,FSTEMIB,CAC 40,DAX,SP 500,IBEX,SX5E
2008-08-08,29089.0,4491.850098,6561.649902,1296.319946,11799.900391,3408.4799799999996
2008-08-11,29557.0,4538.490234000001,6609.629883,1305.319946,12047.700195,3445.6599119999996
2008-08-12,29380.0,4518.47998,6585.870117,1289.589966,11996.099609,3436.850098
2008-08-13,28758.0,4402.970215,6422.189941,1285.829956,11695.400391,3354.75
2008-08-14,28778.0,4420.910156,6442.209961,1292.930054,11606.799805,3356.8400880000004
2008-08-15,28778.0,4453.620117,6446.02002,1298.199951,11686.099609,3367.6201170000004
2008-08-18,28867.0,4448.839844,6432.879883,1278.599976,11677.5,3366.0900880000004
2008-08-19,28257.0,4332.790039,6282.430176,1266.689941,11335.299805,3279.75
2008-08-20,28148.0,4365.870117,6317.799805,1274.540039,11379.900391,3295.280029
2008-08-21,27758.0,4304.609863000001,6236.959961,1277.719971,11217.400391,3248.919922
2008-08-22,28090.0,4400.450195,6342.419922,1292.199951,11497.299805,3312.409912
2008-08-25,27900.0,4355.870117,6296.950195,1266.839966,11327.099609,3280.409912
2008-08-26,27977.0,4368.549805,6340.52002,1271.51001,11419.900391,3297.419922
2008-08-27,27958.0,4373.080078,6321.029785,1281.660034,11479.599609,3299.149902
2008-08-28,28625.0,4461.490234000001,6420.540039,1300.680054,11662.599609,3359.419922
2008-08-29,28789.0,4482.600098,6422.299805,1282.829956,11707.299805,3365.6298829999996
2008-09-01,28775.0,4472.129883,6421.799805,1282.829956,11693.799805,3364.399902
2008-09-02,29208.0,4539.069824,6518.470215,1277.579956,11903.900391,3416.459961
2008-09-03,29061.0,4447.129883,6467.490234000001,1274.97998,11849.099609,3368.969971
2008-09-04,28233.0,4304.009765999999,6279.569824,1236.829956,11480.099609,3274.820068
2008-09-05,27567.0,4196.660156,6127.439941,1242.310059,11139.700195,3185.830078
2008-09-08,28429.0,4340.180176,6263.740234000001,1267.790039,11554.200195,3284.1201170000004
2008-09-09,28263.0,4293.339844,6233.410156,1224.51001,11350.0,3261.070068
2008-09-10,28064.0,4283.660156,6210.319824,1232.040039,11180.799805,3242.02002
2008-09-11,27942.0,4249.069824,6178.899902,1249.050049,11136.5,3222.100098
2008-09-12,28372.0,4332.660156,6234.890136999999,1251.699951,11412.0,3278.02002
2008-09-15,27333.0,4168.970215,6064.160156,1192.699951,10899.0,3151.169922
2008-09-16,26589.0,4087.399902,5965.169922,1213.599976,10911.5,3088.429932
2008-09-17,25920.0,4000.110107,5860.97998,1156.390015,10661.400391,3018.77002
2008-09-18,25664.0,3957.860107,5863.419922,1206.51001,10631.599609,3000.830078
2008-09-19,27877.0,4324.870117,6189.529785,1255.079956,11557.900391,3253.52002
2008-09-22,27438.0,4223.509765999999,6107.75,1207.089966,11328.5,3181.77002
2008-09-23,27067.0,4139.819824,6068.529785,1188.219971,11176.5,3139.830078
2008-09-24,26929.0,4114.540039,6052.870117,1185.869995,11112.900391,3119.830078
2008-09-25,27573.0,4226.810059,6173.029785,1209.180054,11438.599609,3207.110107
2008-09-26,27154.0,4163.379883,6063.5,1213.27002,11387.900391,3156.459961
2008-09-29,25803.0,3953.4799799999996,5807.080078,1106.420044,10945.700195,3008.189941
2008-09-30,25530.0,4032.100098,5831.02002,1166.359985,10987.5,3038.199951
2008-10-01,25681.0,4054.540039,5806.330078,1161.060059,11182.5,3067.350098
2008-10-02,25258.0,3963.280029,5660.629883,1114.280029,11002.299805,3007.51001
2008-10-03,25911.0,4080.75,5797.029785,1099.22998,11418.5,3113.820068
2008-10-06,23776.0,3711.9799799999996,5387.009765999999,1056.890015,10726.0,2868.969971
2008-10-07,23622.0,3732.219971,5326.629883,996.2299800000001,10862.0,2879.449951
2008-10-08,22274.0,3496.889893,5013.620117,984.9400019999999,10297.599609,2694.550049
2008-10-09,21871.0,3442.6999509999996,4887.0,909.919983,9902.900391,2629.040039
2008-10-10,20309.0,3176.48999,4544.310059,899.2199710000001,8997.700195,2421.8701170000004
2008-10-13,22642.0,3531.5,5062.450195,1003.349976,9955.700195,2688.320068
2008-10-14,23471.0,3628.5200200000004,5199.189941,998.01001,10224.5,2756.73999
2008-10-15,22221.0,3381.070068,4861.629883,907.840027,9706.799805,2578.060059
2008-10-16,20714.0,3181.0,4622.810059,946.429993,9308.200195,2423.800049
2008-10-17,21645.0,3329.919922,4781.330078,940.5499880000001,9655.200195,2532.169922
2008-10-20,22182.0,3448.51001,4835.009765999999,985.400024,9944.299805,2613.679932
2008-10-21,21873.0,3475.399902,4784.410156,955.0499880000001,9795.0,2598.969971
2008-10-22,21093.0,3298.179932,4571.069824,896.7800289999999,8995.299805,2457.969971
2008-10-23,21061.0,3310.8701170000004,4519.700195,908.1099849999999,8811.200195,2452.030029
2008-10-24,19879.0,3193.790039,4295.669922,876.7700199999999,8353.200195,2333.280029
2008-10-27,19092.0,3067.350098,4334.640136999999,848.919983,8009.899901999999,2293.040039
2008-10-28,18628.0,3114.919922,4823.450195,940.51001,7905.399901999999,2381.679932
2008-10-29,20466.0,3402.570068,4808.689941,930.090027,8650.099609,2515.23999
2008-10-30,20768.0,3407.820068,4869.299805,954.090027,8822.900391,2528.040039
2008-10-31,21367.0,3487.070068,4987.970215,968.75,9116.0,2591.76001
2008-11-03,21607.0,3527.969971,5026.839844,966.2999880000001,9231.799805,2610.040039
2008-11-04,23090.0,3691.0900880000004,5278.040039,1005.75,9726.799805,2755.1201170000004
2008-11-05,22758.0,3618.110107,5166.870117,952.7700199999999,9744.700195,2710.649902
2008-11-06,21607.0,3387.25,4813.569824,904.8800050000001,9133.900391,2542.040039
2008-11-07,21911.0,3469.1201170000004,4938.459961,930.98999,9343.5,2602.540039
2008-11-10,22077.0,3505.75,5025.529785,919.2100220000001,9293.799805,2625.840088
2008-11-11,20709.0,3336.409912,4761.580078,898.9500119999999,8911.900391,2483.610107
2008-11-12,20227.0,3233.959961,4620.799805,852.2999880000001,8646.799805,2400.73999
2008-11-13,20414.0,3269.459961,4649.52002,911.2899779999999,8740.599609,2429.939941
2008-11-14,20831.0,3291.469971,4710.240234000001,873.2899779999999,8832.200195,2456.429932
2008-11-17,20081.0,3182.030029,4557.27002,850.75,8498.799805,2364.830078
2008-11-18,20119.0,3217.399902,4579.470215,859.1199949999999,8530.799805,2390.100098
2008-11-19,19535.0,3087.889893,4354.089844,806.580017,8211.5,2295.360107
2008-11-20,19124.0,2980.419922,4220.200195,752.4400019999999,7988.399901999999,2225.98999
2008-11-21,18533.0,2881.26001,4127.410156,800.030029,7974.399901999999,2165.909912
2008-11-24,19899.0,3172.110107,4554.330078,851.8099980000001,8622.599609,2380.300049
2008-11-25,19778.0,3209.560059,4560.419922,857.3900150000001,8696.599609,2385.899902
2008-11-26,19901.0,3169.850098,4560.5,887.679993,8654.099609,2373.820068
2008-11-27,20152.0,3250.389893,4665.27002,887.679993,8849.299805,2427.969971
2008-11-28,19985.0,3262.679932,4669.439941,896.23999,8910.599609,2430.310059
2008-12-01,18736.0,3080.429932,4394.790039,816.210022,8510.5,2288.389893
2008-12-02,19102.0,3152.899902,4531.790039,848.8099980000001,8834.700195,2354.1298829999996
2008-12-03,19129.0,3166.649902,4567.240234000001,870.73999,8879.900391,2369.52002
2008-12-04,18911.0,3161.159912,4564.22998,845.2199710000001,8836.099609,2368.719971
2008-12-05,17968.0,2988.01001,4381.470215,876.070007,8491.200195,2252.090088
2008-12-08,19314.0,3247.47998,4715.879883,909.7000119999999,9036.5,2449.280029
2008-12-09,19620.0,3297.800049,4779.109863000001,888.669983,9063.099609,2480.790039
2008-12-10,19830.0,3320.310059,4804.879883,899.23999,9152.400391,2495.580078
2008-12-11,19678.0,3306.1298829999996,4767.200195,873.590027,9182.599609,2485.389893
2008-12-12,19174.0,3213.600098,4663.370117,879.7299800000001,8975.5,2418.909912
2008-12-15,19057.0,3185.659912,4654.819824,868.570007,9023.900391,2407.469971
2008-12-16,19301.0,3251.659912,4729.910156,913.179993,9167.700195,2450.360107
2008-12-17,19352.0,3241.919922,4708.379883,904.419983,9196.900391,2444.459961
2008-12-18,19557.0,3234.149902,4756.399902,885.2800289999999,9257.799805,2452.419922
2008-12-19,19683.0,3225.899902,4696.700195,887.8800050000001,9268.400391,2444.139893
2008-12-22,19222.0,3151.360107,4639.02002,871.6300050000001,9098.900391,2397.649902
2008-12-23,19142.0,3128.409912,4629.379883,863.159973,9068.5,2382.139893
2008-12-24,19142.0,3116.209961,4629.379883,868.150024,9068.5,2377.419922
2008-12-25,19142.0,3116.209961,4629.379883,868.150024,9068.5,2377.419922
2008-12-26,19142.0,3116.209961,4629.379883,872.7999880000001,9068.5,2377.419922
2008-12-29,19167.0,3130.719971,4704.859863000001,869.419983,9017.700195,2377.419922
2008-12-30,19460.0,3217.1298829999996,4810.200195,890.6400150000001,9195.799805,2451.47998
2008-12-31,19460.0,3217.969971,4810.200195,903.25,9195.799805,2447.6201170000004
2009-01-01,19460.0,3217.969971,4810.200195,903.25,9195.799805,2447.6201170000004
2009-01-02,19953.0,3349.689941,4973.069824,931.7999880000001,9486.299805,2447.6201170000004
2009-01-05,20262.0,3359.919922,4983.990234000001,927.4500119999999,9644.099609,2553.409912
2009-01-06,20729.0,3396.219971,5026.310059,934.7000119999999,9724.0,2578.429932
2009-01-07,20606.0,3346.090088,4937.470215,906.650024,9570.0,2538.550049
2009-01-08,20630.0,3324.330078,4879.910156,909.7299800000001,9469.5,2516.560059
2009-01-09,20093.0,3299.5,4783.890136999999,890.349976,9378.5,2486.590088
2009-01-12,19911.0,3246.1201170000004,4719.620117,870.26001,9199.900391,2451.8701170000004
2009-01-13,19455.0,3197.889893,4636.939941,871.7899779999999,9057.299805,2411.280029
2009-01-14,18763.0,3052.0,4422.350098,842.6199949999999,8692.700195,2298.459961
2009-01-15,18402.0,2995.8798829999996,4336.72998,843.73999,8611.099609,2257.669922
2009-01-16,18703.0,3016.75,4366.279785,850.1199949999999,8620.099609,2281.449951
2009-01-19,18367.0,2989.689941,4316.140136999999,850.1199949999999,8494.799805,2252.389893
2009-01-20,18024.0,2925.280029,4239.850098,805.219971,8276.5,2200.800049
2009-01-21,17684.0,2905.570068,4261.149902,840.23999,8230.700195,2188.429932
2009-01-22,17369.0,2869.6201170000004,4219.419922,827.5,8159.299805,2160.070068
2009-01-23,17283.0,2849.139893,4178.939941,831.950012,8172.799805,2147.8701170000004
2009-01-26,17797.0,2955.3701170000004,4326.870117,836.570007,8375.200195,2226.77002
2009-01-27,17739.0,2954.530029,4323.419922,845.7100220000001,8349.5,2224.6201170000004
2009-01-28,18341.0,3076.01001,4518.720215,874.090027,8701.5,2322.780029
2009-01-29,18092.0,3009.75,4428.109863000001,845.1400150000001,8477.400391,2269.399902
2009-01-30,17934.0,2973.919922,4338.350098,825.880005,8450.400391,2236.97998
2009-02-02,17467.0,2930.050049,4271.040039,825.4400019999999,8233.400391,2198.73999
2009-02-03,17669.0,2982.389893,4374.959961,838.51001,8361.900391,2244.889893
2009-02-04,18015.0,3068.98999,4492.790039,832.22998,8495.400391,2297.72998
2009-02-05,18013.0,3066.290039,4510.490234000001,845.849976,8440.200195,2293.22998
2009-02-06,18434.0,3122.790039,4644.629883,868.599976,8544.700195,2343.659912
2009-02-09,18663.0,3134.8701170000004,4666.819824,869.8900150000001,8584.799805,2348.949951
2009-02-10,18252.0,3020.75,4505.540039,827.159973,8397.299805,2268.149902
2009-02-11,18074.0,3027.719971,4530.089844,833.73999,8355.799805,2267.899902
2009-02-12,17669.0,2964.340088,4407.560059,835.1900019999999,8200.900391,2214.949951
2009-02-13,17731.0,2997.860107,4413.390136999999,826.840027,8265.5,2228.290039
2009-02-16,17410.0,2962.219971,4366.640136999999,826.840027,8075.0,2193.639893
2009-02-17,16726.0,2875.22998,4216.600098,789.169983,7843.200195,2119.97998
