Date,ON,3M,6M,12M
03/04/2012,0.15100,0.46915,0.73440,1.04970
04/04/2012,0.15100,0.46915,0.73440,1.04970
05/04/2012,0.15100,0.46915,0.73340,1.05070
10/04/2012,0.15100,0.46915,0.73340,1.05070
11/04/2012,0.15100,0.46865,0.73340,1.05070
12/04/2012,0.15000,0.46665,0.73240,1.04920
13/04/2012,0.15000,0.46615,0.73190,1.04870
16/04/2012,0.15000,0.46565,0.73190,1.05020
17/04/2012,0.15000,0.46565,0.73090,1.04820
18/04/2012,0.14800,0.46565,0.73090,1.04720
19/04/2012,0.14900,0.46565,0.73040,1.04720
20/04/2012,0.14800,0.46565,0.73040,1.04770
23/04/2012,0.14700,0.46565,0.73040,1.04770
24/04/2012,0.14500,0.46585,0.73040,1.04770
25/04/2012,0.14400,0.46585,0.72940,1.04720
26/04/2012,0.14600,0.46585,0.72840,1.04720
27/04/2012,0.14600,0.46585,0.72840,1.04720
30/04/2012,0.14700,0.46585,0.72840,1.04720
01/05/2012,0.14700,0.46585,0.72740,1.04720
02/05/2012,0.14700,0.46585,0.72740,1.04720
03/05/2012,0.14700,0.46585,0.72740,1.04920
04/05/2012,0.14700,0.46585,0.72840,1.04920
08/05/2012,0.14700,0.46585,0.72840,1.04920
09/05/2012,0.14700,0.46685,0.72990,1.05270
10/05/2012,0.14800,0.46685,0.72990,1.05470
11/05/2012,0.14900,0.46685,0.72990,1.05570
14/05/2012,0.15000,0.46585,0.73090,1.05895
15/05/2012,0.15150,0.46585,0.73190,1.06145
16/05/2012,0.15550,0.46685,0.73490,1.06795
17/05/2012,0.15450,0.46685,0.73540,1.06795
18/05/2012,0.15500,0.46685,0.73640,1.06895
21/05/2012,0.15550,0.46685,0.73640,1.06920
22/05/2012,0.15550,0.46685,0.73640,1.06920
23/05/2012,0.15600,0.46685,0.73640,1.06920
24/05/2012,0.15300,0.46685,0.73640,1.06920
25/05/2012,0.15300,0.46685,0.73640,1.06920
28/05/2012,0.15300,0.46685,0.73640,1.06920
29/05/2012,0.15400,0.46685,0.73640,1.06920
30/05/2012,0.15400,0.46685,0.73640,1.06920
31/05/2012,0.15600,0.46685,0.73640,1.06920
01/06/2012,0.15700,0.46785,0.73790,1.07070
06/06/2012,0.15900,0.46785,0.73790,1.07070
07/06/2012,0.15900,0.46785,0.73690,1.06970
08/06/2012,0.15950,0.46785,0.73690,1.07020
11/06/2012,0.15950,0.46785,0.73690,1.07020
12/06/2012,0.15950,0.46785,0.73690,1.07070
13/06/2012,0.16050,0.46785,0.73790,1.07070
14/06/2012,0.16050,0.46785,0.73790,1.07120
15/06/2012,0.16250,0.46785,0.73740,1.06950
18/06/2012,0.16250,0.46785,0.73690,1.06950
19/06/2012,0.16400,0.46785,0.73740,1.06950
20/06/2012,0.16500,0.46760,0.73740,1.06850
21/06/2012,0.16600,0.46760,0.73740,1.06850
22/06/2012,0.16600,0.46160,0.73440,1.06850
25/06/2012,0.16600,0.46060,0.73390,1.06600
26/06/2012,0.16700,0.46060,0.73440,1.06700
27/06/2012,0.16650,0.46060,0.73440,1.06750
28/06/2012,0.16750,0.46060,0.73440,1.06800
29/06/2012,0.16950,0.46060,0.73440,1.06800
02/07/2012,0.16800,0.46060,0.73440,1.06950
03/07/2012,0.17000,0.46060,0.73440,1.06950
04/07/2012,0.17000,0.45960,0.73640,1.06950
05/07/2012,0.17050,0.45960,0.73640,1.06950
06/07/2012,0.17050,0.45760,0.73640,1.06950
09/07/2012,0.17050,0.45760,0.73640,1.06950
10/07/2012,0.17050,0.45760,0.73640,1.06950
11/07/2012,0.16900,0.45610,0.73440,1.06950
12/07/2012,0.16900,0.45510,0.72940,1.06850
13/07/2012,0.16900,0.45510,0.72840,1.06700
16/07/2012,0.16900,0.45510,0.72840,1.06600
17/07/2012,0.16900,0.45510,0.72840,1.06600
18/07/2012,0.16900,0.45510,0.72840,1.06600
19/07/2012,0.16800,0.45310,0.72790,1.06450
20/07/2012,0.16650,0.45210,0.72740,1.06400
23/07/2012,0.16550,0.45110,0.72740,1.06300
24/07/2012,0.16250,0.44810,0.72640,1.06150
25/07/2012,0.16290,0.44810,0.72640,1.06150
26/07/2012,0.16290,0.44710,0.72440,1.06050
27/07/2012,0.16240,0.44660,0.72440,1.06050
30/07/2012,0.16240,0.44460,0.72640,1.05850
31/07/2012,0.16140,0.44260,0.72590,1.05350
01/08/2012,0.15990,0.44160,0.72490,1.04700
02/08/2012,0.15940,0.44185,0.72515,1.04820
03/08/2012,0.15890,0.43935,0.72365,1.04620
06/08/2012,0.15840,0.43885,0.72415,1.04720
07/08/2012,0.15640,0.43785,0.72315,1.04720
08/08/2012,0.15440,0.43675,0.72065,1.04650
09/08/2012,0.15340,0.43750,0.72165,1.04650
10/08/2012,0.15340,0.43700,0.72015,1.04650
13/08/2012,0.15140,0.43450,0.71915,1.04600
14/08/2012,0.15390,0.43650,0.71915,1.04600
15/08/2012,0.15290,0.43450,0.71815,1.04500
16/08/2012,0.15290,0.43350,0.71815,1.04400
17/08/2012,0.15240,0.43450,0.71815,1.04400
20/08/2012,0.15240,0.43350,0.71815,1.04400
21/08/2012,0.15240,0.43350,0.71815,1.04200
22/08/2012,0.15240,0.43075,0.71615,1.04100
23/08/2012,0.15140,0.42685,0.71365,1.04000
24/08/2012,0.15140,0.42485,0.71215,1.03650
28/08/2012,0.15140,0.42275,0.71065,1.03500
29/08/2012,0.15140,0.42175,0.70915,1.03400
30/08/2012,0.15140,0.42075,0.70915,1.03300
31/08/2012,0.15040,0.41825,0.70765,1.03200
03/09/2012,0.15040,0.41435,0.70515,1.02950
04/09/2012,0.15140,0.41185,0.70165,1.02700
05/09/2012,0.15140,0.40985,0.70065,1.02650
06/09/2012,0.15290,0.40835,0.69815,1.02450
07/09/2012,0.15240,0.40775,0.69465,1.02400
10/09/2012,0.15240,0.40425,0.69065,1.01750
11/09/2012,0.15240,0.39875,0.68690,1.01450
12/09/2012,0.15240,0.39425,0.68340,1.00800
13/09/2012,0.15240,0.38875,0.67940,1.00400
14/09/2012,0.15390,0.38525,0.67290,0.99700
17/09/2012,0.15290,0.38075,0.66690,0.99200
18/09/2012,0.15190,0.37875,0.66440,0.98950
19/09/2012,0.15190,0.37575,0.65940,0.98750
20/09/2012,0.15140,0.37300,0.65765,0.98525
21/09/2012,0.15140,0.36925,0.65540,0.98450
24/09/2012,0.15140,0.36725,0.65115,0.98225
25/09/2012,0.15090,0.36350,0.64565,0.97825
26/09/2012,0.15090,0.36225,0.64290,0.97500
27/09/2012,0.15160,0.36025,0.64065,0.97575
28/09/2012,0.15160,0.35850,0.63590,0.97300
01/10/2012,0.15010,0.35525,0.63065,0.96675
02/10/2012,0.15010,0.35400,0.62590,0.96150
03/10/2012,0.15210,0.35250,0.62240,0.95900
04/10/2012,0.15210,0.35225,0.62040,0.95650
05/10/2012,0.15310,0.35125,0.61790,0.95450
08/10/2012,0.15310,0.35025,0.61690,0.95350
09/10/2012,0.15310,0.34675,0.61540,0.95200
10/10/2012,0.15250,0.34275,0.60790,0.94450
11/10/2012,0.15250,0.34025,0.60390,0.94150
12/10/2012,0.15250,0.33425,0.59590,0.93600
15/10/2012,0.15350,0.33025,0.58990,0.92900
16/10/2012,0.15450,0.32475,0.57840,0.91800
17/10/2012,0.15350,0.32075,0.57040,0.90550
18/10/2012,0.15350,0.31875,0.56590,0.90100
19/10/2012,0.15350,0.31725,0.55940,0.89650
22/10/2012,0.15350,0.31575,0.55590,0.89050
23/10/2012,0.15350,0.31525,0.55340,0.88800
24/10/2012,0.15350,0.31425,0.54790,0.88150
25/10/2012,0.15450,0.31325,0.54690,0.88050
26/10/2012,0.15350,0.31325,0.54490,0.88050
29/10/2012,0.15450,0.31275,0.54290,0.87750
30/10/2012,0.15500,0.31275,0.53990,0.87750
31/10/2012,0.15600,0.31275,0.53990,0.87550
01/11/2012,0.15500,0.31275,0.53940,0.87550
02/11/2012,0.15600,0.31275,0.53800,0.87500
05/11/2012,0.15600,0.31175,0.53575,0.87375
06/11/2012,0.15450,0.31175,0.53350,0.87150
07/11/2012,0.15450,0.31000,0.52950,0.86600
08/11/2012,0.15300,0.31000,0.52650,0.86200
09/11/2012,0.15400,0.31000,0.52650,0.86200
12/11/2012,0.15400,0.31000,0.52650,0.86200
13/11/2012,0.15300,0.31000,0.52400,0.86150
14/11/2012,0.15350,0.31000,0.52300,0.86050
15/11/2012,0.15450,0.31100,0.52300,0.85950
16/11/2012,0.15450,0.31150,0.52600,0.86000
19/11/2012,0.15450,0.31150,0.52800,0.86000
20/11/2012,0.15450,0.31050,0.52700,0.86000
21/11/2012,0.15450,0.31150,0.52700,0.86100
22/11/2012,0.15450,0.31150,0.52700,0.86000
23/11/2012,0.15500,0.31150,0.52700,0.85900
26/11/2012,0.15600,0.31150,0.52700,0.86000
27/11/2012,0.15900,0.31150,0.52800,0.86000
28/11/2012,0.16000,0.31050,0.52800,0.86000
29/11/2012,0.16000,0.31050,0.52700,0.86100
30/11/2012,0.16050,0.31050,0.52600,0.86000
03/12/2012,0.16050,0.31050,0.52600,0.86000
04/12/2012,0.16000,0.31050,0.52500,0.85900
05/12/2012,0.16000,0.31050,0.52500,0.85900
06/12/2012,0.16250,0.31050,0.52400,0.85500
07/12/2012,0.16250,0.30950,0.51900,0.85300
10/12/2012,0.16250,0.31050,0.51800,0.85300
11/12/2012,0.16150,0.30950,0.51700,0.85200
12/12/2012,0.16150,0.30950,0.51450,0.84950
13/12/2012,0.16150,0.30800,0.51300,0.84600
14/12/2012,0.16250,0.30800,0.51100,0.84400
17/12/2012,0.16400,0.30900,0.50850,0.84250
18/12/2012,0.16350,0.30900,0.50850,0.84250
19/12/2012,0.16350,0.31000,0.50975,0.84300
20/12/2012,0.16350,0.31000,0.51025,0.84300
21/12/2012,0.16350,0.31000,0.51025,0.84300
24/12/2012,0.16550,0.31000,0.51025,0.84300
27/12/2012,0.16700,0.31100,0.51025,0.84350
28/12/2012,0.16650,0.30800,0.50825,0.84350
31/12/2012,0.16800,0.30600,0.50825,0.84350
02/01/2013,0.16550,0.30500,0.50625,0.84250
03/01/2013,0.16650,0.30500,0.50325,0.83950
04/01/2013,0.16650,0.30500,0.50125,0.83850
07/01/2013,0.16450,0.30500,0.50025,0.83450
08/01/2013,0.16400,0.30500,0.50025,0.83450
09/01/2013,0.16400,0.30500,0.50000,0.83400
10/01/2013,0.16050,0.30500,0.49800,0.82300
11/01/2013,0.15950,0.30400,0.49600,0.82100
14/01/2013,0.15950,0.30400,0.49100,0.81900
15/01/2013,0.15950,0.30300,0.49000,0.81400
16/01/2013,0.16350,0.30300,0.48750,0.80950
17/01/2013,0.15850,0.30200,0.48650,0.81000
18/01/2013,0.15800,0.30200,0.48450,0.80900
21/01/2013,0.15800,0.30200,0.48350,0.80900
22/01/2013,0.16050,0.30200,0.48350,0.80900
23/01/2013,0.15950,0.30100,0.48050,0.80750
24/01/2013,0.15650,0.30050,0.47650,0.79850
25/01/2013,0.15900,0.30050,0.47650,0.79650
28/01/2013,0.16000,0.30150,0.47575,0.79750
29/01/2013,0.15700,0.30050,0.47575,0.79550
30/01/2013,0.15500,0.29850,0.47315,0.79050
31/01/2013,0.15400,0.29800,0.46840,0.78100
01/02/2013,0.15500,0.29550,0.46790,0.77700
04/02/2013,0.15500,0.29550,0.46690,0.77300
05/02/2013,0.15600,0.29550,0.46890,0.77050
06/02/2013,0.15400,0.29300,0.46790,0.76950
07/02/2013,0.15300,0.29200,0.46690,0.76750
08/02/2013,0.15300,0.29200,0.46540,0.76600
11/02/2013,0.15400,0.29310,0.46490,0.76500
12/02/2013,0.15300,0.29210,0.46590,0.76400
13/02/2013,0.15200,0.29010,0.46490,0.76200
14/02/2013,0.15400,0.29010,0.46490,0.76250
15/02/2013,0.15500,0.29010,0.46340,0.76000
18/02/2013,0.15500,0.28910,0.46290,0.76000
19/02/2013,0.15400,0.28910,0.46290,0.75950
20/02/2013,0.15550,0.28910,0.46290,0.75850
21/02/2013,0.15650,0.28810,0.46140,0.75600
22/02/2013,0.15650,0.28810,0.45990,0.75550
25/02/2013,0.15650,0.28660,0.45990,0.75450
26/02/2013,0.15650,0.28660,0.45690,0.75250
27/02/2013,0.15550,0.28710,0.45690,0.75250
28/02/2013,0.15300,0.28710,0.45690,0.75150
01/03/2013,0.15400,0.28410,0.45640,0.74950
04/03/2013,0.15400,0.28310,0.45540,0.74500
05/03/2013,0.15400,0.28110,0.45240,0.74300
06/03/2013,0.15300,0.27960,0.44990,0.73850
07/03/2013,0.15500,0.28060,0.44940,0.73650
08/03/2013,0.15500,0.28010,0.44740,0.73350
11/03/2013,0.15500,0.28010,0.44690,0.73300
12/03/2013,0.15500,0.28110,0.44590,0.73050
13/03/2013,0.15500,0.28010,0.44490,0.73000
14/03/2013,0.15300,0.28010,0.44490,0.72900
15/03/2013,0.15300,0.28010,0.44490,0.73100
18/03/2013,0.15500,0.28010,0.44540,0.73150
19/03/2013,0.15600,0.28210,0.44790,0.73500
20/03/2013,0.15500,0.28410,0.44790,0.73700
21/03/2013,0.15600,0.28410,0.44740,0.73550
22/03/2013,0.15700,0.28460,0.44790,0.73750
25/03/2013,0.15700,0.28310,0.44590,0.73100
26/03/2013,0.15700,0.28360,0.44590,0.73250
27/03/2013,0.15600,0.28360,0.44490,0.73150
28/03/2013,0.15600,0.28260,0.44490,0.73150
02/04/2013,0.15400,0.28210,0.44390,0.72800
03/04/2013,0.15400,0.28110,0.44240,0.72500
04/04/2013,0.15400,0.28040,0.44240,0.72300
05/04/2013,0.15400,0.27940,0.44190,0.72100
08/04/2013,0.15500,0.27940,0.44190,0.72100
09/04/2013,0.15500,0.27810,0.44190,0.72100
10/04/2013,0.15500,0.27710,0.43990,0.72100
11/04/2013,0.15500,0.27710,0.43890,0.72000
12/04/2013,0.15700,0.27760,0.43790,0.71900
15/04/2013,0.15700,0.27760,0.43790,0.71900
16/04/2013,0.15700,0.27710,0.43640,0.71750
17/04/2013,0.15700,0.27610,0.43290,0.71500
18/04/2013,0.15700,0.27610,0.43290,0.71500
19/04/2013,0.15600,0.27610,0.43340,0.71500
22/04/2013,0.15500,0.27510,0.43290,0.71550
23/04/2013,0.15400,0.27560,0.43140,0.71100
24/04/2013,0.15200,0.27560,0.43140,0.71200
25/04/2013,0.15000,0.27560,0.43040,0.71100
26/04/2013,0.14900,0.27560,0.43040,0.71050
29/04/2013,0.14800,0.27410,0.42990,0.70850
30/04/2013,0.14700,0.27310,0.42540,0.70450
01/05/2013,0.14800,0.27310,0.42540,0.70400
02/05/2013,0.15000,0.27310,0.42540,0.70310
03/05/2013,0.15000,0.27510,0.42540,0.70210
07/05/2013,0.14850,0.27510,0.42840,0.70310
08/05/2013,0.14850,0.27510,0.42840,0.70310
09/05/2013,0.14750,0.27510,0.42740,0.70210
10/05/2013,0.14600,0.27510,0.42640,0.70110
13/05/2013,0.14650,0.27510,0.42640,0.70110
14/05/2013,0.14600,0.27410,0.42340,0.69510
15/05/2013,0.14500,0.27410,0.42090,0.68989
16/05/2013,0.14700,0.27410,0.41990,0.68989
17/05/2013,0.14650,0.27360,0.41940,0.68839
20/05/2013,0.14640,0.27310,0.41840,0.68739
21/05/2013,0.14640,0.27410,0.41840,0.68589
22/05/2013,0.14250,0.27375,0.41840,0.68589
23/05/2013,0.13890,0.27275,0.41740,0.68589
24/05/2013,0.13500,0.27275,0.41740,0.68589
28/05/2013,0.13370,0.27275,0.41526,0.68400
29/05/2013,0.13490,0.27575,0.41626,0.69070
30/05/2013,0.13410,0.27465,0.41626,0.68800
31/05/2013,0.13220,0.27525,0.41426,0.68920
03/06/2013,0.13380,0.27325,0.41526,0.69020
04/06/2013,0.13430,0.27395,0.41176,0.68720
05/06/2013,0.13300,0.27445,0.41276,0.68620
06/06/2013,0.13300,0.27425,0.41026,0.68520
07/06/2013,0.13260,0.27515,0.40976,0.68520
10/06/2013,0.13290,0.27415,0.41126,0.68320
11/06/2013,0.13140,0.27225,0.41126,0.68470
12/06/2013,0.13140,0.27325,0.41376,0.68320
13/06/2013,0.13050,0.27325,0.41476,0.67870
14/06/2013,0.12900,0.27275,0.41126,0.66910
17/06/2013,0.13080,0.27325,0.41126,0.66810
18/06/2013,0.12830,0.27225,0.40926,0.66810
19/06/2013,0.12710,0.27175,0.40926,0.66810
20/06/2013,0.12690,0.27255,0.41326,0.68045
21/06/2013,0.13030,0.27275,0.41380,0.68295
24/06/2013,0.13160,0.27675,0.42541,0.70315
25/06/2013,0.13210,0.27610,0.42341,0.70115
26/06/2013,0.13190,0.27560,0.42191,0.69765
27/06/2013,0.12890,0.27400,0.41680,0.69065
28/06/2013,0.12500,0.27310,0.41340,0.68565
01/07/2013,0.12450,0.27310,0.41440,0.69015
02/07/2013,0.12630,0.27290,0.41290,0.68815
03/07/2013,0.12430,0.27390,0.41451,0.69065
04/07/2013,0.12430,0.27090,0.41440,0.69165
05/07/2013,0.12530,0.26990,0.40990,0.68965
08/07/2013,0.12430,0.26860,0.41040,0.69415
09/07/2013,0.12510,0.26910,0.40840,0.69165
10/07/2013,0.12510,0.26910,0.40840,0.69365
11/07/2013,0.12090,0.26810,0.40400,0.68835
12/07/2013,0.12020,0.26760,0.40200,0.68585
15/07/2013,0.11979,0.26760,0.40350,0.68985
16/07/2013,0.11894,0.26620,0.40200,0.68719
17/07/2013,0.11768,0.26620,0.40000,0.68419
18/07/2013,0.11812,0.26620,0.39800,0.68094
19/07/2013,0.11746,0.26470,0.39750,0.68094
22/07/2013,0.12021,0.26470,0.39650,0.68094
23/07/2013,0.11935,0.26590,0.39650,0.67594
24/07/2013,0.11965,0.26430,0.39650,0.67544
25/07/2013,0.11938,0.26380,0.39650,0.67594
26/07/2013,0.11874,0.26500,0.39550,0.67369
29/07/2013,0.11980,0.26600,0.39550,0.67319
30/07/2013,0.11900,0.26500,0.39700,0.67319
31/07/2013,0.11870,0.26560,0.39650,0.67319
01/08/2013,0.11760,0.26560,0.39700,0.67319
02/08/2013,0.11703,0.26660,0.39650,0.67419
05/08/2013,0.11860,0.26540,0.39550,0.66639
06/08/2013,0.11960,0.26640,0.39550,0.66539
07/08/2013,0.11980,0.26640,0.39550,0.66539
08/08/2013,0.12070,0.26470,0.39500,0.66489
09/08/2013,0.11960,0.26470,0.39450,0.66489
12/08/2013,0.11980,0.26470,0.39550,0.66510
13/08/2013,0.11890,0.26420,0.39550,0.66460
14/08/2013,0.11830,0.26320,0.39550,0.66760
15/08/2013,0.11780,0.26320,0.39450,0.66760
16/08/2013,0.11760,0.26410,0.39450,0.66760
19/08/2013,0.11650,0.26310,0.39450,0.66832
20/08/2013,0.11620,0.26210,0.39450,0.66710
21/08/2013,0.11530,0.26210,0.39450,0.66610
22/08/2013,0.11570,0.26210,0.39650,0.67310
23/08/2013,0.11680,0.26210,0.39600,0.67560
27/08/2013,0.11730,0.25940,0.39350,0.66810
28/08/2013,0.11800,0.26050,0.39300,0.66760
29/08/2013,0.11700,0.26120,0.39300,0.66710
30/08/2013,0.11630,0.25950,0.39300,0.66710
02/09/2013,0.11630,0.25950,0.39350,0.66810
03/09/2013,0.11530,0.25950,0.39350,0.66910
04/09/2013,0.11580,0.25900,0.39240,0.66810
05/09/2013,0.11650,0.25810,0.39205,0.67510
06/09/2013,0.11650,0.25640,0.39065,0.67510
09/09/2013,0.11570,0.25590,0.38740,0.66560
10/09/2013,0.11520,0.25590,0.38740,0.66560
11/09/2013,0.11400,0.25440,0.38640,0.66510
12/09/2013,0.11280,0.25440,0.38440,0.66360
13/09/2013,0.11190,0.25390,0.38340,0.66360
16/09/2013,0.11300,0.25185,0.37990,0.65610
17/09/2013,0.11150,0.25195,0.37640,0.65160
18/09/2013,0.11150,0.25245,0.37890,0.65010
19/09/2013,0.11140,0.25020,0.37440,0.63860
20/09/2013,0.11190,0.24960,0.37340,0.63860
23/09/2013,0.11140,0.25060,0.37250,0.63760
24/09/2013,0.11050,0.25020,0.36950,0.63510
25/09/2013,0.11110,0.24760,0.36850,0.63310
26/09/2013,0.11040,0.24810,0.36750,0.63110
27/09/2013,0.10930,0.24835,0.36650,0.62610
30/09/2013,0.10520,0.24885,0.36850,0.62940
01/10/2013,0.10500,0.24585,0.36750,0.62665
02/10/2013,0.10510,0.24435,0.36675,0.62315
03/10/2013,0.10320,0.24285,0.36550,0.62265
04/10/2013,0.10130,0.24285,0.36500,0.61860
07/10/2013,0.10220,0.24335,0.36575,0.62085
08/10/2013,0.10180,0.24360,0.36615,0.62335
09/10/2013,0.10220,0.24560,0.36865,0.63110
10/10/2013,0.10650,0.24310,0.36615,0.62710
11/10/2013,0.10380,0.24360,0.36340,0.62760
14/10/2013,0.10380,0.24580,0.36440,0.63160
15/10/2013,0.10480,0.24355,0.36340,0.62910
16/10/2013,0.10690,0.24605,0.36440,0.62960
17/10/2013,0.10770,0.24205,0.35940,0.62010
18/10/2013,0.10900,0.24055,0.35990,0.61410
21/10/2013,0.10660,0.23860,0.35840,0.61310
22/10/2013,0.10510,0.23835,0.35840,0.61260
23/10/2013,0.10510,0.23835,0.35570,0.60860
24/10/2013,0.10260,0.23810,0.35620,0.60660
25/10/2013,0.10240,0.23685,0.35390,0.60570
28/10/2013,0.10330,0.23585,0.35380,0.60560
29/10/2013,0.10350,0.23745,0.35540,0.60510
30/10/2013,0.10240,0.24190,0.35490,0.60360
31/10/2013,0.10370,0.24200,0.35490,0.60260
01/11/2013,0.09990,0.23775,0.35350,0.60160
04/11/2013,0.10140,0.23810,0.35275,0.59710
05/11/2013,0.10240,0.23770,0.35160,0.59610
06/11/2013,0.10230,0.23865,0.35375,0.59750
07/11/2013,0.10170,0.23890,0.35425,0.59700
08/11/2013,0.10210,0.23940,0.35450,0.59475
11/11/2013,0.10210,0.23925,0.35460,0.59500
12/11/2013,0.10060,0.23925,0.35485,0.59050
13/11/2013,0.10120,0.24060,0.35540,0.59160
14/11/2013,0.10170,0.23845,0.35350,0.58810
15/11/2013,0.10490,0.23810,0.35140,0.58410
18/11/2013,0.10630,0.23735,0.35140,0.58510
19/11/2013,0.10370,0.23910,0.35190,0.58460
20/11/2013,0.10360,0.23810,0.34990,0.58410
21/11/2013,0.10310,0.23760,0.34690,0.57560
22/11/2013,0.10280,0.23660,0.34590,0.57410
25/11/2013,0.10410,0.23585,0.34490,0.57360
26/11/2013,0.10330,0.23660,0.34410,0.57560
27/11/2013,0.10290,0.23760,0.34600,0.57810
28/11/2013,0.10290,0.23910,0.34550,0.57800
29/11/2013,0.10470,0.23910,0.34680,0.57800
02/12/2013,0.10100,0.23885,0.34630,0.57700
03/12/2013,0.10260,0.24130,0.34450,0.57570
04/12/2013,0.10250,0.24185,0.34450,0.57670
05/12/2013,0.10300,0.24160,0.34600,0.57720
06/12/2013,0.10410,0.24085,0.34450,0.57670
09/12/2013,0.10370,0.24260,0.34200,0.57360
10/12/2013,0.10210,0.24185,0.34400,0.57330
11/12/2013,0.10150,0.24385,0.34380,0.57430
12/12/2013,0.10130,0.24285,0.34410,0.57630
13/12/2013,0.10000,0.24385,0.34540,0.58060
16/12/2013,0.10170,0.24285,0.34540,0.57960
17/12/2013,0.10180,0.24435,0.34790,0.58060
18/12/2013,0.10210,0.24510,0.34690,0.57810
19/12/2013,0.10200,0.24585,0.34790,0.58060
20/12/2013,0.10180,0.24835,0.35040,0.58410
23/12/2013,0.10110,0.24585,0.34940,0.58360
24/12/2013,0.10070,0.24685,0.34940,0.58360
27/12/2013,0.09600,0.24660,0.34900,0.58310
30/12/2013,0.09600,0.24660,0.34850,0.58310
31/12/2013,0.07950,0.24610,0.34800,0.58310
02/01/2014,0.09560,0.24285,0.34640,0.58260
03/01/2014,0.09500,0.23985,0.34520,0.58460
06/01/2014,0.09450,0.23935,0.34450,0.58540
07/01/2014,0.09260,0.24210,0.34470,0.58660
08/01/2014,0.09250,0.24040,0.34520,0.58560
09/01/2014,0.09190,0.24165,0.34390,0.58460
10/01/2014,0.09180,0.24165,0.34440,0.58260
13/01/2014,0.09210,0.23890,0.33840,0.57360
14/01/2014,0.09210,0.23675,0.33550,0.56810
15/01/2014,0.09000,0.23785,0.33560,0.57160
16/01/2014,0.08960,0.23635,0.33460,0.57160
17/01/2014,0.08860,0.23660,0.33460,0.57210
20/01/2014,0.08860,0.23710,0.33410,0.57210
21/01/2014,0.08960,0.23660,0.33410,0.57260
22/01/2014,0.09010,0.23710,0.33410,0.57110
23/01/2014,0.08980,0.23860,0.33500,0.57250
24/01/2014,0.08870,0.23535,0.33350,0.57210
27/01/2014,0.08660,0.23610,0.33250,0.57100
28/01/2014,0.08510,0.23610,0.33200,0.57100
29/01/2014,0.08470,0.23560,0.33350,0.57040
30/01/2014,0.08500,0.23760,0.33700,0.56940
31/01/2014,0.08620,0.23660,0.33630,0.56540
03/02/2014,0.08550,0.23560,0.33350,0.56290
04/02/2014,0.08500,0.23645,0.33330,0.56170
05/02/2014,0.08500,0.23635,0.33300,0.55940
06/02/2014,0.08500,0.23685,0.33310,0.55790
07/02/2014,0.08560,0.23385,0.33110,0.55840
10/02/2014,0.08560,0.23385,0.32910,0.55090
11/02/2014,0.08500,0.23660,0.33200,0.55330
12/02/2014,0.08650,0.23610,0.33100,0.55380
13/02/2014,0.08600,0.23585,0.33100,0.55230
14/02/2014,0.08560,0.23585,0.32900,0.55080
17/02/2014,0.08560,0.23510,0.33000,0.55230
18/02/2014,0.08400,0.23455,0.32970,0.55330
19/02/2014,0.08610,0.23360,0.32900,0.55330
20/02/2014,0.08650,0.23560,0.32950,0.55380
21/02/2014,0.08650,0.23485,0.33050,0.55530
24/02/2014,0.08740,0.23435,0.33050,0.55330
25/02/2014,0.08760,0.23360,0.33050,0.55330
26/02/2014,0.08820,0.23330,0.32970,0.55050
27/02/2014,0.08870,0.23610,0.33000,0.55230
28/02/2014,0.09000,0.23565,0.33050,0.55330
03/03/2014,0.08780,0.23565,0.33050,0.55380
04/03/2014,0.08830,0.23535,0.33150,0.55200
05/03/2014,0.08790,0.23440,0.33110,0.55060
06/03/2014,0.08760,0.23510,0.33200,0.55200
07/03/2014,0.08770,0.23565,0.33180,0.55200
10/03/2014,0.09010,0.23435,0.33200,0.55520
11/03/2014,0.08850,0.23330,0.33100,0.55520
12/03/2014,0.08890,0.23410,0.33050,0.55520
13/03/2014,0.08790,0.23335,0.33180,0.55700
14/03/2014,0.08780,0.23485,0.33280,0.55700
17/03/2014,0.08860,0.23445,0.33390,0.55710
18/03/2014,0.08850,0.23485,0.33400,0.55720
19/03/2014,0.08900,0.23385,0.32970,0.55550
20/03/2014,0.08850,0.23360,0.33000,0.56000
21/03/2014,0.09050,0.23285,0.33150,0.56410
24/03/2014,0.09030,0.23510,0.33250,0.56410
25/03/2014,0.09040,0.23435,0.32950,0.56160
26/03/2014,0.09030,0.23335,0.32950,0.56210
27/03/2014,0.09080,0.23360,0.32900,0.56160
28/03/2014,0.08990,0.23335,0.32890,0.55860
31/03/2014,0.08550,0.23060,0.32890,0.55810
01/04/2014,0.08840,0.22810,0.32790,0.55360
02/04/2014,0.08740,0.23010,0.32800,0.55510
03/04/2014,0.08810,0.23035,0.32800,0.55510
04/04/2014,0.08840,0.22960,0.32750,0.55560
07/04/2014,0.08650,0.22935,0.32650,0.55210
08/04/2014,0.08850,0.22730,0.32650,0.55300
09/04/2014,0.08860,0.22755,0.32650,0.55300
10/04/2014,0.08850,0.22705,0.32400,0.54850
11/04/2014,0.08700,0.22645,0.32200,0.54600
14/04/2014,0.08700,0.22865,0.32270,0.54650
15/04/2014,0.08800,0.22635,0.32090,0.54550
16/04/2014,0.09070,0.22785,0.32090,0.54650
17/04/2014,0.09050,0.22585,0.31980,0.54650
22/04/2014,0.09150,0.22860,0.32210,0.54830
