Date,ON,3M,6M,12M
17/03/2009,0.19125,0.62000,0.79063,0.95938
18/03/2009,0.20000,0.61750,0.78750,0.95563
19/03/2009,0.19750,0.61500,0.77625,0.95000
20/03/2009,0.20000,0.61375,0.77875,0.94625
23/03/2009,0.19938,0.61313,0.78063,0.94513
24/03/2009,0.19425,0.61125,0.77625,0.94000
25/03/2009,0.19375,0.61438,0.77750,0.94075
26/03/2009,0.19250,0.61375,0.77625,0.94125
27/03/2009,0.21750,0.61250,0.77375,0.93813
30/03/2009,0.19500,0.60500,0.78438,0.94250
31/03/2009,0.19500,0.60313,0.78625,0.94438
01/04/2009,0.19250,0.59500,0.77375,0.93425
02/04/2009,0.19250,0.59125,0.77875,0.94050
03/04/2009,0.19375,0.58813,0.77375,0.94013
06/04/2009,0.19000,0.58688,0.77375,0.94063
07/04/2009,0.18875,0.58188,0.76125,0.93350
08/04/2009,0.18875,0.57563,0.75375,0.92975
09/04/2009,0.18875,0.57438,0.75250,0.92850
14/04/2009,0.18625,0.56813,0.75188,0.92550
15/04/2009,0.18375,0.56563,0.75125,0.92500
16/04/2009,0.18625,0.56313,0.74750,0.92375
17/04/2009,0.17875,0.56188,0.74000,0.91750
20/04/2009,0.18000,0.56000,0.73750,0.91563
21/04/2009,0.17875,0.55813,0.73188,0.91500
22/04/2009,0.17863,0.55600,0.73213,0.91438
23/04/2009,0.17875,0.55500,0.73188,0.91375
24/04/2009,0.17875,0.55250,0.73188,0.91125
27/04/2009,0.18000,0.55000,0.72938,0.90688
28/04/2009,0.17750,0.55000,0.72563,0.90063
29/04/2009,0.17125,0.55125,0.73250,0.90563
30/04/2009,0.17000,0.54875,0.73375,0.90500
01/05/2009,0.17000,0.54875,0.72563,0.90125
05/05/2009,0.16625,0.54375,0.72563,0.89875
06/05/2009,0.16000,0.54250,0.72188,0.89625
07/05/2009,0.16000,0.54063,0.72125,0.89000
08/05/2009,0.16500,0.53875,0.72125,0.89375
11/05/2009,0.16000,0.53750,0.72125,0.89250
12/05/2009,0.16125,0.53625,0.72500,0.89375
13/05/2009,0.15875,0.53625,0.72375,0.89375
14/05/2009,0.15875,0.53500,0.72000,0.88625
15/05/2009,0.15125,0.53250,0.72000,0.88375
18/05/2009,0.14875,0.53250,0.72125,0.88375
19/05/2009,0.15000,0.53125,0.72125,0.88500
20/05/2009,0.15000,0.53000,0.72125,0.88338
21/05/2009,0.15000,0.52500,0.72750,0.88375
22/05/2009,0.15000,0.52500,0.72375,0.88375
26/05/2009,0.15000,0.52250,0.72250,0.88113
27/05/2009,0.14875,0.52000,0.71750,0.88188
28/05/2009,0.14875,0.52250,0.72000,0.88188
29/05/2009,0.14800,0.51969,0.71938,0.88338
01/06/2009,0.14625,0.52000,0.71875,0.88500
02/06/2009,0.14750,0.51625,0.71750,0.88613
03/06/2009,0.14250,0.51125,0.71625,0.88613
04/06/2009,0.14250,0.50750,0.71500,0.88525
