Date,ON,3M,6M,12M
08/04/2005,4.85000,4.94375,4.99000,5.05625
11/04/2005,4.73125,4.94250,4.99625,5.06500
12/04/2005,4.93125,4.94063,4.99313,5.06750
13/04/2005,4.92875,4.94063,4.98563,5.04563
14/04/2005,4.99500,4.94000,4.98250,5.03750
15/04/2005,4.96750,4.93063,4.97000,5.01625
18/04/2005,4.69875,4.92000,4.95000,4.99500
19/04/2005,4.71125,4.93375,4.98500,5.04500
20/04/2005,4.95000,4.93938,4.99250,5.06125
21/04/2005,4.70125,4.93063,4.97875,5.03000
22/04/2005,4.69750,4.93063,4.97750,5.03500
25/04/2005,4.95250,4.93313,4.97750,5.03063
26/04/2005,4.68625,4.93500,4.97500,5.02750
27/04/2005,4.95000,4.93875,4.97500,5.01813
28/04/2005,4.95125,4.94000,4.97313,5.00625
29/04/2005,4.90125,4.93875,4.96375,4.98875
03/05/2005,4.85500,4.93813,4.95750,4.97500
04/05/2005,4.87750,4.93625,4.95125,4.96125
05/05/2005,4.83375,4.93500,4.95000,4.95563
06/05/2005,4.70125,4.92750,4.93750,4.94125
09/05/2005,4.83000,4.92688,4.93875,4.94375
10/05/2005,4.68375,4.92250,4.93375,4.94188
11/05/2005,4.66500,4.90563,4.90438,4.89875
12/05/2005,4.74500,4.89125,4.88000,4.85188
13/05/2005,4.67625,4.88313,4.87375,4.83188
16/05/2005,4.68000,4.87563,4.86000,4.80375
17/05/2005,4.65125,4.87438,4.86625,4.81563
18/05/2005,4.75000,4.87438,4.86188,4.81125
19/05/2005,4.65750,4.87375,4.86813,4.82375
20/05/2005,4.65500,4.87188,4.86750,4.83063
23/05/2005,4.74375,4.87250,4.86688,4.81688
24/05/2005,4.95000,4.87063,4.86063,4.80125
25/05/2005,4.96875,4.87000,4.84938,4.78000
26/05/2005,4.79250,4.87000,4.85000,4.78875
27/05/2005,4.68125,4.86875,4.86000,4.80375
31/05/2005,4.80125,4.86688,4.85688,4.79750
01/06/2005,4.87750,4.86563,4.84625,4.77250
02/06/2005,4.81250,4.86313,4.84000,4.75000
03/06/2005,4.64750,4.86156,4.83625,4.74125
06/06/2005,4.65500,4.86063,4.83563,4.75250
07/06/2005,4.64750,4.86000,4.82750,4.73750
08/06/2005,4.80000,4.86000,4.82000,4.73313
09/06/2005,4.85000,4.86000,4.82000,4.74500
10/06/2005,4.67625,4.86000,4.82188,4.74813
13/06/2005,4.95000,4.85875,4.81813,4.75000
14/06/2005,4.74500,4.86125,4.84500,4.79000
15/06/2005,4.70000,4.86125,4.84813,4.79938
16/06/2005,4.75625,4.85938,4.85000,4.80438
17/06/2005,4.80625,4.85875,4.84438,4.79500
20/06/2005,5.00000,4.86000,4.85063,4.81063
21/06/2005,5.00000,4.85938,4.84688,4.81000
22/06/2005,5.00000,4.82500,4.77125,4.68750
23/06/2005,5.05000,4.81063,4.76000,4.66188
24/06/2005,4.97375,4.81000,4.75000,4.64625
27/06/2005,4.99750,4.80313,4.73750,4.62250
28/06/2005,4.75000,4.80188,4.73125,4.60750
29/06/2005,4.95375,4.80125,4.73125,4.62000
30/06/2005,4.90000,4.75000,4.67250,4.53625
01/07/2005,4.69500,4.70688,4.62750,4.52125
04/07/2005,4.68750,4.70125,4.62875,4.52250
05/07/2005,4.85000,4.71000,4.64313,4.55500
06/07/2005,4.84750,4.70625,4.63500,4.53875
07/07/2005,4.86429,4.64857,4.53429,4.42143
08/07/2005,4.90000,4.66875,4.55250,4.44875
11/07/2005,4.94500,4.67000,4.55625,4.45875
12/07/2005,4.68000,4.67000,4.56938,4.49125
13/07/2005,4.65250,4.66813,4.56250,4.47750
14/07/2005,4.85000,4.66625,4.56188,4.48063
15/07/2005,4.87375,4.66000,4.56125,4.48563
18/07/2005,4.92375,4.65563,4.55688,4.46750
19/07/2005,4.90750,4.65438,4.56125,4.47750
20/07/2005,4.66250,4.64000,4.54500,4.45125
21/07/2005,4.90000,4.63625,4.55813,4.48813
22/07/2005,4.90500,4.63250,4.54750,4.47625
25/07/2005,5.00000,4.62938,4.53625,4.44500
26/07/2005,5.00000,4.62813,4.53500,4.45875
27/07/2005,4.68500,4.62500,4.53500,4.45500
28/07/2005,4.67250,4.62000,4.53688,4.47438
29/07/2005,4.67500,4.61938,4.54500,4.48375
01/08/2005,4.70750,4.61875,4.56375,4.54375
02/08/2005,4.68250,4.61625,4.57125,4.55063
03/08/2005,4.66500,4.61813,4.57500,4.56188
04/08/2005,4.66000,4.61875,4.57125,4.56000
05/08/2005,4.44750,4.59313,4.54750,4.52625
08/08/2005,4.75000,4.59438,4.55875,4.55188
09/08/2005,4.46625,4.59063,4.56500,4.56000
10/08/2005,4.70000,4.59188,4.56125,4.56000
11/08/2005,4.41625,4.59063,4.58188,4.60500
12/08/2005,4.40125,4.58750,4.57063,4.58438
15/08/2005,4.44375,4.58625,4.56719,4.56750
16/08/2005,4.43875,4.59000,4.57813,4.58688
17/08/2005,4.42875,4.59313,4.58813,4.60375
18/08/2005,4.53750,4.59000,4.58375,4.57938
19/08/2005,4.61625,4.59000,4.58000,4.57375
22/08/2005,4.75000,4.59000,4.58000,4.57563
23/08/2005,4.75500,4.59000,4.57875,4.57125
24/08/2005,4.79750,4.58813,4.57313,4.55750
25/08/2005,4.80000,4.58813,4.56750,4.54375
26/08/2005,4.74250,4.58688,4.56375,4.53938
30/08/2005,4.80000,4.58813,4.56125,4.53875
31/08/2005,4.80000,4.58938,4.54938,4.49813
01/09/2005,4.80000,4.58875,4.55063,4.49688
02/09/2005,4.80250,4.58750,4.53750,4.46938
05/09/2005,4.45000,4.58875,4.54188,4.48250
06/09/2005,4.60000,4.58750,4.54500,4.49063
07/09/2005,4.75000,4.59000,4.54938,4.49750
08/09/2005,4.78250,4.59000,4.55188,4.51000
09/09/2005,4.79750,4.59000,4.55000,4.51375
12/09/2005,4.74750,4.59281,4.55563,4.52250
13/09/2005,4.45000,4.59875,4.56875,4.54813
14/09/2005,4.72625,4.60000,4.57625,4.55125
15/09/2005,4.63375,4.60313,4.57813,4.54750
16/09/2005,4.73750,4.60000,4.58000,4.55375
19/09/2005,4.44875,4.60000,4.57688,4.55125
20/09/2005,4.40625,4.60000,4.57188,4.55125
21/09/2005,4.59000,4.59875,4.56625,4.52875
22/09/2005,4.41000,4.59688,4.55813,4.50375
23/09/2005,4.41125,4.60000,4.56313,4.51500
26/09/2005,4.72000,4.60063,4.57750,4.54938
27/09/2005,4.48750,4.60500,4.58750,4.57500
28/09/2005,4.64875,4.60875,4.60125,4.59313
29/09/2005,4.70750,4.60375,4.57375,4.54375
30/09/2005,4.45000,4.60000,4.56938,4.53750
03/10/2005,4.55000,4.60063,4.57125,4.54500
04/10/2005,4.40000,4.59875,4.57625,4.55688
05/10/2005,4.40000,4.59625,4.56438,4.53875
06/10/2005,4.50000,4.58813,4.54750,4.50625
07/10/2005,4.40000,4.57125,4.53500,4.49500
10/10/2005,4.40000,4.56000,4.51250,4.45938
11/10/2005,4.40500,4.56031,4.51250,4.46250
12/10/2005,4.55000,4.57000,4.53688,4.50000
13/10/2005,4.65000,4.57313,4.54688,4.52000
14/10/2005,4.70625,4.57938,4.56000,4.54750
17/10/2005,4.38750,4.58000,4.57000,4.57438
18/10/2005,4.38125,4.57813,4.56500,4.56625
19/10/2005,4.40000,4.58000,4.57000,4.57313
20/10/2005,4.45000,4.59125,4.60688,4.64250
21/10/2005,4.60250,4.59313,4.60250,4.63438
24/10/2005,4.40125,4.59500,4.60500,4.63750
25/10/2005,4.41500,4.59500,4.60625,4.64188
26/10/2005,4.70250,4.60500,4.61750,4.67125
27/10/2005,4.41625,4.60375,4.61250,4.64750
28/10/2005,4.40000,4.60125,4.61000,4.64188
31/10/2005,4.45000,4.60688,4.61125,4.64625
01/11/2005,4.70000,4.60750,4.61750,4.65375
02/11/2005,4.44875,4.61000,4.62875,4.69313
03/11/2005,4.42500,4.61125,4.63625,4.71500
04/11/2005,4.67750,4.61375,4.65125,4.74375
07/11/2005,4.70000,4.61500,4.64656,4.72375
08/11/2005,4.70125,4.62000,4.65375,4.73000
09/11/2005,4.71000,4.62125,4.64750,4.71625
10/11/2005,4.70000,4.62563,4.65688,4.73375
11/11/2005,4.42375,4.62750,4.66000,4.73938
14/11/2005,4.41250,4.62688,4.65625,4.73500
15/11/2005,4.46875,4.62625,4.65250,4.72375
16/11/2005,4.41750,4.62125,4.63750,4.68125
17/11/2005,4.70750,4.61875,4.62500,4.64938
18/11/2005,4.70750,4.62000,4.62250,4.65250
21/11/2005,4.66000,4.62125,4.62469,4.66500
22/11/2005,4.70750,4.61938,4.62250,4.65750
23/11/2005,4.75000,4.61875,4.61938,4.64375
24/11/2005,4.42125,4.61688,4.62125,4.64000
25/11/2005,4.41250,4.61750,4.61500,4.62750
28/11/2005,4.51625,4.61563,4.61563,4.62750
29/11/2005,4.70250,4.61438,4.61438,4.62438
30/11/2005,4.75000,4.61750,4.62313,4.66000
01/12/2005,4.43250,4.61938,4.62938,4.67250
02/12/2005,4.74250,4.62000,4.62188,4.66375
05/12/2005,4.78000,4.62125,4.63250,4.69000
06/12/2005,4.80000,4.62750,4.64063,4.69875
07/12/2005,4.80000,4.63188,4.64813,4.71438
08/12/2005,4.75000,4.63438,4.65000,4.73313
09/12/2005,4.42000,4.63563,4.65500,4.74875
12/12/2005,4.44750,4.64125,4.67625,4.77250
13/12/2005,4.55500,4.64313,4.67125,4.75125
14/12/2005,4.74500,4.64688,4.66125,4.72688
15/12/2005,4.75000,4.64875,4.66938,4.75000
16/12/2005,4.84125,4.65375,4.67375,4.75500
19/12/2005,4.67875,4.65063,4.65375,4.70000
20/12/2005,4.59500,4.64563,4.62375,4.63875
21/12/2005,4.80000,4.64000,4.59938,4.59875
22/12/2005,4.80500,4.63938,4.60000,4.59625
23/12/2005,4.70625,4.63750,4.58875,4.57000
28/12/2005,4.80000,4.63406,4.58125,4.55875
29/12/2005,4.83500,4.63563,4.58500,4.56563
30/12/2005,4.90000,4.63938,4.58813,4.56875
03/01/2006,4.73000,4.62875,4.59375,4.58125
04/01/2006,4.75000,4.62125,4.58625,4.57625
05/01/2006,4.75000,4.61438,4.58938,4.58750
06/01/2006,4.45000,4.61125,4.58625,4.59375
09/01/2006,4.45000,4.61000,4.60250,4.62688
10/01/2006,4.66750,4.61313,4.61938,4.65125
11/01/2006,4.48250,4.61094,4.61063,4.64250
12/01/2006,4.65125,4.61000,4.61000,4.64625
13/01/2006,4.43750,4.61000,4.61000,4.63750
16/01/2006,4.42375,4.60063,4.59063,4.59313
17/01/2006,4.41375,4.59625,4.58625,4.58563
18/01/2006,4.41375,4.59000,4.57938,4.57813
19/01/2006,4.41625,4.58625,4.58500,4.59625
20/01/2006,4.48250,4.58813,4.59000,4.61063
23/01/2006,4.41750,4.58938,4.59375,4.61375
24/01/2006,4.41500,4.59000,4.59000,4.62500
25/01/2006,4.40875,4.59000,4.60313,4.65625
26/01/2006,4.50000,4.59375,4.61031,4.67375
27/01/2006,4.55750,4.59500,4.61063,4.67688
30/01/2006,4.65000,4.59438,4.61063,4.67563
31/01/2006,4.72875,4.59813,4.61563,4.67938
01/02/2006,4.45000,4.59750,4.61750,4.68250
02/02/2006,4.44500,4.59688,4.62250,4.69250
03/02/2006,4.43750,4.59781,4.61656,4.68563
06/02/2006,4.55000,4.59531,4.61313,4.67750
07/02/2006,4.43000,4.59313,4.60313,4.65563
08/02/2006,4.55125,4.59125,4.59875,4.63750
09/02/2006,4.65000,4.58938,4.59875,4.63938
10/02/2006,4.41875,4.58688,4.59500,4.63250
13/02/2006,4.43125,4.58688,4.59375,4.61938
14/02/2006,4.46500,4.57875,4.56375,4.57438
15/02/2006,4.48250,4.57438,4.56500,4.58313
16/02/2006,4.43250,4.57250,4.57000,4.59313
17/02/2006,4.42000,4.57000,4.56188,4.57625
20/02/2006,4.42875,4.56913,4.56313,4.58813
21/02/2006,4.42000,4.56625,4.56750,4.59063
22/02/2006,4.42125,4.57188,4.58750,4.62875
23/02/2006,4.48625,4.57250,4.58750,4.63375
24/02/2006,4.42625,4.57438,4.59250,4.65000
27/02/2006,4.43000,4.57625,4.59688,4.66375
28/02/2006,4.66125,4.57875,4.59875,4.67063
01/03/2006,4.75375,4.57969,4.59875,4.67125
02/03/2006,4.85000,4.58000,4.60000,4.67031
03/03/2006,4.85000,4.58094,4.60750,4.68875
06/03/2006,4.49125,4.58000,4.60875,4.69125
07/03/2006,4.45875,4.58125,4.61813,4.71563
08/03/2006,4.44625,4.58000,4.60938,4.69500
09/03/2006,4.44750,4.58000,4.61000,4.70375
10/03/2006,4.74750,4.58000,4.61156,4.71188
13/03/2006,4.80875,4.58375,4.62938,4.74438
14/03/2006,4.85000,4.58438,4.62750,4.73250
15/03/2006,4.60250,4.58219,4.61813,4.70125
16/03/2006,4.80000,4.58563,4.62188,4.72250
17/03/2006,4.85000,4.58813,4.61625,4.69500
20/03/2006,4.49000,4.58750,4.62406,4.72000
21/03/2006,4.44250,4.58875,4.62875,4.73313
22/03/2006,4.42875,4.58938,4.63000,4.73688
23/03/2006,4.43875,4.59031,4.63000,4.73813
24/03/2006,4.43375,4.59125,4.64000,4.75938
27/03/2006,4.50000,4.59000,4.63500,4.74063
28/03/2006,4.45000,4.59375,4.63750,4.74688
29/03/2006,4.43250,4.59672,4.65375,4.77625
30/03/2006,4.48875,4.60500,4.65688,4.78125
31/03/2006,4.83750,4.61188,4.66156,4.77938
03/04/2006,4.70625,4.61375,4.66000,4.77875
04/04/2006,4.70000,4.61625,4.66000,4.77750
05/04/2006,4.75000,4.61656,4.64750,4.74125
06/04/2006,4.51750,4.61375,4.64750,4.74000
07/04/2006,4.43875,4.61250,4.65000,4.73875
10/04/2006,4.67750,4.61594,4.65938,4.76000
11/04/2006,4.48500,4.61813,4.65938,4.76875
12/04/2006,4.44875,4.62125,4.66125,4.76813
13/04/2006,4.43125,4.62313,4.67000,4.79063
18/04/2006,4.43375,4.62688,4.67875,4.80063
19/04/2006,4.43000,4.62875,4.67688,4.79125
20/04/2006,4.44375,4.63000,4.67000,4.77625
21/04/2006,4.43625,4.63063,4.66938,4.76813
24/04/2006,4.65875,4.64188,4.68125,4.79750
25/04/2006,4.58250,4.65188,4.69563,4.81875
26/04/2006,4.45000,4.65500,4.70750,4.84000
27/04/2006,4.67375,4.66438,4.72563,4.88375
28/04/2006,4.47000,4.66500,4.72000,4.86563
02/05/2006,4.49625,4.67500,4.73625,4.89875
03/05/2006,4.59000,4.68563,4.74938,4.91775
04/05/2006,4.50000,4.69438,4.77750,4.96563
05/05/2006,4.50875,4.70063,4.79000,4.97875
08/05/2006,4.50000,4.70438,4.79188,4.98188
09/05/2006,4.65000,4.70875,4.80063,5.00000
10/05/2006,4.45000,4.70313,4.77875,4.94875
11/05/2006,4.43500,4.70000,4.79750,4.99000
12/05/2006,4.60000,4.70375,4.81000,5.02250
15/05/2006,4.45000,4.71063,4.81688,5.02063
16/05/2006,4.60500,4.71250,4.82000,5.02000
17/05/2006,4.42625,4.71063,4.82000,5.01688
18/05/2006,4.60000,4.71000,4.81750,5.01188
19/05/2006,4.59375,4.70875,4.81000,4.99500
22/05/2006,4.60000,4.70563,4.79875,4.97375
23/05/2006,4.60000,4.70563,4.79813,4.97688
24/05/2006,4.60625,4.70563,4.79688,4.96875
25/05/2006,4.62500,4.70500,4.79125,4.95000
26/05/2006,4.62063,4.70188,4.78625,4.93938
30/05/2006,4.65000,4.70500,4.78625,4.94063
31/05/2006,4.66250,4.71063,4.78375,4.93938
01/06/2006,4.63875,4.71750,4.80375,4.98000
02/06/2006,4.63500,4.71563,4.80188,4.97625
05/06/2006,4.62438,4.71844,4.79281,4.95438
06/06/2006,4.64750,4.72188,4.80219,4.96938
07/06/2006,4.64188,4.72406,4.80313,4.97938
08/06/2006,4.64250,4.72375,4.79688,4.95250
09/06/2006,4.63875,4.72063,4.78625,4.93125
12/06/2006,4.64000,4.72000,4.78469,4.93125
13/06/2006,4.63875,4.72250,4.79063,4.94000
14/06/2006,4.62563,4.72438,4.79406,4.94250
15/06/2006,4.62000,4.73406,4.81531,4.99813
16/06/2006,4.60500,4.73938,4.82313,5.01000
19/06/2006,4.62250,4.74125,4.83375,5.03438
20/06/2006,4.60500,4.74719,4.84625,5.04875
21/06/2006,4.61375,4.75088,4.84125,5.04000
22/06/2006,4.61688,4.74688,4.82938,5.01188
23/06/2006,4.58813,4.74688,4.82750,5.02625
26/06/2006,4.60000,4.74688,4.83375,5.04125
27/06/2006,4.59625,4.75000,4.83750,5.05813
28/06/2006,4.59625,4.75000,4.83813,5.05500
29/06/2006,4.60625,4.75375,4.83000,5.03250
30/06/2006,4.67750,4.75375,4.81688,5.00563
03/07/2006,4.63625,4.75250,4.81250,5.00813
04/07/2006,4.62000,4.74813,4.81563,5.00688
05/07/2006,4.54750,4.74063,4.80500,4.98375
06/07/2006,4.59625,4.73313,4.80625,4.99125
07/07/2006,4.59250,4.72875,4.80063,4.98625
10/07/2006,4.59688,4.72000,4.79500,4.97063
11/07/2006,4.59500,4.71875,4.79188,4.97250
12/07/2006,4.58500,4.71438,4.78938,4.97125
13/07/2006,4.57875,4.70438,4.78438,4.95813
14/07/2006,4.57875,4.69563,4.76938,4.94000
17/07/2006,4.59000,4.69031,4.76250,4.92563
18/07/2006,4.60000,4.71250,4.81313,5.00750
19/07/2006,4.60000,4.73813,4.84563,5.03500
20/07/2006,4.59375,4.73688,4.84813,5.04625
21/07/2006,4.58125,4.73438,4.84313,5.03438
24/07/2006,4.58625,4.74000,4.85563,5.04625
25/07/2006,4.58063,4.74031,4.84594,5.01250
26/07/2006,4.58000,4.75000,4.85625,5.03438
27/07/2006,4.58250,4.75844,4.85719,5.02063
28/07/2006,4.60000,4.76344,4.85904,5.01813
31/07/2006,4.72125,4.77688,4.86875,5.03688
01/08/2006,4.95000,4.78750,4.87750,5.04250
02/08/2006,4.64375,4.78813,4.88000,5.04500
03/08/2006,4.68625,4.79000,4.88125,5.04938
04/08/2006,4.87500,4.95375,5.06750,5.25125
07/08/2006,4.87438,4.95875,5.06438,5.24625
08/08/2006,4.84625,4.96000,5.07125,5.25563
09/08/2006,4.84813,4.96250,5.06375,5.24250
10/08/2006,4.84500,4.96250,5.06438,5.24125
11/08/2006,4.84563,4.96563,5.07375,5.26250
14/08/2006,4.85000,4.96688,5.08500,5.28500
15/08/2006,4.95000,4.97000,5.08375,5.28000
16/08/2006,4.89750,4.97031,5.08000,5.26625
17/08/2006,4.87500,4.97000,5.06813,5.23188
18/08/2006,4.86875,4.96750,5.06750,5.23563
21/08/2006,4.86125,4.96688,5.06625,5.21813
22/08/2006,4.85563,4.96625,5.06813,5.21938
23/08/2006,4.85625,4.96875,5.06938,5.22000
24/08/2006,4.85250,4.96938,5.07000,5.22188
25/08/2006,4.89375,4.97188,5.07688,5.23250
29/08/2006,4.92375,4.97063,5.08250,5.24000
30/08/2006,4.89375,4.97625,5.08563,5.24313
31/08/2006,4.97375,4.98250,5.09375,5.24250
01/09/2006,4.85250,4.98188,5.09000,5.24000
04/09/2006,4.84250,4.98125,5.09000,5.23125
05/09/2006,4.82375,4.98188,5.09250,5.23688
06/09/2006,4.74750,4.98188,5.09000,5.22500
07/09/2006,4.82625,4.98563,5.09750,5.24313
08/09/2006,4.88125,4.98625,5.09250,5.23000
11/09/2006,4.87125,4.98625,5.09625,5.23750
12/09/2006,4.84750,4.99125,5.12000,5.29125
13/09/2006,4.84000,4.99875,5.12375,5.29563
14/09/2006,4.83750,5.02563,5.14375,5.31250
15/09/2006,4.83500,5.03500,5.15938,5.33063
18/09/2006,4.84250,5.04250,5.17625,5.35500
19/09/2006,4.84500,5.04500,5.18000,5.35938
20/09/2006,4.84500,5.04813,5.18000,5.35125
21/09/2006,4.84125,5.05063,5.19125,5.37000
22/09/2006,4.83375,5.05125,5.18125,5.33500
25/09/2006,4.86000,5.06375,5.19125,5.33438
26/09/2006,4.84625,5.06813,5.19313,5.33188
27/09/2006,4.84125,5.07438,5.19750,5.32500
28/09/2006,4.84125,5.07188,5.18125,5.27813
29/09/2006,4.92250,5.07400,5.18000,5.27438
02/10/2006,4.84875,5.08188,5.19875,5.27438
03/10/2006,4.95875,5.09250,5.21075,5.33313
04/10/2006,4.78750,5.10500,5.22375,5.34813
05/10/2006,4.91000,5.11438,5.22750,5.35250
06/10/2006,4.83750,5.09625,5.20563,5.32250
09/10/2006,4.83625,5.10188,5.21625,5.35000
10/10/2006,4.85250,5.10500,5.22375,5.36063
11/10/2006,4.85750,5.11125,5.22438,5.36875
12/10/2006,4.85625,5.11563,5.23250,5.38000
13/10/2006,4.85313,5.11750,5.23375,5.38438
16/10/2006,4.84563,5.12063,5.23500,5.39125
17/10/2006,4.84063,5.12000,5.23688,5.39000
18/10/2006,4.84625,5.12688,5.23938,5.38813
19/10/2006,4.86500,5.13063,5.23813,5.37750
20/10/2006,4.87313,5.14000,5.24688,5.39750
23/10/2006,4.89875,5.15000,5.26188,5.43000
24/10/2006,4.89875,5.16063,5.27250,5.45000
25/10/2006,4.89063,5.17188,5.28000,5.45625
26/10/2006,4.89000,5.17688,5.28000,5.44000
27/10/2006,4.89063,5.18063,5.28125,5.44000
30/10/2006,4.91250,5.18688,5.28813,5.43750
31/10/2006,4.95500,5.19250,5.29500,5.43813
01/11/2006,4.87500,5.19656,5.29000,5.42000
02/11/2006,4.85000,5.19875,5.29000,5.41188
03/11/2006,4.83000,5.20125,5.29688,5.42688
06/11/2006,4.84188,5.21625,5.31000,5.46000
07/11/2006,4.84000,5.22000,5.31688,5.46250
08/11/2006,4.78625,5.22438,5.32000,5.46000
09/11/2006,5.09500,5.22875,5.32938,5.46688
10/11/2006,5.14000,5.23063,5.32063,5.43625
13/11/2006,5.13750,5.23250,5.32125,5.43500
14/11/2006,5.14000,5.23250,5.31813,5.42813
15/11/2006,5.12250,5.22750,5.30125,5.39625
16/11/2006,5.10000,5.22625,5.31000,5.42000
17/11/2006,5.10250,5.22813,5.31063,5.42938
20/11/2006,5.11000,5.22500,5.30688,5.40750
21/11/2006,5.10500,5.22563,5.31000,5.41000
22/11/2006,5.10625,5.22563,5.31000,5.40938
23/11/2006,5.11375,5.23000,5.31000,5.41438
24/11/2006,5.11375,5.23000,5.30875,5.40813
27/11/2006,5.11438,5.23313,5.31000,5.41438
28/11/2006,5.10625,5.23625,5.31000,5.40563
29/11/2006,5.10188,5.24063,5.31750,5.41188
30/11/2006,5.13313,5.25000,5.33000,5.43375
01/12/2006,5.09375,5.26125,5.32625,5.41813
04/12/2006,5.09938,5.26438,5.31625,5.37500
05/12/2006,5.09500,5.26813,5.31313,5.37188
06/12/2006,5.06250,5.26688,5.31875,5.37750
07/12/2006,5.10250,5.26938,5.32000,5.38125
08/12/2006,5.15500,5.27063,5.33625,5.41000
11/12/2006,5.16125,5.27375,5.34750,5.42750
12/12/2006,5.14125,5.27875,5.36000,5.45875
13/12/2006,5.13250,5.28375,5.37000,5.48000
14/12/2006,5.12438,5.29188,5.39000,5.51875
15/12/2006,5.14250,5.29563,5.39500,5.52875
18/12/2006,5.14125,5.30250,5.40313,5.54000
19/12/2006,5.13500,5.30500,5.40688,5.54188
20/12/2006,5.13125,5.30625,5.41000,5.54500
21/12/2006,5.11750,5.30750,5.41438,5.55750
22/12/2006,5.11875,5.30813,5.41625,5.55938
27/12/2006,5.12000,5.31500,5.41938,5.57125
28/12/2006,5.12250,5.32000,5.42938,5.58625
29/12/2006,5.28125,5.32000,5.43000,5.58188
02/01/2007,5.12000,5.32438,5.43000,5.57125
03/01/2007,5.11688,5.32688,5.43000,5.57000
04/01/2007,5.11688,5.33000,5.43375,5.57875
05/01/2007,5.10688,5.33063,5.44000,5.59000
08/01/2007,5.09875,5.34250,5.45000,5.61000
09/01/2007,5.09250,5.35250,5.46438,5.62875
10/01/2007,5.05625,5.35875,5.47000,5.62875
11/01/2007,5.17250,5.36563,5.48000,5.64000
12/01/2007,5.35000,5.53313,5.67813,5.83875
15/01/2007,5.36250,5.54313,5.68000,5.83750
16/01/2007,5.35500,5.55313,5.68000,5.83438
17/01/2007,5.35250,5.55813,5.69063,5.84688
18/01/2007,5.35250,5.59063,5.73125,5.90875
19/01/2007,5.34813,5.59938,5.73313,5.89250
22/01/2007,5.35250,5.60813,5.74750,5.91500
23/01/2007,5.35250,5.62000,5.75875,5.92125
24/01/2007,5.35000,5.58313,5.71438,5.85625
25/01/2007,5.35000,5.58250,5.71688,5.87375
26/01/2007,5.34250,5.59000,5.72750,5.90000
29/01/2007,5.34500,5.59125,5.72750,5.90250
30/01/2007,5.34500,5.58938,5.71688,5.88000
31/01/2007,5.36875,5.59000,5.71188,5.87313
01/02/2007,5.34688,5.59563,5.71313,5.88000
02/02/2007,5.34438,5.60000,5.73875,5.91500
05/02/2007,5.34563,5.60750,5.74188,5.91250
06/02/2007,5.33375,5.61875,5.75750,5.92750
07/02/2007,5.29000,5.62125,5.75625,5.92938
08/02/2007,5.42125,5.62563,5.75875,5.92125
09/02/2007,5.35750,5.58000,5.70063,5.84375
12/02/2007,5.35750,5.58375,5.71000,5.86000
13/02/2007,5.35813,5.55875,5.66813,5.79813
14/02/2007,5.35563,5.54588,5.66063,5.80250
15/02/2007,5.35563,5.53563,5.63250,5.76375
16/02/2007,5.35563,5.53125,5.63000,5.76625
19/02/2007,5.35438,5.53688,5.64875,5.77938
20/02/2007,5.35813,5.54438,5.66063,5.80000
21/02/2007,5.36250,5.54000,5.65125,5.78125
22/02/2007,5.35500,5.53875,5.65000,5.78375
23/02/2007,5.35688,5.54000,5.66000,5.79563
26/02/2007,5.35500,5.54000,5.65438,5.78000
27/02/2007,5.35500,5.54000,5.64500,5.76750
28/02/2007,5.35750,5.53000,5.62875,5.74188
01/03/2007,5.35438,5.53250,5.64375,5.77625
02/03/2007,5.34750,5.53250,5.63750,5.75000
05/03/2007,5.33500,5.52125,5.60875,5.69500
06/03/2007,5.32000,5.53000,5.62750,5.73000
07/03/2007,5.25625,5.53125,5.63000,5.73563
08/03/2007,5.38750,5.53000,5.62875,5.73000
09/03/2007,5.35875,5.52375,5.62688,5.72375
12/03/2007,5.36000,5.52750,5.63625,5.74313
13/03/2007,5.36000,5.52938,5.63000,5.73000
14/03/2007,5.36125,5.52563,5.61125,5.68750
15/03/2007,5.36000,5.52875,5.61875,5.70000
16/03/2007,5.36000,5.53000,5.61938,5.70375
19/03/2007,5.36000,5.53125,5.63000,5.73375
20/03/2007,5.36000,5.55313,5.67000,5.78875
21/03/2007,5.35000,5.56375,5.66250,5.78000
22/03/2007,5.34875,5.56938,5.68938,5.81625
23/03/2007,5.33500,5.56938,5.69125,5.81563
26/03/2007,5.33875,5.57375,5.70000,5.82625
27/03/2007,5.33938,5.58250,5.70000,5.82750
28/03/2007,5.33875,5.58875,5.70125,5.83000
29/03/2007,5.34375,5.59688,5.71000,5.84188
30/03/2007,5.37875,5.61688,5.72500,5.86125
02/04/2007,5.32938,5.62688,5.73750,5.88000
03/04/2007,5.31750,5.63500,5.74375,5.89000
04/04/2007,5.30625,5.63688,5.74625,5.88875
05/04/2007,5.46250,5.63750,5.74750,5.89000
10/04/2007,5.35375,5.59000,5.71000,5.85188
11/04/2007,5.35875,5.59125,5.71000,5.85813
12/04/2007,5.35875,5.59000,5.71000,5.86375
13/04/2007,5.35875,5.59313,5.71000,5.86500
16/04/2007,5.35625,5.60000,5.71875,5.88250
17/04/2007,5.35125,5.65563,5.78000,5.96438
18/04/2007,5.33500,5.66625,5.79563,5.96125
19/04/2007,5.32250,5.66813,5.79250,5.94000
20/04/2007,5.32250,5.66938,5.79875,5.94750
23/04/2007,5.32125,5.67438,5.80000,5.94625
24/04/2007,5.31875,5.68000,5.80125,5.95000
