,BNPIFEU,BNPIFUS,BNPIFJP,BNPIFCN,BNPIFFR,BNPIFGE,BNPIFGB,BNPIFCH,BNPIFKR,BNPIFUSC,BNPIFBR,BNPIFAU,BNPIFHK,BNPIFTW,BNPIFSG,BNPIFIT,BNPIFSP,BNPIFSW,BNPIFNE,BNPIFRU,BNPIFEM,BNPIFJT,BNPIFE10,BNPIFEU2,BNPIFEU5,BNPIFE30,BNPIFJ10,BNPIFU10,BNPIFUS2,BNPIFU30,BNPIFUS5,BNPIFA10,BNPIFAU3,BNPIFI10,BNPIFF10,BNPIFG10,BPFXEUR1,BPFXGBP1,BPFXCHF1,BPFXJPY1,BPFXAUD1,BPFXNZD1,BPFXNOK1,BPFXSEK1,BPFXCAD1,BPFXCZK1,BPFXPLN1,BPFXHUF1,BPFXTRY1,BPFXZAR1,BPFXSGD1,BPFXMXN1,BPFXINR1,BPFXKRW1,BPFXPHP1,BPFXTWD1,BPFXBRL1,BPFXCLP1,BPFXCOP1,SPGSCLP ,SPGSHOP ,SPGSGOP ,SPGSBRP ,SPGSHUP ,SPGSNGP ,SPGSIAP ,SPGSICP ,SPGSIZP ,SPGSIKP ,SPGSILP ,SPGSGCP ,SPGSSIP ,BNPXCEB5,BNPXCEX5,BNPXCIG5,BNPXCHY5
26/02/2013,193.7991475,239.6567895,81.06490582,139.0032309,166.6861528,203.6261161,162.225602,272.7093336,441.2951053,251.7204946,59.99380211,219.8318647,263.7024777,154.238,105.5507156,72.48649761,276.2429337,488.4445653,179.5008756,193.3445,142.4169168,74.69045186,207.1824271,123.9784579,167.881229,137.6352083,186.7002052,213.9814515,128.0471862,239.4327282,171.0354309,124.0158456,129.5970126,145.6713497,110.9251231,180.1004781,104.5592902,125.3991462,112.0622974,72.68368554,228.6611206,229.0641,160.809177,124.0617,133.072114,153.1651,208.7736,219.7921,472.8537,162.9336,113.3633,183.9678,154.9606,122.7425,202.771,88.2491,266.0527,129.137,167.6643,327.0973084,319.876348,751.2727,871.0966,1046.88661,0.3299027,67.9563184,636.0902559,80.47455561,335.1530098,238.1173,236.8090039,334.2349915,106.2112751,169.622985,104.0113,141.9431
27/02/2013,196.8671126,242.8124524,80.01421513,139.881079,169.8398265,205.5880317,163.9034635,274.1373655,441.9979784,254.5698861,60.44717229,220.8339003,264.4426376,154.4069,105.6372274,73.59036612,281.5919544,492.5200123,180.6748309,193.2686,143.8520871,73.69186778,207.3148253,123.991481,167.9346268,138.0068382,186.6864159,213.9547029,128.0471862,239.017717,171.0711315,124.3909346,129.7433507,146.4419363,111.0734533,181.0504915,104.8465413,125.412433,112.2478267,72.75465244,228.5875224,228.8327,160.9333352,124.5016,133.3324606,153.2086,209.4509,219.6603,474.2557,162.6139,113.5284,184.3345,155.6314,123.0418,202.6855,88.317,266.2064,129.1968,167.869,327.5563406,315.4165887,741.8425,864.2431,1016.613689,0.3278026,67.8544983,636.9212417,79.6765366,336.7364751,238.7925,233.9155956,330.4160404,106.482189,171.3402085,104.1363,142.5429
28/02/2013,198.9618781,242.6692586,82.06705594,143.1584079,171.6023592,207.6241274,164.9496721,278.0287588,446.8134653,254.9540914,61.11007174,224.1789027,269.4241744,154.4069,105.9183699,74.1386017,285.7859392,495.0879901,182.4067708,194.2683,143.2233857,75.2461774,207.2479828,124.0467284,168.048008,137.7398832,186.7953034,214.1928928,128.0562772,239.2874955,171.1719034,124.2771104,129.5992156,147.2298147,111.0979468,180.7993066,104.5619381,125.7902628,111.8556919,72.23772987,229.2786537,230.1953,160.4247913,124.5486,133.1547484,152.4361,209.7218,219.2516,474.7157,160.6236,113.5282,185.321,155.8271,123.446,203.1078,88.317,266.938,129.3098,168.0891,325.0492039,312.8484984,737.9132,859.9597,1018.381199,0.3327664,67.3369049,632.3811927,79.02273529,334.2151523,236.3773,231.3340518,324.1121286,106.5184095,171.6208666,104.1686,142.8119
01/03/2013,197.8295709,242.9272474,82.46838669,142.2022244,170.7503553,206.9885578,165.3247554,278.3769629,446.8134653,255.6962348,59.97311117,223.1646286,268.2914379,155.2813,105.8007979,73.14638368,284.0885538,495.3214037,182.0894049,190.6618,143.7427275,76.10872031,207.99102,124.0562024,168.2628305,138.8031391,186.9941186,214.5411907,128.070746,240.2208104,171.2793849,124.4321789,129.6467269,146.8292993,111.5223428,181.8158606,103.8449383,124.390674,110.4273388,71.32079651,228.6390905,229.0178,158.8804856,124.2986,133.1715732,151.5746,209.237,218.692,474.3536,158.767,113.345,185.3248,153.8517,123.446,202.8427,88.4676,265.6979,128.9606,167.8869,320.2114186,309.6568895,724.9467,852.0937,1023.912009,0.3299027,66.29324416,623.3010947,77.19594897,334.2757123,232.1702,230.4850877,324.7732828,106.4277331,171.1359371,104.1851,142.9015
04/03/2013,197.9326546,244.1141959,82.85908037,139.225621,171.1232776,206.3404132,164.3137976,277.6202198,442.5089036,256.4644493,59.54631395,220.5470322,263.7866958,153.5858,104.6394732,72.46258071,285.9657968,496.6242427,181.9371218,189.1812,142.4853247,76.62903969,207.9559006,124.0556267,168.214197,138.6588138,187.0280809,214.259269,128.0662645,239.451573,171.1681055,124.9778612,129.7785941,145.9433852,111.7282339,181.6954391,104.0472595,124.8944873,110.8413233,71.45419038,227.6466513,228.6318,160.4462919,124.7178,133.0124385,151.997,209.3902,217.1811,474.6357,158.5325,112.7451,185.4073,152.3397,122.4071,202.5823,88.246,266.0753,128.8808,168.2114,318.23395,308.4943851,723.9644,849.3679,1013.995829,0.3368711,66.1659643,625.0239037,76.41715899,331.6131286,229.1058,230.5024135,324.8417068,106.5314456,171.5940985,104.2265,143.2487
05/03/2013,202.5402358,246.3784975,83.05483911,140.0241964,174.4807886,211.16262,166.5635255,282.795255,444.5144829,259.4630144,59.59117033,223.4266115,263.7711152,154.9925,105.4000788,74.28916981,291.96133,502.4123631,185.6251196,192.7371,144.0023984,76.33917164,207.4264907,124.0023436,168.0201444,137.6899503,187.2423635,214.0458463,128.0546127,238.8862283,171.0679666,124.4285929,129.478872,147.3450691,111.4320074,180.9013955,104.1800482,125.2988908,110.7918231,71.39150722,229.268182,230.0889,160.7955499,125.6482,133.0595831,152.4411,210.3534,216.8699,476.4172,159.2785,112.6547,186.0527,153.4925,122.9104,202.7897,88.2023,267.9173,129.3939,168.5863,320.7058027,314.1905851,728.876,861.9846,1030.327081,0.3368711,66.28475125,628.7937126,76.59022022,336.2525433,229.9368,230.8662552,326.0727831,106.7165109,172.4460615,104.3443,143.9803
06/03/2013,202.6085953,246.8198783,84.83496128,142.314656,173.9891204,212.5839956,166.6934135,281.6501988,443.8403038,259.8011542,60.98227748,225.0914742,266.2362054,155.6503,106.6861387,74.24568702,290.5318764,499.430002,186.1564826,193.3318,144.6995077,77.53946733,207.3735493,124.0419144,168.112673,137.5450861,186.9848787,213.4903528,128.0290042,237.4282338,170.8488257,123.7814269,129.2571357,148.2146053,111.5476962,180.9733705,103.965468,124.7587199,110.2723604,71.25939435,229.9683031,231.0207,160.8810474,125.3386,132.8133449,152.5066,208.9681,215.2835,476.2393,158.8604,112.6915,186.1741,153.4662,123.3224,203.0386,88.5639,268.2885,129.5447,168.7981,319.3286383,314.4653762,730.4477,857.5454,1022.63598,0.3312391,65.49565023,622.0849889,75.43646424,332.6015441,226.3789,230.8662552,328.3413458,106.7811483,172.9285379,104.3405,143.9843
07/03/2013,203.1015661,247.4232521,85.04010547,141.7441943,174.6806635,212.7054202,167.0450459,283.1611951,440.0278256,261.0509974,62.36372828,224.9049529,266.4534347,155.5548,106.6705407,74.27077473,291.2934272,499.0469582,186.2244612,193.6102,145.2871022,77.48207388,206.7451909,123.9300699,167.6649961,137.065186,186.8447866,212.7682821,128.0199132,236.1629383,170.5309386,123.4007341,129.1845117,148.9370796,111.5226409,179.8332472,104.6250961,124.7084714,110.5057464,70.397629,230.1857388,229.8034,161.7470255,126.5134,132.9203402,153.9047,210.2618,217.2917,475.6702,157.6369,112.7827,185.2898,153.4648,123.011,202.6278,88.4823,268.7517,129.7224,169.2104,323.3189274,314.8775231,733.1982,859.4924,1022.177905,0.3419304,66.34414473,628.1654264,75.86911732,335.1228669,228.4305,230.883581,328.3983658,106.9903948,174.0109455,104.3717,144.0977
08/03/2013,205.7437708,248.3812105,87.28815613,144.0444607,176.6124668,213.8874029,167.7897223,284.3053259,439.8281167,263.3689703,61.79278141,225.6913405,270.8562424,156.9266,106.5373503,75.3699336,299.1392722,501.4112007,188.6726168,193.6102,146.3668926,78.96183567,206.2298476,123.9184375,167.5553445,136.3862187,186.9852847,211.9417645,128.0108221,234.4336067,170.2598927,122.3589919,128.9208395,149.0525331,111.5062082,179.4050523,103.8173802,123.7097832,109.542715,69.28581421,229.1970535,227.9132,160.1697119,125.3244,133.3335121,152.924,209.5308,215.5722,473.9152,158.2824,112.5568,187.0768,154.353,122.573,202.7771,88.4293,270.2128,129.7096,169.4735,324.7017345,314.5601868,728.2054,858.7125,1048.176812,0.3463866,65.88492111,626.2323934,75.29283843,336.836906,228.69,231.1607938,329.9943703,107.1568758,174.9795037,104.4616,144.5392
11/03/2013,204.9156615,249.1927753,87.72614115,143.5115464,176.436495,213.9113819,168.3380312,284.9555687,439.2333141,263.6287009,61.4958882,226.5865059,270.7370852,157.3354,106.5953181,74.75435902,295.9440019,502.5506871,188.0138606,194.9263,145.423763,80.31793305,206.4947003,123.9526588,167.7056972,136.2823279,187.162866,211.9393585,128.0045481,234.3624781,170.2507776,121.9195363,128.7073797,148.5708054,111.514566,179.813692,104.0805057,123.4835443,109.9100997,69.33184449,230.0553366,229.2584,160.2630829,125.4083,133.3547184,152.4801,209.3865,214.259,475.0002,158.263,112.48,188.9327,154.83,121.7047,202.8294,88.3177,270.0514,129.8512,169.4531,325.0611692,314.5268039,729.1493,854.7145,1032.792586,0.3481344,65.3789865,627.4559319,74.6922201,340.0142494,226.9625,231.316726,328.9115461,107.1396815,174.9350203,104.5305,145.1134
12/03/2013,204.7272818,248.5838017,87.60890962,141.5738934,176.9545372,213.6098616,168.952403,286.7129647,435.7195294,262.9908418,61.6975878,225.7209738,268.3410862,156.3395,107.0446309,74.63937637,296.10895,498.9364888,188.6758172,194.8504,144.0023984,80.01041764,207.0543684,123.9624329,167.9290582,136.842418,187.3693732,212.4069637,127.9927682,235.509037,170.4340913,121.6256682,128.615821,149.0247448,111.6635734,180.5908726,104.1309144,123.3608221,110.1990768,69.42424664,231.2938605,229.5447,160.7317548,126.1432,133.535848,152.2904,209.7662,211.2303,474.367,157.4393,112.6654,190.499,154.7017,122.0668,203.1945,88.3714,269.6472,130.0522,169.4285,326.581985,311.6333303,727.0643,851.447,1031.558568,0.3476984,66.3759173,633.2358528,75.63340295,342.6747779,230.9655,233.3265185,332.5366291,107.0341016,174.3406501,104.5157,145.053
13/03/2013,204.0474768,248.9645852,87.034905,138.6010266,176.6856389,213.6442205,167.9129156,285.336177,436.7419303,264.0172187,61.04950254,224.141208,264.220095,156.325,106.377447,73.38060563,294.4956655,499.8448397,188.3925971,193.5976,142.635636,79.60066801,207.1607094,123.9851787,168.000176,136.8630019,187.4935975,212.2645875,127.9836771,235.3224307,170.3559804,122.0494271,128.7372629,148.2368365,111.7953311,180.537591,103.5574911,123.6904569,109.6520603,69.40844775,230.7840079,228.9999,159.7037654,125.0159,133.2986357,151.2335,208.5857,210.8554,472.2763,156.2842,112.5073,191.3002,155.4088,121.8114,203.4817,88.3773,269.2774,130.083,169.7872,326.4553297,308.5950914,719.5501,844.1392,1029.384105,0.3509331,65.83595419,629.7291221,75.44768117,340.9619719,232.6344,232.8413962,330.1084104,107.0578804,174.5849825,104.5796,145.4089
14/03/2013,206.804172,250.1697328,88.02900902,139.4208872,178.0216303,215.7623185,169.4703916,287.6009913,436.2240094,266.4451606,60.11714354,221.687118,264.976081,155.8884,106.8679016,74.97509773,300.0930297,503.6149701,190.3560441,194.3189,143.4200779,80.21966019,207.1800571,123.9776903,168.0262743,136.6759982,187.3248376,212.4099358,127.9745861,235.0876497,170.3877565,120.8513134,128.0666889,148.6347815,111.8451316,180.5089973,103.8048271,124.7474864,109.8991749,69.32868471,232.8500914,228.131,158.1895402,124.6389,133.4566312,152.1644,208.3377,212.1272,471.7988,157.2488,112.4757,190.3333,154.5228,120.9987,203.5409,88.3451,268.5584,130.1612,169.9191,328.212732,308.7283041,717.1909,848.9159,1028.693702,0.3632035,66.29093136,630.7412437,75.18948963,346.5623994,232.4272,233.1879121,328.3869618,107.1638623,175.0433368,104.6082,145.769
15/03/2013,205.6073527,249.8089485,89.18557945,137.7589237,176.8432051,215.3829829,168.3174885,289.1813167,433.5771646,266.6654905,60.04244657,225.1393903,263.72564,155.0008,106.7503322,74.77601107,298.4548975,504.225392,189.2410744,194.3189,142.1653122,81.18677447,207.5661265,124.0126281,168.2010694,137.0725433,187.5365541,213.0831797,127.9987862,236.1038534,170.6901987,121.4655385,128.2387442,149.1030005,112.0617235,180.8912764,104.4884827,125.3985422,111.1743866,70.07242808,233.3816776,229.9188,159.0022212,125.5146,134.3616661,152.9108,210.3002,212.9571,473.6234,157.0722,112.5793,190.7078,155.3167,120.458,203.4692,88.1861,267.5442,129.9963,169.2516,329.7592461,310.521418,723.6786,855.5719,1035.464604,0.3689611,65.76012466,626.8548069,74.34798878,340.0553535,229.63,233.4651249,328.8884599,107.138373,175.1050582,104.604,145.724
18/03/2013,204.0785897,248.4720066,86.85118656,135.238362,176.3266502,214.7019331,167.7605314,287.8263864,429.248699,264.9706749,60.1272036,220.8795406,258.5740384,152.294,105.9592428,74.05892534,294.1656044,501.1317411,189.0035705,187.9855,140.9834528,79.43905303,208.3726817,124.0744061,168.5491256,138.1212098,187.7685406,213.5775334,128.0199132,237.4506209,170.8768039,123.0415918,128.8476024,148.7618948,112.4065131,181.6935803,103.6245719,125.2139758,110.4256952,70.22281643,233.1085247,229.3582,158.6351975,124.7795,134.0302523,151.4268,208.3038,210.6338,472.6809,157.7031,112.4654,190.8485,155.0264,119.9509,202.967,88.1189,265.98,129.8299,168.7859,330.7785394,310.6034012,719.9432,853.7709,1024.716297,0.369433,64.76592373,612.4829554,73.02837523,334.0519692,225.6932,235.1977047,329.1507521,106.9426704,174.2711244,104.5688,145.5089
19/03/2013,201.1196005,247.9282302,88.55372606,134.5309116,173.8767015,212.7714754,166.6744266,286.1748444,431.3068769,263.99448,59.48689288,219.7483415,258.0908148,152.9494,106.3732102,72.77535113,286.5842555,495.1106015,188.1838003,185.8917,140.4133868,80.75846901,209.3791619,124.1248111,168.8914622,140.1211702,187.7602982,214.1449151,128.0290042,238.803056,171.0354309,122.2512027,128.5587658,147.9286279,112.6863735,182.4495285,103.0528158,125.2819803,110.3017512,70.255439,232.4404113,229.0552,157.4307621,124.3001,133.2889088,150.7925,206.7215,209.5635,469.7198,155.8401,112.2583,190.6451,155.2045,120.4517,203.2227,88.168,266.5487,129.8623,168.7791,325.19,304.1483187,710.7031,837.6399,999.3085855,0.3770784,64.79119392,608.7989429,73.24831082,332.6619671,224.0874,236.1852752,328.7972279,106.6583318,173.319216,104.3884,144.6086
20/03/2013,204.2714555,249.5293606,88.55372606,137.7224897,176.4415543,214.312056,167.10816,288.3372959,426.921085,266.2387483,58.96272603,218.8333276,262.0079289,152.035,105.7392525,74.4228845,291.3391434,497.4792003,189.5978084,187.3743,140.2992185,80.75846901,208.6997176,124.0795362,168.6286419,139.329485,187.7602982,213.5899878,128.0108221,237.4541631,170.8768039,122.6559585,128.7516171,148.7623584,112.4867861,182.291126,103.5610216,125.4148488,110.5666549,69.77241999,233.0097352,228.5348,157.1328834,124.2529,133.3863525,150.8407,207.0115,211.264,471.038,155.9126,112.2754,191.5031,154.8854,119.6851,202.7341,87.9822,266.1034,129.7721,168.585,328.6345086,306.9045162,709.1303,847.3499,1019.588391,0.3761345,64.9765592,616.1670597,73.5351871,338.3228175,225.9781,235.6135238,328.5007237,106.9134202,174.5952598,104.5424,145.5646
21/03/2013,202.7695789,247.5144482,89.77015905,137.0785666,174.3085732,212.566197,166.0975923,285.3582601,423.7884502,264.2008923,58.57451567,218.3064928,261.1736821,152.2707,106.1810455,74.26958364,289.3057883,495.1070779,188.8583013,186.9061,139.6266182,81.79555616,209.1481024,124.0742594,168.6775565,140.1572257,187.7686537,213.9279543,128.0199132,238.5257678,170.9466859,121.9414782,128.4629577,149.4003734,112.6850173,182.3165878,103.3629175,125.806811,110.3704908,70.10351347,234.1687335,231.573,157.2404872,123.9709,133.7332767,150.4065,206.0116,210.6965,472.2285,155.1864,112.5185,191.9924,155.2508,119.8353,202.8007,87.9614,265.3112,129.7201,167.6395,324.9439637,305.2856466,708.3439,838.1881,1005.684683,0.3738692,64.67324109,613.1307867,73.688182,339.8942256,224.3723,236.5317911,333.003637,106.9232888,174.7009644,104.4805,145.2868
22/03/2013,202.4698744,249.0517814,87.7628907,136.6561979,173.992436,212.1944312,166.4220106,284.6737875,422.6792738,264.6789926,58.1361934,218.7003066,260.1007384,151.9192,106.0576803,74.66034767,288.7086026,499.0416714,187.7777633,185.1114,138.9768205,80.14421308,208.9333162,124.0682499,168.5804212,139.6569773,188.1507037,213.9777718,128.0028835,238.6367114,170.9480784,122.2337358,128.5883727,150.1248761,112.5934906,182.4450429,103.9316334,126.302773,110.9952382,70.52205593,234.4480114,232.2632,158.2150785,123.881,133.9583963,150.7857,207.6447,210.8632,472.2253,155.1488,112.5365,191.8381,155.0731,119.7241,202.4736,87.8805,262.6759,129.7758,167.3369,329.3726176,304.5991865,708.5405,839.8325,1002.89068,0.3730197,65.37254099,619.0414667,74.37667352,345.0414123,226.1335,235.4056143,327.1442034,106.8598834,174.797746,104.5219,145.4969
25/03/2013,200.1759827,248.5680024,89.29739304,137.5208809,172.244705,211.2033298,165.8700423,285.3876166,429.7037915,264.9767517,57.62678263,219.6914967,261.4391067,153.0754,106.6941464,73.03598148,282.0101387,499.4186467,186.9532737,183.3558,140.2733135,80.92876554,209.5367934,124.1027671,168.8832002,139.6158161,188.1314949,214.1241107,128.0290042,238.5477298,171.0136561,121.5355965,128.365647,149.626272,112.5114209,183.093997,103.0157448,125.8388202,110.1684292,70.63444154,234.5427505,232.13,157.3454665,123.1817,134.0447111,149.7777,206.5581,209.3054,470.5242,155.6038,112.9254,192.0505,155.8599,120.2457,202.4491,87.8537,262.5655,129.8953,167.3369,333.2389027,305.6443331,710.5065,844.3743,1003.876679,0.3669789,64.71536439,616.0658475,74.02285656,341.4454926,225.1752,235.1803789,328.4779157,106.7119814,174.1680148,104.5096,145.5735
26/03/2013,199.1879978,250.4021227,88.47270054,136.9942325,172.9974515,211.127714,166.1257847,286.2265512,431.0778315,265.9798018,58.28406682,217.8036496,262.3577755,153.1264,106.9475623,71.99637537,276.7738756,497.9945488,186.9302584,181.9382,140.9023251,80.68062049,209.5429391,124.1238757,168.8891973,139.5537086,188.1062069,214.3230976,128.0275957,238.8000805,171.1221504,121.9877114,128.4807143,149.5313519,112.280117,183.5054313,102.826369,125.6025558,110.0280496,70.72368391,235.3025405,233.0929,157.2919674,123.6439,134.726379,149.6777,205.439,210.8992,472.3108,156.5077,113.254,192.3454,155.4153,120.762,202.1707,87.7543,263.2977,129.9133,167.1422,338.6165538,307.2632028,712.0793,854.2409,1019.752387,0.3767008,64.0329176,616.4504171,72.40680996,337.4768961,219.8139,233.8462925,326.9275273,106.7137941,174.5898509,104.5001,145.6013
27/03/2013,197.2372283,250.2603289,89.38258138,138.0612005,171.3238632,209.0754769,166.1984598,285.9481457,434.2088944,266.0785974,59.08710575,219.3250279,263.6660997,153.6422,107.8375249,71.57184585,274.1863398,499.1509817,185.4131857,181.9512,140.1391347,81.63188798,210.6670588,124.1831627,169.2983071,140.9548477,188.2403762,215.059321,128.0461619,240.5027743,171.3720545,122.6443932,128.7322951,147.7453216,112.6421153,184.3794255,102.2016543,125.2634995,109.4473884,70.61027351,234.2046929,232.52,156.9080864,123.2817,134.6886985,148.5839,204.0791,209.5098,471.1542,155.771,113.0178,191.8516,155.4153,120.6341,201.544,87.8451,262.0752,129.9558,166.8572,339.460107,311.1567282,718.7636,856.9033,1022.809087,0.3839686,64.30252948,614.8715808,72.53112013,338.8266162,218.5707,235.2843337,326.163737,106.3933009,173.5620046,104.3671,145.0376
28/03/2013,197.8400757,251.2720849,88.2530511,136.0708751,172.0580028,208.9472846,166.9025848,286.9040632,434.1914198,266.6106041,59.18224772,218.9471293,261.5206374,153.1209,107.7601459,71.22953108,274.1428872,501.806222,186.3656325,183.0567,141.0003609,80.74324194,210.570111,124.1852411,169.1778216,140.392545,188.4767942,214.699984,128.0423206,240.1454311,171.2240617,123.6889273,129.157152,147.8651515,112.5839409,183.9139869,102.6799484,125.8525902,110.1975299,70.87168107,234.0180795,233.1268,157.5508826,123.5532,134.8254877,149.3242,205.2844,210.0333,473.7145,157.7255,113.268,192.469,155.1796,120.3294,201.544,87.5949,262.6977,130.1091,166.8572,341.74473,312.2018747,722.1058,859.7223,1022.414788,0.3798155,63.93181788,609.4669615,72.052993,334.9385837,217.9232,233.6037313,322.8693702,106.4950733,174.0904378,104.5016,145.4957
29/03/2013,197.8400757,251.2720849,88.53285546,136.0708751,172.0580028,208.9472846,166.9025848,286.9040632,437.9799039,266.6106041,59.18224772,218.9471293,261.5206374,154.998,107.7601459,71.22953108,274.1428872,501.806222,186.3656325,183.5248,141.0003609,80.54842955,210.570111,124.1852411,169.1778216,140.392545,188.3055398,214.699984,128.0423206,240.1454311,171.2240617,123.6889273,129.157152,147.8651515,112.5839409,183.9139869,102.6799484,125.8525902,110.1975299,70.87168107,234.0180795,233.1268,157.5508826,123.5532,134.8254877,149.3242,205.2844,210.0333,473.7145,157.7255,113.268,192.469,155.1796,120.2917,201.544,87.7759,262.6977,130.1091,166.8572,341.74473,312.2018747,722.1058,859.7223,1022.414788,0.3798155,63.93181788,609.4669615,72.052993,334.9385837,217.9232,233.6037313,322.8693702,106.4950733,174.0904378,104.5016,145.4957
01/04/2013,197.8400757,250.1183351,86.98060476,136.0708751,172.0580028,208.9472846,166.9025848,286.9040632,435.6283071,262.6485855,58.99301424,218.9471293,261.5206374,154.65,107.4463566,71.22953108,274.1428872,501.806222,186.3656325,181.7692,141.2358331,77.84422023,210.570111,124.1852411,169.1778216,140.392545,187.6465289,215.0720585,128.0471862,240.942298,171.3978805,123.6889273,129.157152,147.8651515,112.5839409,183.9139869,102.7279053,126.2532493,110.0889581,71.44752922,233.8519156,232.9171,157.9762506,123.4597,134.7238378,149.4656,205.4077,210.8381,474.4082,157.655,113.194,192.6564,155.1796,119.9892,202.4348,87.719,262.1986,130.0573,167.7666,341.1823613,314.4253009,725.0548,867.7095,1019.423889,0.378966,63.93181788,609.4669615,72.052993,334.9385837,217.9232,234.3660664,318.548921,106.4950733,174.0904378,104.5016,145.4957
02/04/2013,202.144886,251.3744805,85.83304789,135.3803463,175.5586548,212.9385719,168.8706253,290.6158886,431.2513769,261.4889129,58.07149255,218.9190395,262.6147275,154.2582,107.5997969,72.12444558,278.3229408,505.016529,188.7134629,181.4961,140.833762,77.02548472,210.1940327,124.1403123,169.0048046,139.8114623,188.0007903,214.7925427,128.0424486,240.2229357,171.2877404,123.7900423,129.0416894,149.0962347,112.6506171,183.9414934,102.657392,125.3918988,110.0232156,71.28638056,234.8673728,234.3611,158.1954958,124.1072,134.9325707,148.5749,204.709,211.8319,475.954,157.1496,113.5414,193.6048,155.4863,120.2864,202.3153,87.839,262.3107,130.0648,168.3327,341.6041378,316.3413497,733.3119,865.5169,999.4725813,0.3746242,63.09771203,603.3741363,70.24569556,329.2173103,211.3446,230.7103231,310.6147927,106.8524703,175.517577,104.6721,145.9517
03/04/2013,199.1116123,249.0059834,88.30273105,134.8459735,173.1710915,211.1565416,166.9290331,289.2753772,430.2726033,257.3496895,58.01999731,217.4009201,262.1759114,155.0771,108.2174304,70.62497732,273.5751179,501.451807,187.2252201,179.8184,139.8346341,78.66918598,210.5301774,124.1353666,169.1215146,139.7981704,187.9023687,215.5307474,128.0747153,241.7237207,171.5895496,123.4429307,128.9031262,149.4731079,112.9108071,184.144197,102.7327108,125.4506025,110.3886667,71.75436927,235.4913272,234.9609,158.5348615,123.6479,135.2420772,149.0232,204.6387,212.0399,475.1711,157.2533,113.5734,193.0335,155.3655,119.4559,201.797,87.7107,261.5632,130.13,168.0888,331.973573,307.5910559,720.3364,837.4833,957.7948635,0.3681115,62.69329421,597.0990741,70.38913369,323.6571648,211.2669,227.4357473,305.4735333,106.9006322,175.2155369,104.6212,145.6817
04/04/2013,197.7211764,249.8775455,90.34524479,134.8459735,171.6981766,209.5616985,165.1110677,284.8546148,424.5715051,259.128403,57.39476744,215.7094842,262.1759114,155.0771,107.6933716,70.34893214,272.3976169,495.2189999,185.6287048,178.9471,138.5924331,80.82349941,211.2244351,124.1458302,169.3659495,139.7981704,187.7809529,216.1656375,128.0834222,243.2912418,171.788688,123.7621972,129.0480101,149.9054682,113.9214187,184.8768033,102.7798831,125.8244463,110.2883126,69.14072063,233.7126224,233.5303,158.362756,122.5053,135.0048648,149.3995,205.1745,213.1912,475.1289,157.8103,113.1533,192.9573,154.7894,119.1667,201.2316,87.7107,262.2108,130.6236,167.3049,327.7909555,303.6564991,701.0698,831.2188,952.7661642,0.3725477,63.19881175,601.3498931,71.66093453,323.4758959,213.6756,227.2624893,305.1314131,106.8699462,174.7385511,104.634,145.7236
05/04/2013,194.8192742,248.8425905,91.65589561,130.6141168,168.8953136,205.1294667,162.3896863,280.0181736,416.9627181,258.6071776,57.61612013,214.9765929,254.6303906,155.0771,107.2571072,70.89120483,269.8362208,490.8019554,182.3410125,178.2709,135.9718357,82.80609683,211.8774219,124.1005381,169.3574763,143.9163176,188.8076426,216.5347399,128.0834222,245.8236748,171.8152735,124.628576,129.2286453,151.9438672,115.1117279,186.0465789,104.1229706,127.2420327,111.8193401,68.57127743,233.0823455,234.0072,160.5298716,124.5073,134.2801709,151.2836,209.281,216.0648,477.9373,159.1914,113.3533,193.5283,154.065,118.7901,200.4437,87.7107,264.2599,131.0425,167.4265,325.8226648,298.1440243,694.9753,815.5576,941.2292601,0.3893487,63.00502939,598.5160444,71.43144217,320.4540628,210.5417,230.7103231,310.2954806,106.9905568,174.9754168,104.6552,145.6321
08/04/2013,195.285815,250.3663243,94.11678699,130.6947941,169.0533648,205.2737087,163.1147264,283.5314844,418.2494325,260.8655595,57.53212034,215.5170154,254.8764809,151.1578,107.1186604,70.83658908,270.5259075,488.314524,182.5497117,179.1812,137.061864,85.68818044,211.4042269,124.072621,169.1370361,143.484027,187.0412891,216.1345016,128.0834222,244.7379011,171.7260221,125.622826,129.4688468,152.568724,115.1658996,185.3702474,104.080898,126.6624843,111.6066437,67.38098059,233.4327518,235.3021,160.0548403,125.1028,134.3904085,151.5587,211.0883,218.8844,480.3773,160.6172,113.2055,195.4033,154.5618,117.639,200.0406,87.3232,266.0566,131.6261,168.3192,328.1479427,302.5577328,695.0932,820.3821,956.2019781,0.3853158,63.07230914,601.9845108,71.70074959,322.4477465,211.8768,230.2078749,309.3634117,107.1269147,175.2465204,104.7905,146.2537
