,USD_EUR
34869.0,0.729724601935
34870.0,0.727193397084
34871.0,0.723348234307
34872.0,0.729219079288
34873.0,0.722747016862
34876.0,0.725626215424
34877.0,0.724684943221
34878.0,0.729591501718
34879.0,0.721912201038
34880.0,0.722564235961
34883.0,0.721162513973
34884.0,0.722668670868
34885.0,0.720455904496
34886.0,0.719973504975
34887.0,0.724133935813
34890.0,0.724832020179
34891.0,0.730657664964
34892.0,0.727987478615
34893.0,0.722058154564
34894.0,0.722329367745
34897.0,0.725531451788
34898.0,0.723337769805
34899.0,0.71660957677
34900.0,0.719331309615
34901.0,0.719610834461
34904.0,0.71978176217
34905.0,0.723447662179
34906.0,0.71938305709
34907.0,0.716861294508
34908.0,0.715758131012
34911.0,0.718230853761
34912.0,0.712372485325
34913.0,0.72200602153
34914.0,0.71680990918
34915.0,0.719559054212
34918.0,0.726158404194
34919.0,0.727050646348
34920.0,0.725989705466
34921.0,0.731036902743
34922.0,0.74075171484
34925.0,0.739448075956
34926.0,0.758466380978
34927.0,0.75851240547
34928.0,0.755926463474
34929.0,0.756658595642
34932.0,0.757093970504
34933.0,0.759861097391
34934.0,0.758650512468
34935.0,0.755190043574
34936.0,0.754927791157
34939.0,0.75509310298
34940.0,0.759024804931
34941.0,0.757633154027
34942.0,0.753778313798
34943.0,0.752156809652
34946.0,0.753687415681
34947.0,0.752739973504
34948.0,0.758046665353
34949.0,0.759042088884
34950.0,0.756092213006
34953.0,0.757179958961
34954.0,0.755795058612
34955.0,0.763382088003
34956.0,0.760924980406
34957.0,0.761591421434
34960.0,0.75802368066
34961.0,0.761400062435
34962.0,0.75210589651
34963.0,0.734672886897
34964.0,0.737202170323
34967.0,0.740899897015
34968.0,0.740554230786
34969.0,0.735299524261
34970.0,0.733745698416
34971.0,0.737289135307
34974.0,0.737077194095
34975.0,0.743024854181
34976.0,0.740894407729
34977.0,0.735423898335
34978.0,0.737963810255
34981.0,0.733799540641
34982.0,0.73577020425
34983.0,0.73792024558
34984.0,0.733821079744
34985.0,0.737680731779
34988.0,0.73702286982
34989.0,0.73335288941
34990.0,0.737305443526
34991.0,0.731181223266
34992.0,0.727786147318
34995.0,0.724795245343
34996.0,0.726321905869
34997.0,0.725905385492
34998.0,0.72448543422
34999.0,0.729623441342
35002.0,0.729250986312
35003.0,0.728565600047
35004.0,0.731555653096
35005.0,0.732853070288
35006.0,0.731175877045
35009.0,0.729724601935
35010.0,0.730860588343
35011.0,0.732842328973
35012.0,0.72858152463
35013.0,0.731764430395
35016.0,0.731561004872
35017.0,0.729857750724
35018.0,0.727584927351
35019.0,0.726506593047
35020.0,0.726770594862
35023.0,0.726163677293
35024.0,0.726902667733
35025.0,0.7273467844
35026.0,0.729165907119
35027.0,0.731325600784
35030.0,0.738214406992
35031.0,0.736420407682
35032.0,0.739049139377
35033.0,0.743499951673
35034.0,0.744047619048
35037.0,0.740450045538
35038.0,0.737517516041
35039.0,0.743660295977
35040.0,0.742440103645
35041.0,0.742451128154
35044.0,0.742054451956
35045.0,0.742715814648
35046.0,0.743853907093
35047.0,0.739180249104
35048.0,0.741476725046
35051.0,0.735164382756
35052.0,0.740641988476
35053.0,0.737833131659
35054.0,0.738247106071
35055.0,0.737517516041
35058.0,0.737050030956
35059.0,0.734160487483
35060.0,0.734025764304
35061.0,0.736539736319
35062.0,0.736838227167
35065.0,0.73492665432
35066.0,0.734732263563
35067.0,0.739109225561
35068.0,0.737571913262
35069.0,0.737435935253
35072.0,0.736230646337
35073.0,0.734408507388
35074.0,0.734969866235
35075.0,0.738132671966
35076.0,0.738552437223
35079.0,0.741185452012
35080.0,0.748486186687
35081.0,0.750018750469
35082.0,0.751354316155
35083.0,0.753846501775
35086.0,0.752553036175
35087.0,0.754768248409
35088.0,0.756446818006
35089.0,0.760988676488
35090.0,0.761139273264
35093.0,0.757220093592
35094.0,0.76099446757
35095.0,0.758282338846
35096.0,0.75667004646
35097.0,0.754637245876
35100.0,0.748788834061
35101.0,0.750378941365
35102.0,0.753437558862
35103.0,0.752944011083
35104.0,0.753125470703
35107.0,0.752434124392
35108.0,0.752671985549
35109.0,0.749529670132
35110.0,0.750711298956
35111.0,0.745439772194
35114.0,0.741867279944
35115.0,0.742225191123
35116.0,0.742561391263
35117.0,0.741471227209
35118.0,0.739562918315
35121.0,0.74168020233
35122.0,0.740406186834
35123.0,0.747909592688
35124.0,0.749305019594
35125.0,0.751134212661
35128.0,0.751382543881
35129.0,0.74973197082
35130.0,0.752938341879
35131.0,0.750891683875
35132.0,0.75357382386
35135.0,0.75399996984
35136.0,0.749765698219
35137.0,0.750007500075
35138.0,0.750052503675
35139.0,0.749754455416
35142.0,0.751444652344
35143.0,0.749271333628
35144.0,0.750373310722
35145.0,0.753659014515
35146.0,0.751156781443
35149.0,0.751930581769
35150.0,0.752904328447
35151.0,0.756212283912
35152.0,0.75110036203
35153.0,0.750869131019
35156.0,0.754278645617
35157.0,0.753312692566
35158.0,0.752739973504
35159.0,0.751518066494
35160.0,0.753778313798
35163.0,0.752717309487
35164.0,0.759272616833
35165.0,0.758650512468
35166.0,0.76116244729
35167.0,0.761626224314
35170.0,0.764596140319
35171.0,0.764041166538
35172.0,0.763003486926
35173.0,0.76087866268
35174.0,0.764830054762
35177.0,0.764911958634
35178.0,0.766765323805
35179.0,0.765538518071
35180.0,0.77162279991
35181.0,0.769585962752
35184.0,0.769716282578
35185.0,0.771134879202
35186.0,0.773084297112
35187.0,0.770825785664
35188.0,0.76861587653
35191.0,0.768982328786
35192.0,0.768592246441
35193.0,0.764771562734
35194.0,0.766806481048
35195.0,0.770594128073
35198.0,0.771450172033
35199.0,0.771295467868
35200.0,0.770594128073
35201.0,0.769876280882
35202.0,0.771117040144
35205.0,0.77201000525
35206.0,0.77453334366
35207.0,0.775735008921
35208.0,0.775368106008
35209.0,0.775338047389
35212.0,0.774671345682
35213.0,0.776234795501
35214.0,0.771729987112
35215.0,0.772839334431
35216.0,0.766436224842
35219.0,0.768013762807
35220.0,0.770594128073
35221.0,0.770778254804
35222.0,0.769822940724
35223.0,0.773538785235
35226.0,0.772367770638
35227.0,0.772630342739
35228.0,0.771491833759
35229.0,0.769100613742
35230.0,0.769568195286
35233.0,0.76620719775
35234.0,0.762102182661
35235.0,0.765421326169
35236.0,0.766718292365
35237.0,0.771521594889
35240.0,0.768869991773
35241.0,0.768220264114
35242.0,0.767124128355
35243.0,0.763516144549
35244.0,0.766283524904
35247.0,0.766113277509
35248.0,0.767294825364
35249.0,0.764017816895
35250.0,0.764947065663
35251.0,0.767135898124
35254.0,0.767029983202
35255.0,0.767141783144
35256.0,0.767418480972
35257.0,0.76475401687
35258.0,0.766078063355
35261.0,0.763364605837
35262.0,0.749670145136
35263.0,0.749844407285
35264.0,0.752196413527
35265.0,0.749872521671
35268.0,0.748362956034
35269.0,0.750790206693
35270.0,0.751755348739
35271.0,0.747848067187
35272.0,0.750193174742
35275.0,0.749147844327
35276.0,0.747780960001
35277.0,0.745223119802
35278.0,0.74634663323
35279.0,0.746385627598
35282.0,0.74802707858
35283.0,0.750204430707
35284.0,0.750931154632
35285.0,0.750531000683
35286.0,0.748200577611
35289.0,0.748587041958
35290.0,0.747876032069
35291.0,0.752790972531
35292.0,0.750378941365
35293.0,0.753744224435
35296.0,0.751749697421
35297.0,0.751777954863
35298.0,0.74947349487
35299.0,0.752785305631
35300.0,0.746971032463
35303.0,0.74729479285
35304.0,0.747657961436
35305.0,0.747088223648
35306.0,0.747015672389
35307.0,0.748833691525
35310.0,0.750981908846
35311.0,0.750390202906
35312.0,0.748150198634
35313.0,0.750852217267
35314.0,0.753278645304
35317.0,0.755224263845
35318.0,0.760444708065
35319.0,0.761945398993
35320.0,0.762875430071
35321.0,0.762764870101
35324.0,0.760716595033
35325.0,0.761864129151
35326.0,0.759913065945
35327.0,0.761643626947
35328.0,0.760953931849
35331.0,0.760404230889
35332.0,0.755241375143
35333.0,0.760566165454
35334.0,0.763877749005
35335.0,0.764239696138
35338.0,0.764777411534
35339.0,0.766060457491
35340.0,0.767848641676
35341.0,0.766753565404
35342.0,0.767506830811
35345.0,0.766436224842
35346.0,0.766471471932
35347.0,0.766154364781
35348.0,0.76611914685
35349.0,0.767465598355
35352.0,0.766541975839
35353.0,0.77151564248
35354.0,0.772123261758
35355.0,0.773784191589
35356.0,0.772540809468
35359.0,0.769739981834
35360.0,0.765720236454
35361.0,0.764561065492
35362.0,0.761939593429
35363.0,0.763050063715
35366.0,0.762241600098
35367.0,0.758713828318
35368.0,0.758345593254
35369.0,0.761156653651
35370.0,0.759203443747
35373.0,0.758771397353
35374.0,0.762631077216
35375.0,0.758535419811
35376.0,0.759509053348
35377.0,0.755326943267
35380.0,0.75060423641
35381.0,0.757059580589
35382.0,0.757048117978
35383.0,0.758115627796
35384.0,0.757822624037
35387.0,0.754261577915
35388.0,0.753749905781
35389.0,0.750378941365
35390.0,0.751738395039
35391.0,0.756395322451
35394.0,0.762706693514
35395.0,0.764239696138
35396.0,0.764806656877
35397.0,0.76757752533
35398.0,0.770344806335
35401.0,0.777453838678
35402.0,0.778107176482
35403.0,0.779958194241
35404.0,0.775380130109
35405.0,0.773778204216
35408.0,0.778579714884
35409.0,0.776337240897
35410.0,0.769639270074
35411.0,0.771152719084
35412.0,0.777351098397
35415.0,0.772552746039
35416.0,0.775109678019
35417.0,0.775873439525
35418.0,0.778986071729
35419.0,0.775698904713
35422.0,0.776276975625
35423.0,0.77702492696
35424.0,0.777919532004
35425.0,0.77616249738
35426.0,0.776620613064
35429.0,0.776614581715
35430.0,0.770006699058
35431.0,0.7691242751
35432.0,0.771081364506
35433.0,0.782962730974
35436.0,0.78164082041
35437.0,0.781591946477
35438.0,0.786515970207
35439.0,0.786318065658
35440.0,0.790070395272
35443.0,0.79144605108
35444.0,0.79455886092
35445.0,0.790588830561
35446.0,0.794369508921
35447.0,0.804919669017
35450.0,0.808760493667
35451.0,0.811115527185
35452.0,0.817748411524
35453.0,0.813437995689
35454.0,0.812717401905
35457.0,0.820600351217
35458.0,0.82189529054
35459.0,0.821247310415
35460.0,0.817521112483
35461.0,0.818705789887
35464.0,0.820714842628
35465.0,0.823845380699
35466.0,0.822456348129
35467.0,0.826036676028
35468.0,0.829324929507
35471.0,0.828370016319
35472.0,0.837815647045
35473.0,0.842630354916
35474.0,0.841913838538
35475.0,0.843661151935
35478.0,0.851302919118
35479.0,0.8455944529
35480.0,0.850947956023
35481.0,0.842680059662
35482.0,0.845108511933
35485.0,0.83717737277
35486.0,0.837815647045
35487.0,0.846560846561
35488.0,0.845601603261
35489.0,0.84762284174
35492.0,0.851716208159
35493.0,0.858148116365
35494.0,0.8576549997
35495.0,0.858604938696
35496.0,0.858597566734
35499.0,0.851999216161
35500.0,0.85399284354
35501.0,0.848464279654
35502.0,0.85500047025
35503.0,0.849062210788
35506.0,0.848529074849
35507.0,0.840668163056
35508.0,0.843668269636
35509.0,0.849069419916
35510.0,0.845565852669
35513.0,0.846639687082
35514.0,0.847163273778
35515.0,0.845601603261
35516.0,0.839750426173
35517.0,0.840378506479
35520.0,0.840053763441
35521.0,0.835087016067
35522.0,0.838483016527
35523.0,0.835777983936
35524.0,0.842871832909
35527.0,0.855680865264
35528.0,0.856853974946
35529.0,0.862217623728
35530.0,0.858722907292
35531.0,0.859431400186
35534.0,0.864124987038
35535.0,0.861786656095
35536.0,0.863326743273
35537.0,0.861601027028
35538.0,0.855373456051
35541.0,0.851368148615
35542.0,0.860459313181
35543.0,0.857978773605
35544.0,0.859172960109
35545.0,0.865209077774
35548.0,0.866836566634
35549.0,0.862842548492
35550.0,0.865598518095
35551.0,0.862358896526
35552.0,0.865568548701
35555.0,0.867212432357
35556.0,0.863311836869
35557.0,0.860970485932
35558.0,0.854547474385
35559.0,0.845194225633
35562.0,0.855571050898
35563.0,0.846811753747
35564.0,0.84664685513
35565.0,0.84827714911
35566.0,0.846374554595
35569.0,0.853584628648
35570.0,0.838785438685
35571.0,0.84590918319
35572.0,0.847285297906
35573.0,0.846704203886
35576.0,0.844723015323
35577.0,0.853475351632
35578.0,0.850123267874
35579.0,0.850701829009
35580.0,0.855768737056
35583.0,0.864595671834
35584.0,0.863386374036
35585.0,0.863848791907
35586.0,0.864005529635
35587.0,0.863140450214
35590.0,0.854489058268
35591.0,0.860481525462
35592.0,0.85972695072
35593.0,0.864633049734
35594.0,0.868817279038
35597.0,0.864939670458
35598.0,0.864505978059
35599.0,0.865673450661
35600.0,0.861437739587
35601.0,0.862790436831
35604.0,0.857537324312
35605.0,0.860970485932
35606.0,0.86061482323
35607.0,0.862009516585
35608.0,0.868538076709
35611.0,0.870208414915
35612.0,0.871406537292
35613.0,0.874110592472
35614.0,0.873362445415
35615.0,0.874737578726
35618.0,0.874546329092
35619.0,0.87882729286
35620.0,0.878819569554
35621.0,0.874439265821
35622.0,0.887949635497
35625.0,0.894230425296
35626.0,0.894558401245
35627.0,0.893056485823
35628.0,0.893399564021
35629.0,0.893431491673
35632.0,0.895832586806
35633.0,0.908669616814
35634.0,0.908925649882
35635.0,0.914327512115
35636.0,0.91593544487
35639.0,0.918712332794
35640.0,0.916111655689
35641.0,0.915465880587
35642.0,0.917557462036
35643.0,0.929445771486
35646.0,0.931124705532
35647.0,0.938552939079
35648.0,0.938993586674
35649.0,0.932748810745
35650.0,0.921217481023
35653.0,0.929419856126
35654.0,0.929895200811
35655.0,0.916699515066
35656.0,0.918619498617
35657.0,0.908776967957
35660.0,0.915599992675
35661.0,0.918324241923
35662.0,0.925763060202
35663.0,0.916162014091
35664.0,0.908488003416
35667.0,0.907976574204
35668.0,0.896997748536
35669.0,0.901160694975
35670.0,0.894958697656
35671.0,0.902714462388
35674.0,0.904649900489
35675.0,0.914846122882
35676.0,0.906938990214
35677.0,0.905911981592
35678.0,0.898852165784
35681.0,0.901371888014
35682.0,0.90402017773
35683.0,0.897182845864
35684.0,0.887831383064
35685.0,0.884001343682
35688.0,0.878394996662
35689.0,0.881857544732
35690.0,0.883501493118
35691.0,0.887571338546
35692.0,0.885002743509
35695.0,0.892641952386
35696.0,0.894166458028
35697.0,0.883704489219
35698.0,0.878541620909
35699.0,0.877624096047
35702.0,0.879422395371
35703.0,0.878734622144
35704.0,0.886799982264
35705.0,0.885512135944
35706.0,0.877154510767
35709.0,0.877924586278
35710.0,0.877970833809
35711.0,0.872752661896
35712.0,0.871968818395
35713.0,0.87421757527
35716.0,0.874462205743
35717.0,0.874408681129
35718.0,0.871641999198
35719.0,0.870989095217
35720.0,0.883454661107
35723.0,0.883563943523
35724.0,0.89193335474
35725.0,0.88950561278
35726.0,0.880995172146
35727.0,0.885543502325
35730.0,0.873004094389
35731.0,0.869663527181
35732.0,0.864520925729
35733.0,0.857750634735
35734.0,0.861615874411
35737.0,0.86648354981
35738.0,0.859158196799
35739.0,0.857213883436
35740.0,0.859409242087
35741.0,0.852180730489
35744.0,0.850231688135
35745.0,0.853125853126
35746.0,0.857382924362
35747.0,0.860562980302
35748.0,0.863200055245
35751.0,0.863319290006
35752.0,0.862857438694
35753.0,0.864476084269
35754.0,0.86816106124
35755.0,0.867566043465
35758.0,0.867392963708
35759.0,0.872706962456
35760.0,0.878927708196
35761.0,0.88056849502
35762.0,0.880266192497
35765.0,0.886839304718
35766.0,0.886721347816
35767.0,0.884079496428
35768.0,0.883681061831
35769.0,0.889339487563
35772.0,0.89192539936
35773.0,0.892530412974
35774.0,0.89192539936
35775.0,0.878271561567
35776.0,0.886461953053
35779.0,0.886619143881
35780.0,0.889133894673
35781.0,0.88629696266
35782.0,0.886336240516
35783.0,0.887020232932
35786.0,0.889086463659
35787.0,0.885527818856
35788.0,0.885222102225
35789.0,0.885716057146
35790.0,0.885582713425
35793.0,0.893607134559
35794.0,0.892673825911
35795.0,0.896571510544
35796.0,0.897190895307
35797.0,0.900868437173
35800.0,0.911369332422
35801.0,0.916993727763
35802.0,0.912200684151
35803.0,0.91036542068
35804.0,0.910647288092
35807.0,0.910241122873
35808.0,0.910108575953
35809.0,0.910406860826
35810.0,0.915072153439
35811.0,0.91642228739
35814.0,0.917405942956
35815.0,0.918425451406
35816.0,0.9083064626
35817.0,0.901534411568
35818.0,0.889070654445
35821.0,0.89705407442
35822.0,0.893263896953
35823.0,0.906544343617
35824.0,0.914469653325
35825.0,0.915407218901
35828.0,0.907770515614
35829.0,0.905911981592
35830.0,0.901575051615
35831.0,0.893814801573
35832.0,0.905354265124
35835.0,0.909512592202
35836.0,0.904535340196
35837.0,0.910183128846
35838.0,0.904600799667
35839.0,0.909355448858
35842.0,0.909049588655
35843.0,0.912658574427
35844.0,0.911178335824
35845.0,0.90800955226
35846.0,0.909735994614
35849.0,0.898924885837
35850.0,0.899482797392
35851.0,0.909181827274
35852.0,0.907696357415
35853.0,0.908026042187
35856.0,0.907202278892
35857.0,0.905772488066
35858.0,0.908843042807
35859.0,0.916623890885
35860.0,0.91593544487
35863.0,0.912883525191
35864.0,0.914636934869
35865.0,0.915105648947
35866.0,0.914327512115
35867.0,0.909239693768
35870.0,0.909595321042
35871.0,0.909628416792
35872.0,0.913467247632
35873.0,0.915792847658
35874.0,0.915608375985
35877.0,0.912783533385
35878.0,0.913934763337
35879.0,0.913400498717
35880.0,0.911809760012
35881.0,0.914018298646
35884.0,0.924402373865
35885.0,0.923847269569
35886.0,0.926775470107
35887.0,0.927213722763
35888.0,0.924556213018
35891.0,0.920776398659
35892.0,0.918762977527
35893.0,0.907638687191
35894.0,0.911801446117
35895.0,0.911984386827
35898.0,0.912001021441
35899.0,0.906922539746
35900.0,0.907111756168
35901.0,0.909711166705
35902.0,0.90957050081
35905.0,0.907399845742
35906.0,0.901493775185
35907.0,0.902128120236
35908.0,0.905534627644
35909.0,0.903775068461
35912.0,0.901038897849
35913.0,0.89816594514
35914.0,0.897585495018
35915.0,0.897867564534
35916.0,0.889933077033
35919.0,0.891408603876
35920.0,0.886792118192
35921.0,0.882986613923
35922.0,0.882339965589
35923.0,0.884963583749
35926.0,0.888675606743
35927.0,0.887760446721
35928.0,0.889276218086
35929.0,0.889402766043
35930.0,0.891098813947
35933.0,0.895175006714
35934.0,0.892610081138
35935.0,0.885567028568
35936.0,0.879283208329
35937.0,0.879174982197
35940.0,0.884102944947
35941.0,0.886461953053
35942.0,0.890940030827
35943.0,0.889236679235
35944.0,0.891750416893
35947.0,0.890432304884
35948.0,0.891098813947
35949.0,0.886147738551
35950.0,0.882059786012
35951.0,0.886689897942
35954.0,0.886689897942
35955.0,0.889996440014
35956.0,0.898537181469
35957.0,0.902160674816
35958.0,0.902339767016
35961.0,0.906675854315
35962.0,0.899167371014
35963.0,0.894934669769
35964.0,0.895030789059
35965.0,0.891678852944
35968.0,0.897311654284
35969.0,0.900462837899
35970.0,0.90089278475
35971.0,0.898061086115
35972.0,0.904928239191
35975.0,0.906667633779
35976.0,0.902356051651
35977.0,0.909247961011
35978.0,0.91103721587
35979.0,0.909396797104
35982.0,0.904191833339
35983.0,0.90633072008
35984.0,0.909033061532
35985.0,0.914745700695
35986.0,0.909405067205
35989.0,0.901908438255
35990.0,0.899887514061
35991.0,0.901786438936
35992.0,0.896185833094
35993.0,0.894358387293
35996.0,0.889600569344
35997.0,0.894118488582
35998.0,0.89566409014
35999.0,0.896684062337
36000.0,0.88989347975
36003.0,0.891456282984
36004.0,0.888044260126
36005.0,0.887287827298
36006.0,0.887650123827
36007.0,0.889648055229
36010.0,0.892745549663
36011.0,0.892116367659
36012.0,0.88640694943
36013.0,0.884454822048
36014.0,0.886697760201
36017.0,0.890218281523
36018.0,0.890995598482
36019.0,0.887752565605
36020.0,0.892610081138
36021.0,0.898795613877
36024.0,0.897239194997
36025.0,0.898997617656
36026.0,0.900616922592
36027.0,0.900138621348
36028.0,0.901575051615
36031.0,0.89855332914
36032.0,0.900033301232
36033.0,0.90428995153
36034.0,0.904518976808
36035.0,0.889371125677
36038.0,0.882542428227
36039.0,0.875488084607
36040.0,0.875948213942
36041.0,0.862931897415
36042.0,0.868063090825
36045.0,0.863386374036
36046.0,0.86524650873
36047.0,0.863140450214
36048.0,0.846861953033
36049.0,0.845051379124
36052.0,0.8522824123
36053.0,0.844273713538
36054.0,0.846797412187
36055.0,0.841517087004
36056.0,0.846668360003
36059.0,0.842076898462
36060.0,0.843490363123
36061.0,0.844530398872
36062.0,0.840385568899
36063.0,0.836435113546
36066.0,0.841248075645
36067.0,0.839962033716
36068.0,0.836736059977
36069.0,0.826084442352
36070.0,0.819309485965
36073.0,0.818243558378
36074.0,0.820358004233
36075.0,0.807754442649
36076.0,0.805185393937
36077.0,0.817868797488
36080.0,0.825893410196
36081.0,0.819893905729
36082.0,0.823207876453
36083.0,0.813299066333
36084.0,0.812611734113
36087.0,0.8154677931
36088.0,0.822077719228
36089.0,0.825150589983
36090.0,0.820479159829
36091.0,0.818712492734
36094.0,0.823472253102
36095.0,0.830254472996
36096.0,0.829648312081
36097.0,0.82628239027
36098.0,0.829462508295
36101.0,0.826418961357
36102.0,0.830571682489
36103.0,0.83570813729
36104.0,0.830102849743
36105.0,0.832209850036
36108.0,0.844780103739
36109.0,0.843170320405
36110.0,0.840223163272
36111.0,0.847450445335
36112.0,0.845823324424
36115.0,0.834620039227
36116.0,0.83583386966
36117.0,0.83498242362
36118.0,0.841255152688
36119.0,0.845601603261
36122.0,0.853555485374
36123.0,0.853570056762
36124.0,0.853613773912
36125.0,0.85309674117
36126.0,0.855505175806
36129.0,0.846818924709
36130.0,0.840279645066
36131.0,0.837843725388
36132.0,0.838229993546
36133.0,0.839144408361
36136.0,0.839531877025
36137.0,0.836834089273
36138.0,0.835324189318
36139.0,0.831137744458
36140.0,0.828123059087
36143.0,0.827513157459
36144.0,0.830909846282
36145.0,0.834689704102
36146.0,0.833694600994
36147.0,0.833395838021
36150.0,0.837991167573
36151.0,0.839066957543
36152.0,0.838349457588
36153.0,0.841333008018
36154.0,0.841333008018
36157.0,0.840922660343
36158.0,0.837366649361
36159.0,0.837212417535
36160.0,0.851578400565
36161.0,0.851578400565
36164.0,0.847536634771
36165.0,0.848615483838
36166.0,0.853242320819
36167.0,0.856824608003
36168.0,0.865583533139
36171.0,0.867009424392
36172.0,0.866325911808
36173.0,0.854408749146
36174.0,0.854635113538
36175.0,0.862820214152
36178.0,0.8622994076
36179.0,0.861549065219
36180.0,0.864229539366
36181.0,0.863341650191
36182.0,0.863416192507
36185.0,0.864909746668
36186.0,0.864012994755
36187.0,0.869345991011
36188.0,0.875810124365
36189.0,0.880521973426
36192.0,0.884564352057
36193.0,0.880669308675
36194.0,0.881367882954
36195.0,0.88573959256
36196.0,0.885982865091
36199.0,0.888967908259
36200.0,0.884963583749
36201.0,0.883243978484
36202.0,0.885112409276
36203.0,0.886682035822
36206.0,0.889925157294
36207.0,0.894462383384
36208.0,0.890234131577
36209.0,0.891114695372
36210.0,0.901233789057
36213.0,0.906453952139
36214.0,0.910663873964
36215.0,0.912908526566
36216.0,0.904895484572
36217.0,0.910921032256
36220.0,0.91458674398
36221.0,0.915088900887
36222.0,0.915918666422
36223.0,0.923454829207
36224.0,0.92158254154
36227.0,0.918864283745
36228.0,0.918450757263
36229.0,0.912825193975
36230.0,0.923190546529
36231.0,0.913751039392
36234.0,0.913751039392
36235.0,0.916682708614
36236.0,0.908430232558
36237.0,0.910166560481
36238.0,0.915248032217
36241.0,0.917010545621
36242.0,0.917683766174
36243.0,0.915675447994
36244.0,0.91971783057
36245.0,0.93161915409
36248.0,0.933105655553
36249.0,0.929195316856
36250.0,0.926277568336
36251.0,0.924898261191
36252.0,0.926964469452
36255.0,0.932661816825
36256.0,0.929195316856
36257.0,0.926277568336
36258.0,0.923020121839
36259.0,0.927902013547
36262.0,0.921913893242
36263.0,0.926698174405
36264.0,0.924983812783
36265.0,0.932140193885
36266.0,0.934055669718
36269.0,0.94224952652
36270.0,0.938350380032
36271.0,0.942684766214
36272.0,0.943672206023
36273.0,0.939408172851
36276.0,0.943129303027
36277.0,0.939064128689
36278.0,0.94047719813
36279.0,0.944206819062
36280.0,0.945179584121
36283.0,0.946252838759
36284.0,0.942595909134
36285.0,0.936417267534
36286.0,0.927729845069
36287.0,0.926964469452
36290.0,0.925677364411
36291.0,0.932322695531
36292.0,0.936855911561
36293.0,0.940919654871
36294.0,0.934579439252
36297.0,0.936776925311
36298.0,0.937646507267
36299.0,0.93826233815
36300.0,0.941176470588
36301.0,0.947337507934
36304.0,0.945805353258
36305.0,0.942507068803
36306.0,0.954389715496
36307.0,0.95612349291
36308.0,0.956306362306
36311.0,0.958873898494
36312.0,0.955575304112
36313.0,0.965353464171
36314.0,0.965912932608
36315.0,0.970412134033
36318.0,0.971166079111
36319.0,0.959048623765
36320.0,0.958690045921
36321.0,0.95328884652
36322.0,0.953025379066
36325.0,0.958405213724
36326.0,0.960070661201
36327.0,0.969461948619
36328.0,0.969283408776
36329.0,0.962834585018
36332.0,0.969189466849
36333.0,0.970308558121
36334.0,0.969847442997
36335.0,0.966566465943
36336.0,0.95548400042
36339.0,0.964050554811
36340.0,0.967314444907
36341.0,0.969649956366
36342.0,0.975904907826
36343.0,0.978483155412
36346.0,0.97742156192
36347.0,0.975609756098
36348.0,0.978090766823
36349.0,0.98231827112
36350.0,0.981363899548
36353.0,0.986290561199
36354.0,0.98231827112
36355.0,0.979719800137
36356.0,0.97600015616
36357.0,0.97867467875
36360.0,0.982897582072
36361.0,0.960624021364
36362.0,0.952299326724
36363.0,0.95311621346
36364.0,0.95538358651
36367.0,0.938350380032
36368.0,0.941008196181
36369.0,0.942160751467
36370.0,0.933271115259
36371.0,0.934326210653
36374.0,0.937919132612
36375.0,0.937734433608
36376.0,0.929108984484
36377.0,0.925848771862
36378.0,0.92748031423
36381.0,0.934579439252
36382.0,0.931801451747
36383.0,0.93808630394
36384.0,0.939319932369
36385.0,0.946252838759
36388.0,0.946172260122
36389.0,0.951755513044
36390.0,0.948946669197
36391.0,0.941008196181
36392.0,0.939152321115
36395.0,0.945179584121
36396.0,0.95020904599
36397.0,0.956388676358
36398.0,0.959048623765
36399.0,0.956480153037
36402.0,0.957120980092
36403.0,0.946709710401
36404.0,0.943930526713
36405.0,0.933715534225
36406.0,0.943129303027
36409.0,0.9453672279
36410.0,0.943752359381
36411.0,0.943405126463
36412.0,0.946709710401
36413.0,0.954936544467
36416.0,0.962658477652
36417.0,0.958781963394
36418.0,0.961917679085
36419.0,0.961362827945
36420.0,0.961168781238
36423.0,0.960522524253
36424.0,0.954562810233
36425.0,0.952108921261
36426.0,0.958588957055
36427.0,0.95538358651
36430.0,0.957496720574
36431.0,0.952390022762
36432.0,0.942684766214
36433.0,0.93896713615
36434.0,0.934666791289
36437.0,0.934579439252
36438.0,0.936163042155
36439.0,0.933968431867
36440.0,0.931714634442
36441.0,0.940919654871
36444.0,0.939858457316
36445.0,0.93205331345
36446.0,0.929195316856
36447.0,0.92748031423
36448.0,0.918779860345
36451.0,0.921828908555
36452.0,0.926183199037
36453.0,0.927902013547
36454.0,0.925163522653
36455.0,0.935278713056
36458.0,0.936601447986
36459.0,0.944376239494
36460.0,0.949766832243
36461.0,0.951031393546
36462.0,0.951384264104
36465.0,0.953025379066
36466.0,0.953025379066
36467.0,0.954107432497
36468.0,0.957405049354
36469.0,0.960430272762
36472.0,0.964227171922
36473.0,0.961168781238
36474.0,0.958313368471
36475.0,0.960984047665
36476.0,0.96909554313
36479.0,0.970214417386
36480.0,0.970120294917
36481.0,0.962186086789
36482.0,0.969283408776
36483.0,0.971534052269
36486.0,0.968241673122
36487.0,0.971534052269
36488.0,0.98069020977
36489.0,0.980872976949
36490.0,0.988435306909
36493.0,0.993551848503
36494.0,0.993147283742
36495.0,0.992171764776
36496.0,0.996512207275
36497.0,0.99860195726
36500.0,0.977909034902
