Date,ON,3M,6M,12M
03/06/2003,2.70406,2.23500,2.17900,2.12200
04/06/2003,2.45000,2.18500,2.14000,2.08100
05/06/2003,2.21594,2.17100,2.13300,2.07700
06/06/2003,2.15031,2.14700,2.08500,2.00900
09/06/2003,2.14650,2.13400,2.08900,2.01600
10/06/2003,2.15063,2.13300,2.07900,2.00700
11/06/2003,2.16063,2.12300,2.04900,1.95900
12/06/2003,2.15875,2.12400,2.04800,1.95900
13/06/2003,2.15250,2.12500,2.04100,1.94400
16/06/2003,2.15500,2.12900,2.03300,1.92900
17/06/2003,2.14813,2.13700,2.06000,1.96500
18/06/2003,2.14375,2.14100,2.06700,1.99100
19/06/2003,2.13938,2.14200,2.06500,1.98700
20/06/2003,2.20250,2.14200,2.05600,1.97600
23/06/2003,2.25750,2.14300,2.06300,1.99300
24/06/2003,2.13875,2.14600,2.06500,1.98900
25/06/2003,2.14000,2.13900,2.05500,1.97500
26/06/2003,2.14125,2.14000,2.07200,2.02400
27/06/2003,2.17000,2.14800,2.10100,2.07300
30/06/2003,2.44219,2.14700,2.09100,2.06000
01/07/2003,2.14375,2.14500,2.07100,2.02100
02/07/2003,2.14375,2.14200,2.06900,2.03500
03/07/2003,2.13875,2.14200,2.07600,2.04700
04/07/2003,2.13688,2.14000,2.07500,2.03700
07/07/2003,2.13500,2.13600,2.07400,2.03600
08/07/2003,2.12750,2.13400,2.08300,2.05700
09/07/2003,2.11875,2.13100,2.07700,2.04200
10/07/2003,2.11500,2.13500,2.08100,2.04700
11/07/2003,2.11500,2.12900,2.08400,2.04700
14/07/2003,2.11625,2.12900,2.08200,2.04400
15/07/2003,2.11500,2.12900,2.08700,2.05100
16/07/2003,2.11125,2.13300,2.11500,2.11500
17/07/2003,2.10938,2.13000,2.10800,2.09800
18/07/2003,2.10063,2.12800,2.11000,2.10400
21/07/2003,2.08500,2.12700,2.11100,2.11500
22/07/2003,2.06375,2.13300,2.11600,2.12400
23/07/2003,1.94625,2.12600,2.10600,2.10800
24/07/2003,2.07875,2.12200,2.09400,2.08000
25/07/2003,2.07500,2.12000,2.09700,2.10100
28/07/2003,2.06625,2.11900,2.09700,2.09800
29/07/2003,2.06375,2.11900,2.10100,2.10600
30/07/2003,2.08250,2.12100,2.11000,2.12500
31/07/2003,2.12188,2.12100,2.10400,2.11200
01/08/2003,2.09500,2.12900,2.15500,2.23200
04/08/2003,2.09500,2.13900,2.17700,2.27900
05/08/2003,2.08500,2.13800,2.16500,2.26300
06/08/2003,2.08375,2.13600,2.16700,2.26900
07/08/2003,2.08125,2.13600,2.16100,2.25000
08/08/2003,2.07625,2.13500,2.15200,2.21800
11/08/2003,2.07625,2.13500,2.15200,2.22500
12/08/2003,2.07375,2.13600,2.15800,2.24400
13/08/2003,2.07188,2.13500,2.16300,2.25300
14/08/2003,2.07188,2.13800,2.16900,2.27300
15/08/2003,2.07688,2.13800,2.16800,2.27800
18/08/2003,2.08125,2.13700,2.16700,2.28000
19/08/2003,2.08438,2.13900,2.17700,2.30500
20/08/2003,2.08375,2.13700,2.16700,2.26900
21/08/2003,2.15188,2.14100,2.17800,2.30000
22/08/2003,2.34750,2.14700,2.17900,2.30500
25/08/2003,2.11375,2.14700,2.18100,2.30700
26/08/2003,2.11250,2.14900,2.18800,2.32100
27/08/2003,2.11250,2.15400,2.19500,2.32800
28/08/2003,2.10250,2.15100,2.20000,2.33700
29/08/2003,2.16438,2.15200,2.19500,2.31500
01/09/2003,2.11250,2.15100,2.19600,2.31400
02/09/2003,2.10875,2.15300,2.20600,2.35600
03/09/2003,2.10625,2.16000,2.21700,2.38400
04/09/2003,2.09813,2.16100,2.21200,2.36900
05/09/2003,2.09500,2.15800,2.20400,2.33700
08/09/2003,2.09500,2.15700,2.19300,2.29000
09/09/2003,2.09375,2.15300,2.19300,2.28900
10/09/2003,2.09375,2.15200,2.19100,2.27600
11/09/2003,2.09375,2.15200,2.18900,2.26900
12/09/2003,2.09375,2.15200,2.19500,2.30000
15/09/2003,2.09375,2.15100,2.19000,2.26100
16/09/2003,2.09375,2.15000,2.18700,2.25800
17/09/2003,2.08563,2.15100,2.18600,2.25600
18/09/2003,2.07125,2.15000,2.18300,2.24700
19/09/2003,2.00031,2.14900,2.18100,2.24100
22/09/2003,1.80750,2.14100,2.15300,2.18900
23/09/2003,1.43250,2.13800,2.14900,2.18500
24/09/2003,2.07625,2.13500,2.15400,2.20300
25/09/2003,2.07250,2.13300,2.14500,2.17400
26/09/2003,2.07375,2.13200,2.14300,2.17200
29/09/2003,2.07438,2.13300,2.13200,2.16500
30/09/2003,2.10219,2.12800,2.10900,2.13000
01/10/2003,2.07500,2.12100,2.09300,2.11700
02/10/2003,2.07250,2.12200,2.10200,2.13200
03/10/2003,2.07375,2.12700,2.14200,2.21300
06/10/2003,2.07500,2.14500,2.16200,2.26700
07/10/2003,2.07250,2.13800,2.14700,2.23900
08/10/2003,2.07500,2.13400,2.14900,2.24600
09/10/2003,2.07875,2.13300,2.14500,2.23500
10/10/2003,2.07750,2.13500,2.15800,2.27800
13/10/2003,2.07250,2.13600,2.16100,2.28300
14/10/2003,2.07375,2.13800,2.16800,2.31000
15/10/2003,2.07125,2.14200,2.17000,2.30800
16/10/2003,2.06625,2.14000,2.17800,2.33800
17/10/2003,2.04938,2.15200,2.19600,2.37200
20/10/2003,1.93125,2.15200,2.20100,2.37600
21/10/2003,1.99875,2.15100,2.19700,2.36200
22/10/2003,1.98750,2.15200,2.19200,2.34900
23/10/2003,1.55125,2.15000,2.17900,2.30500
24/10/2003,2.06750,2.15100,2.19600,2.35400
27/10/2003,2.06500,2.15600,2.20100,2.36900
28/10/2003,2.06563,2.15400,2.20800,2.38400
29/10/2003,2.06625,2.15300,2.20100,2.35400
30/10/2003,2.06625,2.15900,2.21200,2.38100
31/10/2003,2.10500,2.16100,2.21300,2.38600
03/11/2003,2.06750,2.16300,2.21900,2.39100
04/11/2003,2.06375,2.16300,2.22700,2.41300
05/11/2003,2.06375,2.16400,2.23000,2.41900
06/11/2003,2.06375,2.16500,2.23500,2.43700
07/11/2003,2.06250,2.16900,2.24300,2.45900
10/11/2003,2.06250,2.17100,2.25300,2.48300
11/11/2003,2.06000,2.17100,2.25100,2.47400
12/11/2003,2.05750,2.17100,2.25500,2.48000
13/11/2003,2.03750,2.17100,2.24700,2.46300
14/11/2003,1.97750,2.16100,2.21700,2.40100
17/11/2003,2.01875,2.15400,2.19800,2.34500
18/11/2003,2.00500,2.15300,2.20700,2.37100
19/11/2003,1.83781,2.14700,2.18400,2.31600
20/11/2003,1.54750,2.15100,2.19000,2.32900
21/11/2003,1.55625,2.14700,2.19600,2.33700
24/11/2003,2.05375,2.14600,2.20200,2.35500
25/11/2003,2.07531,2.15200,2.22000,2.40200
26/11/2003,2.09375,2.15300,2.22400,2.40700
27/11/2003,2.10875,2.15500,2.24400,2.45500
28/11/2003,2.10375,2.15400,2.23900,2.47000
01/12/2003,2.07500,2.16000,2.24300,2.50300
02/12/2003,2.06375,2.15900,2.24300,2.50300
03/12/2003,2.06375,2.15900,2.23100,2.48300
04/12/2003,2.05500,2.15900,2.23500,2.48800
05/12/2003,2.05375,2.15400,2.21400,2.44400
08/12/2003,2.05000,2.15200,2.19200,2.38500
09/12/2003,2.04250,2.14900,2.19300,2.38200
10/12/2003,2.05125,2.14900,2.20400,2.41000
11/12/2003,2.05250,2.15000,2.20500,2.41500
12/12/2003,2.06000,2.14800,2.20200,2.37300
15/12/2003,2.06125,2.14600,2.20600,2.37100
16/12/2003,2.05063,2.14500,2.19400,2.35300
17/12/2003,1.93250,2.14400,2.19500,2.34900
18/12/2003,1.71375,2.14100,2.18400,2.31200
19/12/2003,1.64125,2.14200,2.18300,2.32200
22/12/2003,1.85000,2.14000,2.18300,2.32600
23/12/2003,2.70000,2.14200,2.18200,2.32700
24/12/2003,2.33875,2.14200,2.18100,2.33000
29/12/2003,2.38875,2.14200,2.17700,2.30400
02/01/2004,2.07813,2.12000,2.15100,2.27500
05/01/2004,2.06063,2.11400,2.15100,2.30200
06/01/2004,2.06000,2.11300,2.14500,2.28500
07/01/2004,2.05125,2.10400,2.13400,2.26900
08/01/2004,2.05188,2.10300,2.13300,2.25800
09/01/2004,2.05188,2.10200,2.12400,2.23700
12/01/2004,2.05250,2.09500,2.10400,2.17000
13/01/2004,2.05500,2.09200,2.11200,2.18900
14/01/2004,2.03375,2.08600,2.11300,2.19400
15/01/2004,1.99625,2.08000,2.11300,2.20200
16/01/2004,1.99375,2.07600,2.10800,2.19000
19/01/2004,2.03813,2.07700,2.10900,2.20700
20/01/2004,2.00250,2.08000,2.10400,2.20100
21/01/2004,2.06250,2.07500,2.09300,2.16800
22/01/2004,2.00500,2.07500,2.09500,2.17500
23/01/2004,1.85750,2.07300,2.08700,2.15900
26/01/2004,2.06313,2.07400,2.09200,2.17300
27/01/2004,2.06500,2.07800,2.10300,2.20300
28/01/2004,2.05563,2.07800,2.09500,2.18300
29/01/2004,2.06063,2.09100,2.12100,2.23900
30/01/2004,2.08125,2.09300,2.13700,2.26300
02/02/2004,2.05688,2.09100,2.13000,2.25100
03/02/2004,2.05313,2.08900,2.11500,2.21800
04/02/2004,2.04625,2.08500,2.11000,2.20300
05/02/2004,2.04125,2.08300,2.10600,2.20500
06/02/2004,2.04625,2.08000,2.11000,2.21200
09/02/2004,2.03500,2.07400,2.08800,2.16300
10/02/2004,2.03438,2.07000,2.08400,2.14900
11/02/2004,2.03563,2.07400,2.09900,2.18700
12/02/2004,2.03688,2.06700,2.08500,2.15000
13/02/2004,2.03750,2.06700,2.08200,2.14700
16/02/2004,2.03750,2.06500,2.07900,2.14900
17/02/2004,2.03500,2.06600,2.07600,2.13800
18/02/2004,2.03500,2.05500,2.05900,2.11300
19/02/2004,2.03375,2.06000,2.07400,2.14900
20/02/2004,2.07250,2.06100,2.07600,2.15900
23/02/2004,2.06375,2.07300,2.09300,2.18600
24/02/2004,2.06500,2.07600,2.08400,2.15700
25/02/2004,2.06250,2.07000,2.07500,2.13800
26/02/2004,2.06375,2.05300,2.04900,2.10100
27/02/2004,2.08375,2.05200,2.04400,2.08600
01/03/2004,2.05500,2.04700,2.04100,2.09200
02/03/2004,2.04875,2.05200,2.05400,2.11900
03/03/2004,2.02375,2.05700,2.07200,2.15700
04/03/2004,1.88688,2.05400,2.06600,2.15100
05/03/2004,1.91875,2.06100,2.08100,2.15600
08/03/2004,1.94563,2.05200,2.05100,2.07200
09/03/2004,2.05375,2.05200,2.05500,2.07900
10/03/2004,2.04313,2.05400,2.05800,2.08400
11/03/2004,2.04063,2.05800,2.06300,2.09100
12/03/2004,2.03688,2.05300,2.05200,2.06800
15/03/2004,2.03750,2.05200,2.05000,2.07600
16/03/2004,2.03438,2.05300,2.04900,2.07800
17/03/2004,2.03000,2.05200,2.04700,2.07000
18/03/2004,2.01500,2.04000,2.02000,2.04200
19/03/2004,2.02000,2.03400,2.01000,2.04000
22/03/2004,2.02125,2.02500,2.00100,2.02500
23/03/2004,2.06500,2.02100,1.99700,2.02700
24/03/2004,2.07250,2.01700,1.99600,2.01900
25/03/2004,2.06438,1.98900,1.94700,1.96300
26/03/2004,2.06625,1.96700,1.92300,1.94700
29/03/2004,2.07125,1.95700,1.92400,1.96000
30/03/2004,2.05188,1.95800,1.93300,1.96700
31/03/2004,2.07125,1.95800,1.93600,1.98300
01/04/2004,2.03125,1.96000,1.93600,1.97800
02/04/2004,2.03750,2.02500,2.01800,2.07000
05/04/2004,2.13813,2.05400,2.06700,2.16100
06/04/2004,2.72250,2.05100,2.04800,2.13300
07/04/2004,2.05563,2.03800,2.03800,2.11300
08/04/2004,2.06250,2.03600,2.03600,2.11900
13/04/2004,2.05250,2.03800,2.04400,2.14300
14/04/2004,2.05000,2.04800,2.06000,2.16500
15/04/2004,2.04688,2.05100,2.06400,2.17200
16/04/2004,2.04625,2.05300,2.06400,2.17100
19/04/2004,2.04438,2.05200,2.05600,2.15400
20/04/2004,2.04000,2.05200,2.06600,2.17700
21/04/2004,2.03938,2.06600,2.08400,2.20100
22/04/2004,2.03813,2.05900,2.07900,2.18900
23/04/2004,2.04250,2.05600,2.07000,2.16900
26/04/2004,2.04375,2.06400,2.09600,2.22600
27/04/2004,2.04500,2.06300,2.09100,2.20900
28/04/2004,2.04938,2.06400,2.09400,2.21400
29/04/2004,2.05438,2.07200,2.11100,2.25000
30/04/2004,2.08188,2.07300,2.10600,2.23900
03/05/2004,2.05375,2.07200,2.10500,2.23000
04/05/2004,2.05438,2.07300,2.10300,2.22300
05/05/2004,2.05313,2.07200,2.09700,2.21000
06/05/2004,2.05250,2.07400,2.09900,2.22200
07/05/2004,1.95313,2.08100,2.12600,2.27400
10/05/2004,2.00125,2.08600,2.14300,2.31300
11/05/2004,2.20000,2.08500,2.14700,2.31900
12/05/2004,2.04469,2.08400,2.14000,2.30900
13/05/2004,2.04281,2.09300,2.15300,2.33500
14/05/2004,2.04406,2.09400,2.16400,2.35600
17/05/2004,2.04469,2.09000,2.13500,2.29200
18/05/2004,2.04406,2.09100,2.14200,2.30800
19/05/2004,2.04344,2.09100,2.14600,2.32100
20/05/2004,2.04000,2.09100,2.14900,2.33300
21/05/2004,2.03906,2.09000,2.14400,2.31300
24/05/2004,2.04406,2.09300,2.15400,2.34400
25/05/2004,2.04344,2.09200,2.14700,2.32300
26/05/2004,2.04500,2.09000,2.14600,2.32400
27/05/2004,2.04531,2.08700,2.14100,2.30400
28/05/2004,2.05500,2.08700,2.13400,2.28600
31/05/2004,2.06250,2.08700,2.14200,2.30700
01/06/2004,2.04844,2.08700,2.15100,2.33200
02/06/2004,2.05606,2.08900,2.15300,2.33700
03/06/2004,2.08750,2.09600,2.16700,2.36600
04/06/2004,2.14656,2.10100,2.17000,2.36100
07/06/2004,2.00500,2.10200,2.16900,2.36300
08/06/2004,1.90625,2.10200,2.16400,2.35100
09/06/2004,2.05313,2.10300,2.16500,2.35200
10/06/2004,2.05063,2.10900,2.17800,2.38600
11/06/2004,2.04938,2.11200,2.19900,2.42600
14/06/2004,2.04625,2.11500,2.21400,2.47100
15/06/2004,2.04438,2.12100,2.21400,2.47900
16/06/2004,2.04563,2.11900,2.19800,2.40400
17/06/2004,2.04438,2.12200,2.21200,2.46300
18/06/2004,2.04500,2.12300,2.20700,2.44500
21/06/2004,2.04313,2.12400,2.21100,2.44800
22/06/2004,2.04438,2.12300,2.20500,2.43800
23/06/2004,2.04375,2.12300,2.20900,2.43900
24/06/2004,2.04625,2.12200,2.19600,2.41300
25/06/2004,2.04750,2.12200,2.18500,2.38400
28/06/2004,2.05188,2.12100,2.18500,2.38700
29/06/2004,2.06250,2.12300,2.19900,2.42600
30/06/2004,2.15375,2.12000,2.19500,2.42600
01/07/2004,2.05438,2.11600,2.18400,2.38700
02/07/2004,2.06125,2.11600,2.17700,2.36600
05/07/2004,2.18125,2.11400,2.16900,2.33900
06/07/2004,2.43094,2.11500,2.16600,2.33500
07/07/2004,2.06375,2.11400,2.17400,2.34300
08/07/2004,2.05375,2.11400,2.17500,2.33000
09/07/2004,2.05531,2.11400,2.17600,2.33100
12/07/2004,2.05438,2.11400,2.17600,2.33200
13/07/2004,2.05375,2.11500,2.18500,2.34800
14/07/2004,2.05375,2.11500,2.18300,2.34800
15/07/2004,2.05625,2.11500,2.18700,2.35700
16/07/2004,2.05813,2.11500,2.18600,2.36000
19/07/2004,2.05563,2.11500,2.18100,2.32100
20/07/2004,2.05563,2.11500,2.17600,2.32000
21/07/2004,2.05438,2.12000,2.19500,2.36500
22/07/2004,2.05438,2.12000,2.20300,2.37800
23/07/2004,2.05563,2.12000,2.20100,2.38000
26/07/2004,2.05313,2.11700,2.20200,2.38200
27/07/2004,2.05375,2.11700,2.20900,2.40400
28/07/2004,2.05500,2.11800,2.21500,2.41800
29/07/2004,2.05438,2.11800,2.21100,2.41200
30/07/2004,2.10250,2.11600,2.20100,2.38700
02/08/2004,2.06000,2.11500,2.18500,2.35300
03/08/2004,2.06438,2.11600,2.19100,2.36300
04/08/2004,2.06313,2.11600,2.18500,2.34800
05/08/2004,2.03438,2.11600,2.18600,2.34400
06/08/2004,1.98000,2.11500,2.17700,2.32200
09/08/2004,2.03688,2.11200,2.15800,2.28000
10/08/2004,2.11281,2.11200,2.16300,2.28400
11/08/2004,2.05375,2.11300,2.16800,2.29800
12/08/2004,2.05313,2.11400,2.16600,2.29500
13/08/2004,2.05438,2.11200,2.15900,2.27600
16/08/2004,2.05438,2.11300,2.15600,2.26800
17/08/2004,2.05313,2.11300,2.16100,2.28200
18/08/2004,2.05563,2.11400,2.16100,2.27200
19/08/2004,2.05438,2.11400,2.16200,2.28500
20/08/2004,2.05763,2.11400,2.16100,2.27000
23/08/2004,2.05563,2.11400,2.16300,2.28500
24/08/2004,2.05313,2.11500,2.17300,2.31500
25/08/2004,2.05563,2.11500,2.17200,2.30800
26/08/2004,2.05313,2.11600,2.17000,2.30600
27/08/2004,2.05375,2.11500,2.16600,2.29000
30/08/2004,2.05625,2.11500,2.17100,2.30400
31/08/2004,2.07625,2.11500,2.16600,2.29600
01/09/2004,2.05375,2.11500,2.16200,2.27500
02/09/2004,2.04500,2.11100,2.16500,2.28400
03/09/2004,2.04406,2.11400,2.18800,2.34700
06/09/2004,2.17500,2.11600,2.20700,2.39900
07/09/2004,2.25969,2.11600,2.20200,2.38800
08/09/2004,2.05375,2.11500,2.21400,2.42700
09/09/2004,2.05438,2.11600,2.20400,2.39500
10/09/2004,2.05563,2.11600,2.20000,2.38400
13/09/2004,2.05438,2.11600,2.20700,2.40500
14/09/2004,2.05438,2.11600,2.20500,2.39400
15/09/2004,2.05313,2.11600,2.20200,2.38800
16/09/2004,2.05500,2.11600,2.20600,2.40400
17/09/2004,2.05313,2.11600,2.20300,2.37200
20/09/2004,2.05313,2.11500,2.20400,2.38500
21/09/2004,2.05250,2.11600,2.20400,2.38800
22/09/2004,2.05563,2.11600,2.20500,2.38700
23/09/2004,2.05563,2.11600,2.20000,2.37000
24/09/2004,2.05688,2.11600,2.20400,2.37700
27/09/2004,2.05625,2.11600,2.20400,2.37900
28/09/2004,2.05688,2.11600,2.20000,2.37000
29/09/2004,2.05750,2.14900,2.20900,2.38500
30/09/2004,2.10250,2.15000,2.21200,2.39200
01/10/2004,2.06031,2.14800,2.20800,2.37200
04/10/2004,2.06188,2.14900,2.20700,2.37700
05/10/2004,2.08500,2.14900,2.20900,2.38500
06/10/2004,2.15375,2.15000,2.21100,2.37800
07/10/2004,2.14125,2.15000,2.21400,2.38800
08/10/2004,2.39625,2.14900,2.20000,2.35500
11/10/2004,2.93875,2.14600,2.18700,2.32400
12/10/2004,2.06375,2.14600,2.18600,2.31400
13/10/2004,2.06500,2.14800,2.18600,2.31700
14/10/2004,2.06750,2.14700,2.18400,2.30100
15/10/2004,2.07000,2.14600,2.18400,2.30000
18/10/2004,2.07125,2.14500,2.17500,2.28200
19/10/2004,2.07250,2.14400,2.17800,2.29000
20/10/2004,2.07063,2.14400,2.17500,2.27300
21/10/2004,2.06563,2.14500,2.17600,2.27200
22/10/2004,2.06406,2.14500,2.18200,2.28500
25/10/2004,2.06625,2.14500,2.17800,2.26500
26/10/2004,2.06625,2.14700,2.18300,2.26500
27/10/2004,2.06813,2.14600,2.18500,2.28000
28/10/2004,2.07563,2.15200,2.19900,2.30800
29/10/2004,2.12688,2.15300,2.19600,2.30700
01/11/2004,2.07313,2.15200,2.19500,2.30000
02/11/2004,2.07563,2.15300,2.19900,2.31400
03/11/2004,2.09750,2.15800,2.20800,2.33800
04/11/2004,2.35906,2.16100,2.20500,2.31700
05/11/2004,2.20125,2.16100,2.20600,2.32300
08/11/2004,2.11875,2.16900,2.23600,2.38600
09/11/2004,2.07688,2.17000,2.23900,2.38000
10/11/2004,2.08188,2.17100,2.23500,2.36600
11/11/2004,2.08500,2.17200,2.22900,2.34700
12/11/2004,2.08500,2.17200,2.21100,2.31400
15/11/2004,2.09188,2.17300,2.20800,2.30500
16/11/2004,2.09375,2.17400,2.21800,2.32900
17/11/2004,2.08875,2.17400,2.22200,2.33300
18/11/2004,2.08500,2.17600,2.22100,2.32700
19/11/2004,2.08500,2.17600,2.22800,2.34600
22/11/2004,2.08938,2.17700,2.22900,2.33900
23/11/2004,2.08875,2.17700,2.22700,2.34000
24/11/2004,2.09375,2.17600,2.22400,2.32400
25/11/2004,2.09250,2.17600,2.21300,2.30300
26/11/2004,2.09313,2.17700,2.20900,2.29600
29/11/2004,2.09375,2.17600,2.20900,2.29400
30/11/2004,2.13188,2.17600,2.21000,2.30200
01/12/2004,2.06250,2.17400,2.20000,2.27800
02/12/2004,1.96250,2.17200,2.19600,2.26500
03/12/2004,1.90250,2.17400,2.21700,2.32600
06/12/2004,1.96719,2.17000,2.19300,2.26100
07/12/2004,2.05500,2.17100,2.18700,2.25400
08/12/2004,2.08250,2.17000,2.19000,2.26100
09/12/2004,2.08875,2.17000,2.18900,2.26000
10/12/2004,2.11313,2.17300,2.19700,2.26900
13/12/2004,2.12000,2.17400,2.19600,2.26600
14/12/2004,2.11875,2.17500,2.19500,2.26300
15/12/2004,2.10688,2.17500,2.19700,2.26400
16/12/2004,2.09938,2.17500,2.19700,2.26600
17/12/2004,2.08813,2.17500,2.20600,2.30700
20/12/2004,2.09063,2.17700,2.21200,2.31200
21/12/2004,2.09625,2.17600,2.21500,2.31500
22/12/2004,2.09688,2.17600,2.22300,2.34400
23/12/2004,2.09875,2.17800,2.22200,2.34000
24/12/2004,2.09875,2.17800,2.21900,2.33000
27/12/2004,2.10250,2.17800,2.21800,2.32600
28/12/2004,2.09875,2.17900,2.21800,2.33400
29/12/2004,2.10250,2.18000,2.22900,2.36600
30/12/2004,2.10875,2.15800,2.21800,2.36100
31/12/2004,2.17375,2.15500,2.21500,2.35600
03/01/2005,2.11125,2.15100,2.21000,2.35100
04/01/2005,2.10000,2.15100,2.20800,2.36200
05/01/2005,2.09719,2.15000,2.20700,2.35600
06/01/2005,2.09563,2.14600,2.19300,2.31500
07/01/2005,2.09625,2.14600,2.19800,2.32600
10/01/2005,2.10625,2.14600,2.19800,2.32600
11/01/2005,2.10219,2.14600,2.19400,2.31000
12/01/2005,2.09844,2.14500,2.19900,2.32600
13/01/2005,2.00344,2.14400,2.20100,2.32900
14/01/2005,1.98969,2.14400,2.18700,2.29600
17/01/2005,2.16469,2.14300,2.18300,2.28800
18/01/2005,2.11719,2.14400,2.18500,2.29500
19/01/2005,2.09875,2.14300,2.18400,2.28800
20/01/2005,2.09500,2.14400,2.18600,2.29700
21/01/2005,2.09419,2.14300,2.18800,2.30600
24/01/2005,2.09500,2.14300,2.18400,2.28700
25/01/2005,2.09250,2.14400,2.18100,2.28700
26/01/2005,2.09188,2.14300,2.18100,2.29000
27/01/2005,2.09313,2.14400,2.18600,2.31000
28/01/2005,2.09250,2.14400,2.18500,2.30500
31/01/2005,2.11000,2.14200,2.18300,2.28700
01/02/2005,2.08938,2.14200,2.18300,2.28800
02/02/2005,2.03031,2.14100,2.18100,2.28500
03/02/2005,2.06656,2.14400,2.19200,2.31500
04/02/2005,2.06531,2.14200,2.19000,2.31500
07/02/2005,2.06781,2.14200,2.18400,2.30400
08/02/2005,2.08250,2.14100,2.18900,2.31500
09/02/2005,2.08375,2.14200,2.18100,2.30100
10/02/2005,2.08375,2.14000,2.17600,2.28400
11/02/2005,2.08250,2.14000,2.17400,2.28100
14/02/2005,2.08250,2.13900,2.17500,2.28700
15/02/2005,2.08375,2.13600,2.17800,2.30000
16/02/2005,2.08250,2.13500,2.17800,2.30100
17/02/2005,2.07500,2.13500,2.18200,2.31500
18/02/2005,2.07750,2.13500,2.17700,2.30800
21/02/2005,2.07875,2.13500,2.18600,2.33300
22/02/2005,2.07781,2.13500,2.18900,2.32600
23/02/2005,2.07813,2.13500,2.19400,2.33100
24/02/2005,2.07688,2.13600,2.19300,2.33500
25/02/2005,2.08063,2.13600,2.19500,2.34100
28/02/2005,2.08625,2.13600,2.19500,2.33500
01/03/2005,2.07938,2.13600,2.19900,2.34400
02/03/2005,2.07500,2.13500,2.19500,2.33700
03/03/2005,2.07000,2.13500,2.19500,2.33600
04/03/2005,2.03313,2.13400,2.18700,2.32300
07/03/2005,2.02125,2.13300,2.17800,2.29300
08/03/2005,2.03688,2.13400,2.17600,2.28500
09/03/2005,2.07344,2.13400,2.17400,2.28400
10/03/2005,2.07313,2.13400,2.17600,2.30600
11/03/2005,2.07313,2.13500,2.17700,2.30600
14/03/2005,2.07438,2.13500,2.17800,2.30800
15/03/2005,2.07438,2.13500,2.17700,2.30800
16/03/2005,2.07438,2.13500,2.17600,2.30500
17/03/2005,2.07438,2.13600,2.18400,2.32800
18/03/2005,2.07563,2.13500,2.18600,2.33400
21/03/2005,2.07438,2.13500,2.19500,2.35600
22/03/2005,2.07875,2.13800,2.20300,2.36300
23/03/2005,2.08125,2.14200,2.21800,2.39500
24/03/2005,2.08469,2.14300,2.21600,2.38400
29/03/2005,2.08813,2.14400,2.21600,2.39300
30/03/2005,2.08719,2.14600,2.21500,2.38300
31/03/2005,2.14063,2.14700,2.20700,2.35900
01/04/2005,2.08750,2.14700,2.20100,2.33500
04/04/2005,2.08438,2.14700,2.19500,2.32200
05/04/2005,2.08375,2.14700,2.19800,2.32700
06/04/2005,2.08313,2.14800,2.19400,2.31900
07/04/2005,2.08688,2.14600,2.19300,2.31100
08/04/2005,2.08531,2.14400,2.18400,2.29900
11/04/2005,2.09375,2.14200,2.17900,2.28600
12/04/2005,2.28875,2.14000,2.17400,2.28400
13/04/2005,2.08563,2.13800,2.17600,2.27900
14/04/2005,2.08688,2.13700,2.17200,2.27200
15/04/2005,2.08250,2.13600,2.16500,2.25200
18/04/2005,2.08563,2.13400,2.16200,2.23100
19/04/2005,2.08375,2.13400,2.16300,2.24600
20/04/2005,2.08313,2.13500,2.16300,2.23900
21/04/2005,2.08000,2.13300,2.16000,2.23100
22/04/2005,2.08000,2.13300,2.16200,2.23600
25/04/2005,2.08063,2.12900,2.15500,2.22600
26/04/2005,2.08406,2.12900,2.15700,2.22700
27/04/2005,2.08875,2.12900,2.16100,2.22900
28/04/2005,2.08688,2.12800,2.15300,2.21100
29/04/2005,2.10938,2.12600,2.15000,2.20500
02/05/2005,2.08975,2.12600,2.14700,2.20200
03/05/2005,2.08875,2.12600,2.14700,2.19700
04/05/2005,2.09594,2.12500,2.14100,2.18400
05/05/2005,2.10813,2.12600,2.14300,2.19300
06/05/2005,2.08750,2.12500,2.13800,2.18600
09/05/2005,2.05406,2.12800,2.14600,2.20400
10/05/2005,2.03250,2.12500,2.14400,2.19200
11/05/2005,2.08188,2.12500,2.14000,2.18400
12/05/2005,2.08375,2.12600,2.14500,2.19400
13/05/2005,2.08125,2.12500,2.14400,2.19300
16/05/2005,2.08344,2.12600,2.14600,2.20000
17/05/2005,2.08500,2.12600,2.14600,2.20100
18/05/2005,2.08563,2.12600,2.14600,2.20000
19/05/2005,2.08563,2.12500,2.14700,2.19900
20/05/2005,2.08625,2.12600,2.14900,2.21200
23/05/2005,2.08438,2.12600,2.15400,2.22900
24/05/2005,2.08563,2.12600,2.14700,2.20400
25/05/2005,2.08813,2.12500,2.14400,2.18400
26/05/2005,2.09531,2.12500,2.13900,2.17400
27/05/2005,2.09844,2.12500,2.14000,2.17400
30/05/2005,2.09625,2.12400,2.13900,2.17300
31/05/2005,2.12063,2.12700,2.13800,2.17300
01/06/2005,2.09188,2.12400,2.12700,2.14000
02/06/2005,2.08938,2.11500,2.11600,2.12300
03/06/2005,2.06563,2.11500,2.11800,2.12600
06/06/2005,1.98750,2.11600,2.11700,2.12500
07/06/2005,1.94094,2.11600,2.11600,2.12100
