,FSTEMIB,CAC 40,DAX,IBEX,SX5E
27/07/2011,18494.300781,3734.070068,7252.680176000001,9643.299805,2693.709961
28/07/2011,18558.0,3712.6599119999996,7190.060059,9657.0,2692.76001
29/07/2011,18433.699219,3672.7700200000004,7158.77002,9630.700195,2670.3701170000004
01/08/2011,17720.400391,3588.0500490000004,6953.97998,9318.200195,2670.3701170000004
02/08/2011,17272.800781,3522.790039,6796.75,9114.900391,2544.889893
03/08/2011,17006.0,3454.9399409999996,6640.589844,9037.700195,2497.830078
04/08/2011,16128.099609,3320.350098,6414.759765999999,8686.5,2412.290039
05/08/2011,16015.900391,3278.560059,6236.160156,8671.200195,2375.149902
08/08/2011,15639.799805,3125.189941,5923.27002,8459.400391,2286.909912
09/08/2011,15721.5,3176.189941,5917.080078,8428.900391,2294.23999
10/08/2011,14676.0,3002.98999,5613.419922,7966.0,2153.77002
11/08/2011,15277.200195,3089.659912,5797.660156,8249.400391,2215.449951
12/08/2011,15888.599609,3213.8798829999996,5997.740234000001,8647.299805,2307.330078
15/08/2011,15888.599609,3239.060059,6022.240234000001,8709.0,2324.47998
16/08/2011,15750.599609,3230.899902,5994.899902,8674.299805,2323.669922
17/08/2011,15950.799805,3254.340088,5948.939941,8728.200195,2331.1201170000004
18/08/2011,14970.400391,3076.040039,5602.799805,8317.700195,2206.610107
19/08/2011,14602.299805,3016.98999,5480.0,8141.899901999999,2159.070068
22/08/2011,14861.599609,3051.360107,5473.779785,8293.900391,2183.389893
23/08/2011,14707.299805,3084.3701170000004,5532.379883,8279.799805,2199.97998
24/08/2011,14981.299805,3139.550049,5681.080078,8369.099609,2238.699951
25/08/2011,14944.599609,3119.0,5584.140136999999,8299.099609,2216.699951
26/08/2011,14800.0,3087.639893,5537.47998,8185.5,2190.439941
29/08/2011,15141.0,3154.199951,5670.069824,8395.0,2239.300049
30/08/2011,15106.299805,3159.73999,5643.919922,8444.799805,2239.139893
31/08/2011,15563.200195,3256.76001,5784.850098,8718.599609,2302.080078
01/09/2011,15670.799805,3265.830078,5730.629883,8761.099609,2305.75
02/09/2011,15060.799805,3148.530029,5538.330078,8463.5,2220.719971
05/09/2011,14333.900391,2999.540039,5246.180176,8066.5,2107.27002
06/09/2011,14049.700195,2965.639893,5193.970215,7936.399901999999,2080.100098
07/09/2011,14646.0,3073.179932,5405.529785,8156.600098000001,2151.159912
08/09/2011,14747.599609,3085.830078,5408.459961,8277.799805,2163.399902
09/09/2011,14020.200195,2974.590088,5189.930176,7910.200195,2073.669922
12/09/2011,13474.099609,2854.810059,5072.330078,7640.700195,1995.0100100000002
13/09/2011,13769.400391,2894.929932,5166.359863000001,7834.200195,2036.640015
14/09/2011,14140.099609,2949.139893,5340.189941,8045.700195,2083.3798829999996
15/09/2011,14642.700195,3045.6201170000004,5508.240234000001,8337.900391,2155.6201170000004
16/09/2011,14547.400391,3031.080078,5573.509765999999,8388.400391,2159.280029
19/09/2011,14086.700195,2940.0,5415.910156,8222.700195,2096.100098
20/09/2011,14356.099609,2984.050049,5571.680176,8362.200195,2140.409912
21/09/2011,14119.799805,2935.820068,5433.799805,8210.299805,2098.48999
22/09/2011,13481.599609,2781.679932,5164.209961,7830.799805,1995.75
23/09/2011,13664.900391,2810.110107,5196.560059,7996.899901999999,2026.030029
26/09/2011,14119.0,2859.340088,5345.560059,8201.700195,2083.350098
27/09/2011,14811.200195,3023.3798829999996,5628.439941,8531.900391,2194.030029
28/09/2011,14741.200195,2995.6201170000004,5578.419922,8480.200195,2176.639893
29/09/2011,15046.0,3027.649902,5639.580078,8592.5,2212.439941
30/09/2011,14836.299805,2981.959961,5502.02002,8546.599609,2179.659912
03/10/2011,14642.5,2926.830078,5502.02002,8353.799805,2138.23999
04/10/2011,14244.0,2850.550049,5216.709961,8225.400391,2091.090088
05/10/2011,14805.5,2973.899902,5473.029785,8477.299805,2179.419922
06/10/2011,15331.5,3075.3701170000004,5645.25,8704.799805,2248.780029
07/10/2011,15529.0,3095.560059,5675.700195,8798.400391,2269.189941
10/10/2011,16098.200195,3161.469971,5847.290039,8892.400391,2320.800049
11/10/2011,16036.099609,3153.52002,5865.009765999999,8845.5,2315.969971
12/10/2011,16506.0,3229.76001,5994.470215,9026.5,2372.149902
13/10/2011,15894.400391,3186.939941,5914.839844,8943.5,2332.52002
14/10/2011,16289.700195,3217.889893,5967.200195,8975.5,2355.47998
17/10/2011,15914.599609,3166.060059,5859.430176,8864.299805,2315.889893
18/10/2011,15970.099609,3141.100098,5877.410156,8811.299805,2306.810059
19/10/2011,16293.200195,3157.340088,5913.529785,8849.5,2330.080078
20/10/2011,15677.900391,3084.070068,5766.47998,8608.200195,2271.77002
21/10/2011,16116.5,3171.340088,5970.959961,8853.0,2337.51001
24/10/2011,16232.299805,3220.459961,6055.27002,8957.099609,2369.070068
25/10/2011,16060.5,3174.290039,6046.75,8879.599609,2343.959961
26/10/2011,16071.900391,3169.6201170000004,6016.069824,8832.5,2335.060059
27/10/2011,16954.699219,3368.6201170000004,6337.839844,9270.5,2476.919922
28/10/2011,16653.599609,3348.6298829999996,6346.189941,9224.400391,2462.360107
31/10/2011,16017.700195,3242.840088,6141.339844,8954.900391,2385.219971
01/11/2011,14928.200195,3068.330078,5834.509765999999,8579.599609,2259.72998
02/11/2011,15273.299805,3110.590088,5965.629883,8574.5,2291.889893
03/11/2011,15766.200195,3195.469971,6133.180176,8712.599609,2347.939941
04/11/2011,15346.5,3123.550049,5966.160156,8596.400391,2291.469971
07/11/2011,15548.900391,3103.600098,5928.680176,8476.400391,2275.919922
08/11/2011,15664.099609,3143.300049,5961.439941,8518.5,2303.199951
09/11/2011,15071.799805,3075.159912,5829.540039,8340.599609,2249.389893
10/11/2011,15218.299805,3064.840088,5867.810059,8310.900391,2254.919922
11/11/2011,15778.799805,3149.3798829999996,6057.029785,8556.099609,2324.810059
14/11/2011,15464.5,3108.949951,5985.02002,8372.200195,2288.320068
15/11/2011,15297.599609,3049.1298829999996,5933.140136999999,8237.599609,2254.0
16/11/2011,15419.200195,3064.899902,5913.359863000001,8304.099609,2267.959961
17/11/2011,15198.299805,3010.290039,5850.169922,8270.599609,2242.780029
18/11/2011,15232.599609,2997.01001,5800.240234000001,8310.099609,2236.679932
21/11/2011,14509.900391,2894.939941,5606.0,8021.0,2160.280029
22/11/2011,14286.099609,2870.679932,5537.390136999999,7904.899901999999,2136.810059
23/11/2011,13915.799805,2822.429932,5457.77002,7739.299805,2096.790039
24/11/2011,13920.599609,2822.25,5428.109863000001,7721.799805,2090.25
25/11/2011,13937.400391,2856.969971,5492.870117,7763.5,2111.26001
28/11/2011,14578.200195,3012.929932,5745.330078,8119.899901999999,2221.76001
29/11/2011,14627.400391,3026.76001,5799.910156,8128.0,2234.169922
30/11/2011,15268.700195,3154.6201170000004,6088.839844,8449.5,2330.429932
01/12/2011,15244.599609,3129.949951,6035.879883,8421.0,2313.840088
02/12/2011,15476.099609,3164.949951,6080.680176,8558.599609,2342.5
05/12/2011,15926.5,3201.280029,6106.089844,8705.799805,2369.389893
06/12/2011,15848.200195,3179.6298829999996,6028.819824,8712.799805,2356.709961
07/12/2011,15650.900391,3175.97998,5994.72998,8644.299805,2344.919922
08/12/2011,14979.099609,3095.48999,5874.439941,8461.200195,2288.050049
09/12/2011,15483.900391,3172.350098,5986.709961,8649.700195,2342.590088
12/12/2011,14896.700195,3089.590088,5785.430176,8381.0,2269.459961
13/12/2011,14851.200195,3078.719971,5774.259765999999,8327.799805,2260.97998
14/12/2011,14430.0,2976.169922,5675.140136999999,8182.0,2205.909912
15/12/2011,14627.700195,2998.72998,5730.620117,8250.400391,2224.889893
16/12/2011,14572.200195,2972.300049,5701.779785,8203.400391,2202.719971
19/12/2011,14548.200195,2974.199951,5670.709961,8253.0,2202.949951
20/12/2011,14965.200195,3055.389893,5847.029785,8454.400391,2262.389893
21/12/2011,14819.900391,3030.469971,5791.529785,8378.400391,2244.350098
22/12/2011,15027.400391,3071.800049,5852.180176,8462.900391,2273.02002
23/12/2011,15074.0,3102.090088,5878.930176,8542.700195,2290.3701170000004
26/12/2011,15074.0,3102.090088,5878.930176,8542.700195,2290.3701170000004
27/12/2011,14924.0,3103.110107,5889.759765999999,8529.599609,2290.310059
28/12/2011,14796.5,3071.080078,5771.27002,8358.400391,2255.030029
29/12/2011,14908.5,3127.560059,5848.779785,8487.900391,2292.280029
30/12/2011,15089.700195,3159.810059,5898.350098,8566.299805,2316.550049
02/01/2012,15454.599609,3222.300049,6075.52002,8723.799805,2316.550049
03/01/2012,15645.599609,3245.399902,6166.569824,8732.400391,2389.909912
04/01/2012,15327.0,3193.649902,6111.549805,8581.799805,2349.889893
05/01/2012,14767.200195,3144.909912,6095.990234000001,8329.599609,2315.75
06/01/2012,14645.599609,3137.360107,6057.919922,8289.099609,2298.649902
09/01/2012,14401.5,3127.689941,6017.22998,8278.900391,2286.449951
10/01/2012,14844.799805,3210.790039,6162.97998,8472.900391,2347.469971
11/01/2012,14882.400391,3204.830078,6152.339844,8426.799805,2339.51001
12/01/2012,15192.799805,3199.97998,6179.209961,8427.0,2345.850098
13/01/2012,15011.099609,3196.48999,6143.080078,8450.599609,2338.01001
16/01/2012,15221.0,3225.0,6220.009765999999,8449.599609,2361.560059
17/01/2012,15326.0,3269.98999,6332.930176,8535.299805,2396.6298829999996
18/01/2012,15278.0,3264.929932,6354.569824,8420.700195,2390.639893
19/01/2012,15652.0,3328.939941,6416.259765999999,8603.799805,2435.040039
20/01/2012,15632.099609,3321.5,6404.390136999999,8561.900391,2426.959961
23/01/2012,15907.5,3338.419922,6436.620117,8619.599609,2441.439941
24/01/2012,15929.200195,3322.649902,6419.220215,8591.400391,2432.070068
25/01/2012,15840.200195,3312.47998,6421.850098,8555.400391,2421.1201170000004
26/01/2012,16111.0,3363.2299799999996,6539.850098,8713.799805,2460.399902
27/01/2012,15946.900391,3318.76001,6511.97998,8657.299805,2436.6201170000004
30/01/2012,15753.099609,3265.639893,6444.450195,8517.0,2404.6201170000004
31/01/2012,15828.0,3298.550049,6458.910156,8509.200195,2416.659912
01/02/2012,16264.5,3367.459961,6616.640136999999,8696.599609,2470.790039
02/02/2012,16276.5,3376.6599119999996,6655.629883,8772.299805,2478.149902
03/02/2012,16439.599609,3427.919922,6766.669922,8861.200195,2515.149902
06/02/2012,16389.800781,3405.2700200000004,6764.830078,8835.299805,2507.889893
07/02/2012,16491.699219,3411.540039,6754.200195,8846.900391,2514.1201170000004
08/02/2012,16669.199219,3410.0,6748.759765999999,8849.299805,2512.919922
09/02/2012,16653.800781,3424.709961,6788.799805,8902.099609,2522.340088
10/02/2012,16361.0,3373.139893,6692.959961,8797.099609,2480.76001
13/02/2012,16369.299805,3384.5500490000004,6738.470215,8788.299805,2491.540039
14/02/2012,16445.900391,3375.639893,6728.189941,8771.900391,2488.290039
15/02/2012,16513.199219,3390.350098,6757.939941,8741.599609,2493.959961
16/02/2012,16369.700195,3393.25,6751.959961,8558.099609,2489.340088
17/02/2012,16547.199219,3439.6201170000004,6848.029785,8657.0,2520.310059
20/02/2012,16724.199219,3472.540039,6948.25,8818.099609,2550.280029
21/02/2012,16710.900391,3465.23999,6908.180176000001,8767.099609,2541.600098
22/02/2012,16557.599609,3447.3701170000004,6843.870117,8657.0,2519.0
23/02/2012,16312.299805,3447.3100590000004,6809.459961,8527.700195,2508.080078
24/02/2012,16487.5,3467.030029,6864.430176000001,8527.700195,2523.689941
27/02/2012,16308.599609,3441.4499509999996,6849.600098000001,8537.200195,2513.060059
28/02/2012,16345.299805,3453.98999,6887.629883,8526.700195,2519.719971
29/02/2012,16351.400391,3452.4499509999996,6856.080078,8465.900391,2512.110107
01/03/2012,16830.599609,3499.7299799999996,6941.77002,8547.700195,2548.659912
02/03/2012,16902.5,3501.169922,6921.370117,8563.400391,2546.159912
05/03/2012,16787.199219,3487.540039,6866.459961,8453.5,2529.860107
06/03/2012,16218.099609,3362.5600590000004,6633.109863000001,8166.600098000001,2443.52002
07/03/2012,16398.900391,3392.330078,6671.109863000001,8161.799805,2460.77002
08/03/2012,16664.199219,3478.360107,6834.540039,8307.400391,2514.219971
09/03/2012,16479.199219,3487.4799799999996,6880.209961,8282.700195,2515.949951
12/03/2012,16457.199219,3490.0600590000004,6901.350098000001,8180.200195,2514.969971
13/03/2012,16799.0,3550.1599119999996,6995.910156,8376.799805,2556.820068
14/03/2012,16850.300781,3564.51001,7079.419922,8391.099609,2574.790039
15/03/2012,16993.300781,3580.209961,7144.450195,8426.700195,2593.969971
16/03/2012,17081.699219,3594.830078,7157.819823999999,8486.299805,2608.300049
19/03/2012,17133.400391,3577.8798829999996,7154.220215,8591.799805,2608.419922
20/03/2012,16953.599609,3530.830078,7054.939941,8567.5,2576.610107
21/03/2012,16734.800781,3527.3701170000004,7071.319823999999,8490.900391,2567.580078
22/03/2012,16450.699219,3472.459961,6981.259765999999,8353.599609,2530.219971
23/03/2012,16485.199219,3476.179932,6995.620117,8281.799805,2525.429932
26/03/2012,16619.099609,3501.9799799999996,7079.22998,8224.700195,2539.8701170000004
27/03/2012,16498.699219,3469.5900880000004,7078.899901999999,8140.299805,2525.209961
28/03/2012,16451.699219,3430.149902,6998.799805,7980.799805,2496.689941
29/03/2012,15908.799805,3381.1201170000004,6875.149901999999,7911.0,2452.73999
30/03/2012,15980.099609,3423.8100590000004,6946.830078,8008.0,2477.280029
02/04/2012,15948.900391,3462.9099119999996,7056.649901999999,8042.799805,2501.179932
03/04/2012,15624.200195,3406.780029,6982.279785,7824.5,2458.97998
04/04/2012,15245.900391,3313.469971,6784.060059,7660.700195,2398.459961
05/04/2012,15216.0,3319.810059,6775.259765999999,7660.5,2392.540039
06/04/2012,15216.0,3319.810059,6775.259765999999,7660.5,2392.540039
09/04/2012,15216.0,3319.810059,6775.259765999999,7660.5,2392.540039
10/04/2012,14458.900391,3217.600098,6606.430176,7433.600098000001,2321.530029
11/04/2012,14689.799805,3237.689941,6674.72998,7576.700195,2341.360107
12/04/2012,14869.900391,3269.790039,6743.240234000001,7520.0,2352.23999
13/04/2012,14359.5,3189.090088,6583.899902,7250.600098000001,2291.51001
16/04/2012,14411.200195,3205.280029,6625.189941,7209.100098000001,2301.189941
17/04/2012,14942.0,3292.51001,6801.0,7373.299805,2367.050049
18/04/2012,14580.200195,3240.290039,6732.029785,7079.200195,2327.840088
19/04/2012,14287.299805,3174.02002,6671.220215,6908.100098000001,2284.669922
20/04/2012,14401.799805,3188.580078,6750.120117,7040.600098000001,2311.27002
23/04/2012,13849.5,3098.3701170000004,6523.0,6846.600098000001,2244.830078
24/04/2012,14192.799805,3169.320068,6590.410156,6999.899901999999,2284.080078
25/04/2012,14606.400391,3233.459961,6704.5,7118.899901999999,2322.909912
26/04/2012,14510.0,3229.320068,6739.899901999999,7027.100098000001,2322.689941
27/04/2012,14778.900391,3266.27002,6801.319823999999,7145.799805,2344.02002
30/04/2012,14592.299805,3212.800049,6761.189941,7011.0,2306.429932
01/05/2012,14592.299805,3212.800049,6761.189941,7011.0,2306.429932
02/05/2012,14213.200195,3226.330078,6710.77002,6831.899901999999,2290.310059
03/05/2012,14118.099609,3223.360107,6694.439941,6851.899901999999,2287.100098
04/05/2012,13918.599609,3161.969971,6561.470215,6876.0,2248.340088
07/05/2012,14275.299805,3214.219971,6569.47998,7063.200195,2283.090088
08/05/2012,13936.700195,3124.800049,6444.740234000001,7006.899901999999,2236.110107
09/05/2012,13771.799805,3118.649902,6475.310059,6812.700195,2225.6298829999996
10/05/2012,14004.900391,3130.169922,6518.0,7045.700195,2247.3798829999996
11/05/2012,14045.299805,3129.77002,6579.930176,6995.600098000001,2254.540039
14/05/2012,13660.900391,3057.98999,6451.970215,6809.399901999999,2201.949951
15/05/2012,13311.400391,3039.27002,6401.060059,6700.700195,2178.669922
16/05/2012,13283.5,3048.669922,6384.259765999999,6611.5,2175.340088
17/05/2012,13089.299805,3011.98999,6308.959961,6537.899902,2175.340088
18/05/2012,13048.900391,3008.0,6271.220215,6566.700195,2144.689941
21/05/2012,13012.0,3027.149902,6331.040039,6524.0,2150.159912
22/05/2012,13456.0,3084.090088,6435.600098,6661.299805,2192.850098
23/05/2012,12960.900391,3003.27002,6285.75,6440.5,2134.050049
24/05/2012,13107.799805,3038.25,6315.890136999999,6534.399902,2156.52002
25/05/2012,13154.799805,3047.939941,6339.939941,6543.0,2161.8701170000004
28/05/2012,13057.299805,3042.969971,6323.189941,6401.200195,2161.8701170000004
29/05/2012,13107.099609,3084.699951,6396.839844,6251.700195,2160.310059
30/05/2012,12872.599609,3015.580078,6280.799805,6090.399902,2116.179932
31/05/2012,12873.799805,3017.01001,6264.379883,6089.799805,2118.939941
01/06/2012,12740.0,2950.469971,6050.290039,6065.0,2068.659912
04/06/2012,12892.0,2954.48999,5978.22998,6239.5,2078.959961
05/06/2012,12973.700195,2986.100098,5969.399902,6267.799805,2087.310059
06/06/2012,13427.200195,3058.439941,6093.990234000001,6418.899902,2137.72998
07/06/2012,13545.299805,3071.159912,6144.220215,6438.100098,2143.080078
08/06/2012,13445.5,3051.689941,6130.819824,6552.0,2143.899902
11/06/2012,13070.799805,3042.76001,6141.049805,6516.399902,2137.699951
12/06/2012,12979.700195,3046.909912,6161.240234000001,6522.5,2143.3798829999996
13/06/2012,12894.799805,3030.040039,6152.490234000001,6615.299805,2143.5
14/06/2012,13084.599609,3032.449951,6138.609863000001,6696.0,2148.209961
15/06/2012,13390.700195,3087.6201170000004,6229.410156,6719.0,2181.22998
18/06/2012,13009.599609,3066.189941,6248.200195,6519.899902,2155.639893
19/06/2012,13445.5,3117.919922,6363.359863000001,6693.899902,2198.01001
20/06/2012,13732.200195,3126.52002,6392.129883,6796.100098000001,2207.48999
21/06/2012,13751.599609,3114.219971,6343.129883,6773.5,2199.419922
22/06/2012,13662.799805,3090.899902,6263.25,6876.299805,2186.810059
25/06/2012,13113.799805,3021.639893,6132.390136999999,6624.0,2130.709961
26/06/2012,12968.200195,3012.709961,6136.689941,6528.399902,2127.949951
27/06/2012,13302.799805,3063.1201170000004,6228.990234000001,6666.899902,2165.610107
28/06/2012,13391.299805,3051.679932,6149.910156,6721.700195,2157.6201170000004
29/06/2012,14274.400391,3196.649902,6416.279785,7102.200195,2264.719971
02/07/2012,14308.799805,3240.199951,6496.080078,7124.0,2292.080078
03/07/2012,14494.400391,3271.199951,6578.209961,7219.5,2320.429932
04/07/2012,14381.200195,3267.75,6564.799805,7168.5,2312.409912
05/07/2012,14088.700195,3229.360107,6535.560059,6954.200195,2284.919922
06/07/2012,13732.099609,3168.790039,6410.109863000001,6738.899901999999,2235.51001
09/07/2012,13812.700195,3156.800049,6387.569824,6688.299805,2227.909912
10/07/2012,13868.299805,3175.409912,6438.330078,6726.899901999999,2241.850098
11/07/2012,13861.400391,3157.25,6453.850098,6805.899901999999,2246.22998
12/07/2012,13583.799805,3135.179932,6419.350098,6630.100098,2228.01001
13/07/2012,13714.700195,3180.810059,6557.100098,6664.600098,2259.090088
16/07/2012,13664.799805,3179.899902,6565.720215,6532.100098,2251.959961
17/07/2012,13536.700195,3176.969971,6577.640136999999,6558.200195,2250.75
18/07/2012,13594.400391,3235.399902,6684.419922,6591.200195,2284.699951
19/07/2012,13666.5,3263.639893,6758.390137,6632.600098,2302.449951
20/07/2012,13067.200195,3193.889893,6630.02002,6246.299805,2237.330078
23/07/2012,12706.400391,3101.530029,6419.330078,6177.399902,2179.310059
24/07/2012,12362.5,3074.679932,6390.410156,5956.299805,2151.540039
25/07/2012,12506.700195,3081.73999,6406.52002,6004.899902,2159.090088
26/07/2012,13210.0,3207.1201170000004,6582.959961,6368.799805,2251.050049
27/07/2012,13596.900391,3280.189941,6689.399902,6617.600098,2301.22998
30/07/2012,13978.0,3320.709961,6774.060059,6801.799805,2340.310059
31/07/2012,13891.0,3291.659912,6772.259765999999,6738.100098000001,2325.719971
01/08/2012,13928.599609,3321.560059,6754.459961,6720.0,2325.719971
02/08/2012,13282.5,3232.459961,6606.089844,6373.399902,2263.360107
03/08/2012,14124.900391,3374.1899409999996,6865.660156,6755.700195,2372.580078
06/08/2012,14342.0,3401.5600590000004,6918.720215,7053.600098000001,2399.320068
07/08/2012,14655.599609,3453.280029,6967.950195,7211.100098000001,2440.23999
08/08/2012,14665.299805,3438.26001,6966.149901999999,7150.200195,2432.280029
09/08/2012,14654.099609,3456.709961,6964.990234000001,7110.200195,2437.040039
10/08/2012,14548.599609,3435.6201170000004,6944.560059,7047.700195,2423.219971
13/08/2012,14532.900391,3426.4099119999996,6909.680176000001,7069.600098000001,2415.959961
14/08/2012,14656.900391,3450.2700200000004,6974.390137,7124.799805,2432.290039
15/08/2012,14656.900391,3449.1999509999996,6946.799805,7128.899901999999,2430.389893
16/08/2012,14930.299805,3480.48999,6996.290039,7417.299805,2456.530029
17/08/2012,15124.700195,3488.3798829999996,7040.879883,7561.0,2471.530029
20/08/2012,14971.900391,3480.580078,7033.680176000001,7469.600098000001,2466.320068
21/08/2012,15330.5,3513.280029,7089.319823999999,7544.5,2490.27002
22/08/2012,15161.200195,3461.649902,7017.75,7340.700195,2452.72998
23/08/2012,14953.799805,3432.5600590000004,6949.569823999999,7282.899901999999,2429.169922
24/08/2012,14880.700195,3433.209961,6971.069823999999,7310.299805,2434.22998
27/08/2012,15012.900391,3462.830078,7047.450195,7398.899901999999,2461.820068
28/08/2012,14993.0,3431.5500490000004,7002.680176000001,7333.5,2442.1201170000004
29/08/2012,14943.599609,3413.889893,7010.569823999999,7306.0,2434.22998
30/08/2012,14780.5,3379.110107,6895.490234000001,7195.0,2403.800049
31/08/2012,15100.5,3413.070068,6970.790039,7420.5,2440.709961
03/09/2012,15267.200195,3453.709961,7014.830078,7434.200195,2463.169922
04/09/2012,15222.599609,3399.040039,6932.580078,7488.200195,2436.540039
05/09/2012,15128.099609,3405.790039,6964.689941,7494.0,2441.810059
06/09/2012,15780.299805,3509.8798829999996,7167.330078,7862.0,2524.949951
07/09/2012,16110.299805,3519.0500490000004,7214.5,7882.799805,2538.600098
10/09/2012,16092.099609,3506.0500490000004,7213.700195,7857.700195,2528.530029
11/09/2012,16226.700195,3537.3000490000004,7310.109863,7930.399901999999,2557.649902
12/09/2012,16419.800781,3543.790039,7343.529785,7992.100098000001,2564.800049
13/09/2012,16244.299805,3502.0900880000004,7310.319823999999,7935.899901999999,2543.219971
14/09/2012,16624.400391,3581.580078,7412.129883,8154.5,2594.560059
17/09/2012,16470.099609,3553.6899409999996,7403.689941,8148.0,2583.570068
18/09/2012,16076.0,3512.6899409999996,7347.689941,8058.299805,2553.399902
19/09/2012,16100.200195,3531.820068,7390.759765999999,8098.799805,2567.669922
20/09/2012,15830.299805,3509.919922,7389.490234000001,8022.100098000001,2553.030029
21/09/2012,15991.099609,3530.719971,7451.620117,8230.700195,2577.080078
24/09/2012,15867.099609,3497.219971,7413.160156,8138.399901999999,2557.889893
25/09/2012,15932.599609,3513.8100590000004,7425.109863,8175.0,2568.47998
26/09/2012,15408.0,3414.8400880000004,7276.509765999999,7854.399901999999,2498.52002
27/09/2012,15450.099609,3439.320068,7290.02002,7842.299805,2506.060059
28/09/2012,15095.799805,3354.820068,7216.149901999999,7708.5,2454.26001
01/10/2012,15523.099609,3434.9799799999996,7326.72998,7784.100098000001,2498.810059
02/10/2012,15495.799805,3414.2299799999996,7305.859863,7867.100098000001,2493.590088
03/10/2012,15535.099609,3406.0200200000004,7305.859863,7826.700195,2492.47998
04/10/2012,15511.200195,3401.1999509999996,7305.209961,7812.799805,2485.75
05/10/2012,15876.200195,3457.040039,7397.870117,7954.399901999999,2531.209961
08/10/2012,15562.0,3406.530029,7291.209961,7891.0,2496.090088
09/10/2012,15504.700195,3382.780029,7234.529785,7745.399901999999,2472.22998
10/10/2012,15440.599609,3365.8701170000004,7205.22998,7668.0,2456.540039
11/10/2012,15634.5,3413.719971,7281.700195,7734.700195,2487.080078
12/10/2012,15511.900391,3389.080078,7232.490234000001,7652.399901999999,2469.090088
15/10/2012,15590.700195,3420.280029,7261.25,7678.5,2485.1201170000004
16/10/2012,15985.200195,3500.9399409999996,7376.27002,7940.200195,2547.899902
17/10/2012,16233.799805,3527.5,7394.549805,8128.200195,2569.830078
18/10/2012,16185.5,3535.179932,7437.22998,8100.299805,2574.189941
19/10/2012,15862.299805,3504.5600590000004,7380.640137,7913.399901999999,2542.23999
22/10/2012,15866.799805,3483.25,7328.049805,7877.100098000001,2531.100098
23/10/2012,15579.0,3406.5,7173.689941,7747.700195,2477.919922
24/10/2012,15706.599609,3426.48999,7192.850098000001,7791.5,2490.580078
25/10/2012,15528.5,3411.530029,7200.22998,7779.200195,2483.429932
26/10/2012,15584.900391,3435.0900880000004,7231.850098000001,7775.600098000001,2496.100098
29/10/2012,15349.099609,3408.889893,7203.160156,7728.600098000001,2478.830078
30/10/2012,15521.799805,3459.4399409999996,7284.399901999999,7833.899901999999,2515.98999
31/10/2012,15539.700195,3429.2700200000004,7260.629883,7842.899901999999,2503.639893
01/11/2012,15806.700195,3475.399902,7335.669922,7886.399901999999,2533.8701170000004
02/11/2012,15769.299805,3492.459961,7363.850098000001,7968.899901999999,2547.149902
05/11/2012,15544.400391,3448.5,7326.470215,7818.600098000001,2517.669922
06/11/2012,15683.700195,3478.6599119999996,7377.759765999999,7837.600098000001,2535.939941
07/11/2012,15291.799805,3409.5900880000004,7232.830078,7660.700195,2479.100098
