,EU_BNPIFEU,US_BNPIFUS,JP_BNPIFJP,GB_BNPIFGB,HK_BNPIFHK,US_BNPIFUSC,AU_BNPIFAU,EU_BNPIFEU2,EU_BNPIFEU5,EU_BNPIFE10,EU_BNPIFE30,US_BNPIFUS2,US_BNPIFUS5,US_BNPIFU10,US_BNPIFU30,US_SPGSENP,US_SPGSINP,US_SPGSGCP,US_BBUXALC,DE_BNPIFGE,US_BPFX1EUR,US_BPFX1GBP,US_BPFX1CHF,US_BPFX1JPY,US_BPFX1AUD,US_BPFX1NZD,US_BPFX1NOK,US_BPFX1SEK,US_BPFX1CAD
30127.0,100.0,93.0076009805,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.9222145054,97.7267503243,100.0,75.0418170096,79.4754568376,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30130.0,100.0,93.9005095027,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.3165988689,98.2928226086,100.0,78.0332568218,80.3722306644,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30131.0,100.0,93.8372178211,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.6235489632,98.9103205925,100.0,79.1152857141,81.4738957613,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30132.0,100.0,93.3056574205,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.5881163806,99.9396137618,100.0,77.6512865247,81.4226537376,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30133.0,100.0,92.5190039753,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.8510392896,100.093890861,100.0,78.0968451104,81.089618996,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30134.0,100.0,91.600532738,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.1497048318,99.0645976913,100.0,77.2694630828,80.705265406,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30137.0,100.0,91.600532738,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.1497048318,99.0645976913,100.0,77.2694630828,80.705265406,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30138.0,100.0,91.2294738132,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.4126277408,99.3217261893,100.0,76.5056693438,79.8085684039,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30139.0,100.0,91.1538351145,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.7636050203,99.9396137618,100.0,75.1689935868,80.3209886407,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30140.0,100.0,91.4012799613,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.078529616,101.637830615,100.0,78.0332568218,83.1741783222,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30141.0,100.0,92.4901418069,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9553527136,102.512457097,100.0,81.7884903729,89.0860635524,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30144.0,100.0,93.0700176047,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.656997222,103.233196068,100.0,81.6611669406,87.9637326319,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30145.0,100.0,92.9516458872,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.6487126699,102.049236211,100.0,82.6796075442,92.0980497301,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30146.0,100.0,93.7759930477,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.2977353904,101.689256314,100.0,83.8252247251,89.5486246088,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30147.0,100.0,93.7848993478,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9993798988,102.306754298,100.0,82.8705192652,88.6171260523,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30148.0,100.0,94.2777082401,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,101.577537454,104.210673949,100.0,84.3345184546,90.0389193541,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30151.0,100.0,93.9391444749,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,101.753026094,104.210673949,100.0,82.6160192556,88.6906472167,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30152.0,100.0,94.6097219319,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,102.103693323,105.03426432,100.0,86.7530762487,92.0980497301,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30153.0,100.0,94.4912219625,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,101.533820319,104.365340637,100.0,86.7530762487,91.0684461298,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30154.0,100.0,94.5169316955,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,102.103693323,105.188541419,100.0,86.4348410954,91.8038882478,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30155.0,100.0,94.2458595758,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,101.665281774,104.776746234,100.0,86.8168113924,92.1715708945,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30158.0,100.0,93.509220943,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9993798988,102.975677982,100.0,85.543723924,90.7252705379,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30159.0,100.0,92.7047019174,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.218585673,102.924252282,100.0,84.0162833012,89.8918002007,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30160.0,100.0,91.2481523467,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.56096835,102.049236211,100.0,81.6611669406,86.6315168407,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30161.0,100.0,91.2235617332,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.788458676,102.924252282,100.0,79.306197435,86.2147432598,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30162.0,100.0,90.6739249193,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,101.489793134,103.438898867,100.0,80.3882263273,87.1462418163,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30165.0,100.0,92.2262208441,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,103.024233555,105.446059506,100.0,84.5254301755,89.7447578718,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30166.0,100.0,91.2430733856,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,102.322899097,104.571043435,100.0,85.0345770498,87.7591486603,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30167.0,100.0,89.8032032987,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,102.147410457,104.622469135,100.0,83.0614309861,89.0093157538,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30168.0,100.0,88.9643635719,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,101.928204683,104.776746234,100.0,80.7701966244,87.464987178,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30169.0,100.0,87.7280889409,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.876202996,103.233196068,100.0,77.7786099571,87.1462418163,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30172.0,100.0,87.1668077478,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,101.796743228,104.15924825,100.0,74.5784889484,84.9400691114,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30173.0,100.0,86.954463637,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,101.753026094,104.15924825,100.0,74.1639168036,84.1556128838,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30174.0,100.0,86.742164264,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,101.621254589,103.902119752,100.0,75.1617976835,84.4497743661,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30175.0,100.0,86.5806361511,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,102.629849191,105.651762304,100.0,77.3541985159,85.4302870322,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30176.0,100.0,87.780153658,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,103.857339518,106.886758272,100.0,75.8157437554,84.5478025853,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30179.0,100.0,87.9546336039,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,104.95336839,107.916051441,100.0,75.9388083878,85.4057799774,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30180.0,100.0,92.1278366691,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,107.364321857,111.055356649,100.0,76.7387284986,86.9010944436,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30181.0,100.0,91.6870086169,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,108.460350729,112.650722103,100.0,80.8003019342,90.4311090556,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30182.0,100.0,92.2093558254,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,108.328889275,112.341778316,100.0,81.1081103705,94.25528515,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30183.0,100.0,95.4600270349,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,109.819612561,113.628199984,100.0,81.9695627975,97.0743646988,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30186.0,100.0,98.0390667787,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,108.460350729,112.444629715,100.0,82.8926943959,100.18760573,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30187.0,100.0,97.3783403,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,109.424918147,113.782866671,100.0,81.9695627975,101.29065367,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30188.0,100.0,99.2590145408,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,108.723583689,112.907850601,100.0,81.0465780543,102.222229051,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30189.0,100.0,100.067173919,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,107.934504911,111.827131732,100.0,81.3542396353,107.247481305,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30190.0,100.0,98.8408956253,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,106.48749876,109.665693994,100.0,78.0310539942,101.24163956,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30193.0,100.0,99.2731373332,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,107.152557297,110.389160086,100.0,76.9234723024,102.83505907,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30194.0,100.0,100.823336283,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,106.753522175,110.182288522,100.0,79.2618471737,102.589911698,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30195.0,100.0,99.7476917941,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,107.329906241,110.853939325,100.0,79.3233794899,101.85446958,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30196.0,100.0,101.447011964,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,108.172313722,111.887128381,100.0,79.6927202424,107.982923423,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30197.0,100.0,103.457956421,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,108.926046731,112.81668686,100.0,82.9542267121,114.111377266,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30200.0,100.0,103.457956421,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,108.926046731,112.81668686,100.0,82.9542267121,114.111377266,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30201.0,100.0,102.299069981,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,108.660023316,112.868502149,100.0,81.7234335326,117.910969481,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30202.0,100.0,102.985267522,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,108.837372259,113.333281388,100.0,82.1541597461,121.833173794,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30203.0,100.0,102.777958827,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,108.61568608,112.713445873,100.0,81.0465780543,115.704719951,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30204.0,100.0,101.921862535,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,107.108220062,110.440585785,100.0,79.5079764386,110.802002972,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30207.0,100.0,102.951881909,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,108.216650957,112.196851345,100.0,80.3080434045,112.02766301,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30208.0,100.0,103.66271392,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,108.305325429,112.403722909,100.0,79.3233794899,109.576342933,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30209.0,100.0,104.651252312,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,108.127976486,112.196851345,100.0,78.2773301143,111.414832991,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30210.0,100.0,104.199724352,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,107.906290307,112.248666633,100.0,79.8157848748,111.292297717,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30211.0,100.0,103.158995634,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,108.61568608,113.178225112,100.0,79.8157848748,108.595753442,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30214.0,100.0,103.084834891,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,108.881709495,113.746634928,100.0,78.2773301143,106.879798658,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30215.0,100.0,105.065561151,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,110.74356335,116.587515243,100.0,78.769588644,109.576342933,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30216.0,100.0,104.303029428,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,110.74356335,116.432848555,100.0,79.5079764386,109.208583462,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30217.0,100.0,104.137963295,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,111.27561018,116.949443083,100.0,77.969521678,109.649864097,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30218.0,100.0,103.71219416,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,110.52187717,116.225976991,100.0,76.9234723024,104.011705,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30221.0,100.0,103.923787266,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,110.610551642,116.432848555,100.0,75.3233383705,100.996492188,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30222.0,100.0,103.59073548,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,111.408621887,117.414222323,100.0,75.6926791229,103.080206443,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30223.0,100.0,102.223879179,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,111.319947415,117.10410977,100.0,73.9079482424,98.0548773649,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30224.0,100.0,101.193560948,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,111.80765701,117.466037611,100.0,73.8464159261,99.231523294,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30225.0,100.0,102.481637416,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,113.137464034,119.118672594,100.0,75.3233383705,101.24163956,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30228.0,100.0,102.056363974,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,111.27561018,116.536089543,100.0,73.231092764,96.2163104821,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30229.0,100.0,102.438246964,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,111.630308066,117.10410977,100.0,73.6618189775,97.6626876633,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30230.0,100.0,106.615907586,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,112.871440619,118.757134342,100.0,75.0772091056,98.9863759213,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30231.0,100.0,108.139101582,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,115.709023713,122.063183485,100.0,79.631041071,105.114829764,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30232.0,100.0,110.014539943,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,116.329434964,123.457910792,100.0,77.2311338835,104.060719109,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30235.0,100.0,112.843957323,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,119.167018057,128.416984506,100.0,80.4311080369,110.189172952,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30236.0,100.0,112.804551129,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,119.03400635,127.590277426,100.0,79.2618471737,108.718365541,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30237.0,100.0,114.695013829,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,119.565743129,129.08863531,100.0,82.1541597461,112.763105128,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30238.0,100.0,112.885162673,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,118.191598869,127.228739174,100.0,85.169536951,109.208583462,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30239.0,100.0,112.032068324,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,117.216179681,125.885827155,100.0,83.3234206094,106.144433365,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30242.0,100.0,114.640138302,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,118.368947812,127.745333702,100.0,83.2003559769,107.73777605,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30243.0,100.0,114.499914672,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,118.900994642,128.158687242,100.0,82.2772243785,104.673549129,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30244.0,100.0,116.707065016,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,118.280273341,127.435610739,100.0,82.0310951137,107.124946031,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30245.0,100.0,116.549847493,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,118.413285048,127.487036438,100.0,82.646565131,104.796161227,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30246.0,100.0,116.34238022,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,117.43786586,126.195550119,100.0,83.508017558,106.757263384,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30249.0,100.0,111.680871282,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,115.620349241,123.406485092,100.0,79.5695087548,103.080206443,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30250.0,100.0,112.638507814,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,116.950156266,124.38785886,100.0,80.5541726694,104.600027964,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30251.0,100.0,113.294371348,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,116.462446671,123.664392768,100.0,80.9848988829,104.183331208,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30252.0,100.0,111.864741505,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,117.659552039,124.852638099,100.0,80.9848988829,103.619515298,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30253.0,100.0,111.95111894,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,118.679308463,126.505662671,100.0,81.1081103705,103.693036463,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30256.0,100.0,113.380490102,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,119.521405893,128.572040782,100.0,82.8926943959,106.021821266,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30257.0,100.0,115.05779014,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,119.521405893,128.572040782,100.0,82.8926943959,106.021821266,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30258.0,100.0,119.546495789,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,120.363813374,129.914952801,100.0,83.6926145066,104.428478581,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30259.0,100.0,118.687331405,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,120.585499554,130.741270293,100.0,83.3849529256,105.237365038,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30260.0,100.0,118.924381006,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,119.920441016,129.656655537,100.0,81.7234335326,102.712446972,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30263.0,100.0,117.443588927,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,119.521405893,128.933579034,100.0,78.1569088749,99.8870678039,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30264.0,100.0,119.587326025,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,119.787429308,128.881763746,100.0,78.8641633734,101.480948262,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30265.0,100.0,118.0180205,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,119.87610378,128.985004734,100.0,78.7308188791,99.279231385,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30266.0,100.0,118.505788533,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,118.989669114,127.590277426,100.0,78.4171362361,99.5603326813,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30267.0,100.0,116.62767171,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,119.477068658,128.21050253,100.0,79.3170647176,100.671677681,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
30270.0,100.0,114.496908218,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,118.945331878,127.38379545,100.0,78.5971806744,99.729423677,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
