Date,EUR/USD,JPY/USD,GBP/USD
19/09/2005,1.2147,0.00896860,1.8037
20/09/2005,1.2126,0.00893415,1.799
21/09/2005,1.2205,0.00898230,1.8085
22/09/2005,1.2148,0.00895255,1.7909
23/09/2005,1.2045,0.00889679,1.7774
26/09/2005,1.2067,0.00890789,1.7781
27/09/2005,1.2013,0.00890709,1.7664
28/09/2005,1.2025,0.00883782,1.766
29/09/2005,1.2035,0.00884955,1.7611
30/09/2005,1.2014,0.00880126,1.7622
03/10/2005,1.1915,0.00876424,1.7558
04/10/2005,1.1915,0.00875273,1.759
05/10/2005,1.1955,0.00876424,1.7613
06/10/2005,1.2183,0.00883626,1.7801
07/10/2005,1.213,0.00878734,1.7625
10/10/2005,1.2054,0.00875426,1.7533
11/10/2005,1.1984,0.00872828,1.745
12/10/2005,1.2024,0.00874661,1.7516
13/10/2005,1.2025,0.00872981,1.757
14/10/2005,1.2089,0.00877269,1.7699
17/10/2005,1.2035,0.00870549,1.754
18/10/2005,1.1953,0.00864229,1.7496
19/10/2005,1.198,0.00866776,1.763
20/10/2005,1.2014,0.00866776,1.7736
21/10/2005,1.1953,0.00862812,1.7665
24/10/2005,1.1976,0.00865800,1.7672
25/10/2005,1.2105,0.00870322,1.7848
26/10/2005,1.2065,0.00863408,1.7745
27/10/2005,1.2141,0.00866175,1.784
28/10/2005,1.207,0.00864902,1.7737
31/10/2005,1.1992,0.00859401,1.7703
01/11/2005,1.1997,0.00857118,1.7632
02/11/2005,1.207,0.00856164,1.776
03/11/2005,1.1943,0.00853242,1.7701
04/11/2005,1.1823,0.00845737,1.7511
07/11/2005,1.1814,0.00850774,1.7452
08/11/2005,1.1785,0.00852878,1.7426
09/11/2005,1.177,0.00850846,1.7435
10/11/2005,1.169,0.00846381,1.7417
11/11/2005,1.1709,0.00847888,1.7406
14/11/2005,1.1687,0.00841963,1.7374
15/11/2005,1.1708,0.00840689,1.7331
16/11/2005,1.1685,0.00839630,1.718
17/11/2005,1.1751,0.00842601,1.7203
18/11/2005,1.1763,0.00839137,1.7172
21/11/2005,1.1726,0.00840830,1.7174
22/11/2005,1.1813,0.00841467,1.722
23/11/2005,1.1799,0.00841679,1.7213
24/11/2005,1.1782,0.00841538,1.7225
25/11/2005,1.1719,0.00836190,1.7135
28/11/2005,1.1873,0.00843099,1.7328
29/11/2005,1.1787,0.00836400,1.7198
30/11/2005,1.1791,0.00834654,1.7286
01/12/2005,1.1734,0.00828843,1.7307
02/12/2005,1.1712,0.00829324,1.7337
05/12/2005,1.1792,0.00827746,1.7428
06/12/2005,1.1795,0.00827951,1.742
07/12/2005,1.172,0.00825627,1.7349
08/12/2005,1.1814,0.00830978,1.7536
09/12/2005,1.1821,0.00829049,1.7547
12/12/2005,1.1947,0.00834794,1.7754
13/12/2005,1.1956,0.00833680,1.7694
14/12/2005,1.2001,0.00852224,1.7733
15/12/2005,1.1967,0.00859549,1.7643
16/12/2005,1.2008,0.00864154,1.7716
19/12/2005,1.2007,0.00861994,1.7624
20/12/2005,1.1864,0.00854116,1.7549
21/12/2005,1.183,0.00853242,1.7435
22/12/2005,1.1879,0.00858074,1.7378
23/12/2005,1.1865,0.00859771,1.7334
26/12/2005,1.1856,0.00858885,1.7343
27/12/2005,1.1832,0.00851498,1.7267
28/12/2005,1.183,0.00849834,1.715
29/12/2005,1.1843,0.00848680,1.7242
30/12/2005,1.1832,0.00847816,1.718
02/01/2006,1.1831,0.00847816,1.718
03/01/2006,1.2021,0.00861400,1.7452
04/01/2006,1.2124,0.00862440,1.7582
05/01/2006,1.2108,0.00862812,1.7559
06/01/2006,1.2159,0.00874125,1.7707
09/01/2006,1.2087,0.00873896,1.7651
10/01/2006,1.2072,0.00873667,1.7656
11/01/2006,1.2127,0.00876347,1.7642
12/01/2006,1.2039,0.00875503,1.7598
13/01/2006,1.2139,0.00875656,1.7767
16/01/2006,1.2118,0.00870473,1.7668
17/01/2006,1.2098,0.00865576,1.7663
18/01/2006,1.2105,0.00867528,1.7616
19/01/2006,1.209,0.00866100,1.7588
20/01/2006,1.2138,0.00867829,1.7715
23/01/2006,1.2299,0.00873515,1.7868
24/01/2006,1.2289,0.00873057,1.786
25/01/2006,1.2244,0.00863856,1.7841
26/01/2006,1.2212,0.00859549,1.7806
27/01/2006,1.2102,0.00852587,1.7674
30/01/2006,1.2085,0.00850484,1.767
31/01/2006,1.2159,0.00852442,1.7804
01/02/2006,1.206,0.00847960,1.7734
02/02/2006,1.2098,0.00843953,1.7799
03/02/2006,1.2026,0.00840477,1.7621
06/02/2006,1.1968,0.00840406,1.748
07/02/2006,1.197,0.00846238,1.7454
08/02/2006,1.1943,0.00843099,1.7392
09/02/2006,1.1969,0.00841184,1.7393
10/02/2006,1.1905,0.00847960,1.7441
13/02/2006,1.1906,0.00849834,1.7425
14/02/2006,1.1912,0.00851933,1.7356
15/02/2006,1.1882,0.00848032,1.7397
16/02/2006,1.1892,0.00848896,1.7391
17/02/2006,1.1914,0.00845379,1.7393
20/02/2006,1.1945,0.00846023,1.7445
21/02/2006,1.1912,0.00842459,1.746
22/02/2006,1.1899,0.00843170,1.7422
23/02/2006,1.1921,0.00853533,1.7517
24/02/2006,1.1873,0.00855139,1.7445
27/02/2006,1.1856,0.00860807,1.7403
28/02/2006,1.1922,0.00864080,1.7541
01/03/2006,1.1913,0.00861103,1.7499
02/03/2006,1.2042,0.00863334,1.7547
03/03/2006,1.2033,0.00858590,1.7538
06/03/2006,1.2018,0.00850918,1.749
07/03/2006,1.1889,0.00848032,1.7362
08/03/2006,1.1915,0.00848608,1.7369
09/03/2006,1.1908,0.00845737,1.7356
10/03/2006,1.1915,0.00839983,1.7265
13/03/2006,1.1958,0.00840618,1.7324
14/03/2006,1.202,0.00851716,1.7461
15/03/2006,1.2068,0.00852151,1.7474
16/03/2006,1.2178,0.00856017,1.7572
17/03/2006,1.2193,0.00863110,1.7569
20/03/2006,1.2165,0.00860881,1.7564
21/03/2006,1.21,0.00853679,1.7478
22/03/2006,1.2078,0.00855944,1.7472
23/03/2006,1.1967,0.00848032,1.7336
24/03/2006,1.2034,0.00851353,1.7423
27/03/2006,1.2007,0.00856751,1.7473
28/03/2006,1.201,0.00847816,1.7446
29/03/2006,1.2021,0.00848896,1.7341
30/03/2006,1.2161,0.00852224,1.7461
31/03/2006,1.2114,0.00849473,1.7365
03/04/2006,1.214,0.00849906,1.7386
04/04/2006,1.2266,0.00851643,1.7559
05/04/2006,1.2291,0.00851933,1.7532
06/04/2006,1.2228,0.00849762,1.7524
07/04/2006,1.2105,0.00845237,1.7428
10/04/2006,1.2099,0.00844309,1.744
11/04/2006,1.2148,0.00845952,1.749
12/04/2006,1.2104,0.00843454,1.7503
13/04/2006,1.2104,0.00843668,1.752
14/04/2006,1.2106,0.00843170,1.7516
17/04/2006,1.2256,0.00848752,1.7693
18/04/2006,1.2312,0.00852514,1.7801
19/04/2006,1.2385,0.00852587,1.792
20/04/2006,1.2318,0.00850701,1.7785
21/04/2006,1.2346,0.00857265,1.7825
24/04/2006,1.2407,0.00874278,1.7896
25/04/2006,1.2431,0.00871080,1.789
26/04/2006,1.2445,0.00871383,1.7839
27/04/2006,1.2537,0.00876501,1.803
28/04/2006,1.2614,0.00878889,1.8218
01/05/2006,1.2591,0.00882924,1.8264
02/05/2006,1.2629,0.00883704,1.8405
03/05/2006,1.2624,0.00879894,1.8411
04/05/2006,1.2712,0.00881212,1.8538
05/05/2006,1.2736,0.00889996,1.8593
08/05/2006,1.2703,0.00895335,1.8572
09/05/2006,1.2753,0.00899847,1.8659
10/05/2006,1.281,0.00907111,1.8664
11/05/2006,1.2829,0.00903342,1.8816
12/05/2006,1.2908,0.00908100,1.8928
15/05/2006,1.2812,0.00907688,1.88
16/05/2006,1.2857,0.00910995,1.8883
17/05/2006,1.2743,0.00901306,1.8812
18/05/2006,1.2844,0.00902445,1.8933
19/05/2006,1.2775,0.00894934,1.8775
22/05/2006,1.2864,0.00897424,1.8865
23/05/2006,1.2869,0.00898876,1.8854
24/05/2006,1.2775,0.00887311,1.8717
25/05/2006,1.2795,0.00894934,1.8722
26/05/2006,1.2733,0.00887705,1.856
29/05/2006,1.2752,0.00888336,1.8587
30/05/2006,1.2873,0.00891742,1.8837
31/05/2006,1.2812,0.00888099,1.8701
01/06/2006,1.2801,0.00887468,1.865
02/06/2006,1.2919,0.00895495,1.8833
05/06/2006,1.2921,0.00892219,1.8738
06/06/2006,1.2837,0.00883938,1.8622
07/06/2006,1.2795,0.00881290,1.8562
08/06/2006,1.264,0.00875656,1.8419
09/06/2006,1.2646,0.00877577,1.8411
12/06/2006,1.2609,0.00875196,1.845
13/06/2006,1.2535,0.00866551,1.8327
14/06/2006,1.2592,0.00868885,1.8421
15/06/2006,1.2614,0.00869716,1.847
16/06/2006,1.2645,0.00869036,1.8515
19/06/2006,1.2578,0.00866626,1.8398
20/06/2006,1.2585,0.00870549,1.8423
21/06/2006,1.2662,0.00871383,1.844
22/06/2006,1.2584,0.00861252,1.8284
23/06/2006,1.2518,0.00858295,1.8191
26/06/2006,1.2579,0.00859697,1.8234
27/06/2006,1.2586,0.00860141,1.8228
28/06/2006,1.2555,0.00859106,1.8183
29/06/2006,1.2663,0.00869489,1.8295
30/06/2006,1.2786,0.00873667,1.8475
03/07/2006,1.2806,0.00869943,1.8415
04/07/2006,1.2795,0.00872828,1.8464
05/07/2006,1.2734,0.00864229,1.8351
06/07/2006,1.2777,0.00868432,1.8359
07/07/2006,1.2818,0.00877423,1.8518
10/07/2006,1.2733,0.00876347,1.8405
11/07/2006,1.2772,0.00875426,1.846
12/07/2006,1.2698,0.00865576,1.8326
13/07/2006,1.269,0.00866701,1.8429
14/07/2006,1.2642,0.00860881,1.837
17/07/2006,1.2524,0.00853242,1.8192
18/07/2006,1.2509,0.00852006,1.8267
19/07/2006,1.2597,0.00856164,1.843
20/07/2006,1.2638,0.00855871,1.8494
21/07/2006,1.2685,0.00860585,1.8585
24/07/2006,1.2632,0.00856091,1.85
25/07/2006,1.2583,0.00853242,1.8402
26/07/2006,1.2695,0.00859697,1.852
27/07/2006,1.2694,0.00863259,1.8573
28/07/2006,1.2751,0.00871839,1.8639
31/07/2006,1.2772,0.00872371,1.8676
01/08/2006,1.2816,0.00873057,1.876
02/08/2006,1.2797,0.00872828,1.8781
03/08/2006,1.281,0.00870094,1.8887
04/08/2006,1.2879,0.00874431,1.9088
07/08/2006,1.2842,0.00868809,1.9059
08/08/2006,1.2857,0.00869943,1.9097
09/08/2006,1.2857,0.00866926,1.905
10/08/2006,1.2791,0.00867528,1.8932
11/08/2006,1.2721,0.00859475,1.8896
14/08/2006,1.2716,0.00856677,1.8877
15/08/2006,1.2782,0.00861178,1.8929
16/08/2006,1.2837,0.00862961,1.895
17/08/2006,1.2827,0.00862366,1.8839
18/08/2006,1.2825,0.00863483,1.8811
21/08/2006,1.2899,0.00863334,1.8944
22/08/2006,1.2799,0.00857632,1.8869
23/08/2006,1.2794,0.00859401,1.8934
24/08/2006,1.2763,0.00858516,1.8884
25/08/2006,1.2762,0.00852660,1.8871
28/08/2006,1.2788,0.00853533,1.8948
29/08/2006,1.2823,0.00857632,1.8985
30/08/2006,1.2832,0.00853898,1.9045
31/08/2006,1.2815,0.00851861,1.9047
01/09/2006,1.2831,0.00853970,1.9049
04/09/2006,1.2861,0.00861697,1.9044
05/09/2006,1.2818,0.00862515,1.8945
06/09/2006,1.2814,0.00857632,1.8847
07/09/2006,1.2733,0.00859401,1.8753
08/09/2006,1.2671,0.00855578,1.8652
11/09/2006,1.2699,0.00850484,1.8646
12/09/2006,1.2688,0.00850484,1.8744
13/09/2006,1.2692,0.00850557,1.8763
14/09/2006,1.2723,0.00850774,1.8763
15/09/2006,1.266,0.00849978,1.8782
18/09/2006,1.27,0.00848320,1.8805
19/09/2006,1.2678,0.00850557,1.8816
20/09/2006,1.2695,0.00852006,1.8887
21/09/2006,1.2793,0.00859845,1.9026
22/09/2006,1.2792,0.00858811,1.9013
25/09/2006,1.2762,0.00858811,1.9018
26/09/2006,1.2698,0.00854043,1.8963
27/09/2006,1.27,0.00851208,1.8886
28/09/2006,1.2712,0.00848824,1.8767
29/09/2006,1.2679,0.00846740,1.8711
02/10/2006,1.2738,0.00849978,1.8869
03/10/2006,1.2729,0.00848032,1.8876
04/10/2006,1.2712,0.00848464,1.8859
05/10/2006,1.2691,0.00849689,1.879
06/10/2006,1.2601,0.00841184,1.8711
09/10/2006,1.26,0.00839630,1.8672
10/10/2006,1.2534,0.00835212,1.8541
11/10/2006,1.2518,0.00835212,1.8533
12/10/2006,1.2549,0.00837380,1.8576
13/10/2006,1.2514,0.00836120,1.8568
16/10/2006,1.2529,0.00839560,1.8605
17/10/2006,1.2535,0.00842672,1.8701
18/10/2006,1.2532,0.00840901,1.8673
19/10/2006,1.2626,0.00846381,1.8776
20/10/2006,1.262,0.00842886,1.8841
23/10/2006,1.2551,0.00838363,1.8738
24/10/2006,1.2566,0.00838574,1.8742
25/10/2006,1.2615,0.00840689,1.8792
26/10/2006,1.2691,0.00844737,1.8906
27/10/2006,1.2735,0.00850340,1.8961
30/10/2006,1.2728,0.00851643,1.9018
31/10/2006,1.2765,0.00855285,1.9075
01/11/2006,1.2761,0.00854481,1.9088
02/11/2006,1.2778,0.00853752,1.9089
03/11/2006,1.2716,0.00847385,1.9009
06/11/2006,1.2722,0.00845522,1.8971
07/11/2006,1.2771,0.00849617,1.9054
08/11/2006,1.2771,0.00849401,1.9056
09/11/2006,1.2824,0.00847673,1.9056
10/11/2006,1.2849,0.00850267,1.9116
13/11/2006,1.2809,0.00846668,1.9011
14/11/2006,1.2823,0.00850846,1.8971
15/11/2006,1.2823,0.00847098,1.8891
16/11/2006,1.2794,0.00846095,1.888
17/11/2006,1.2815,0.00848824,1.8938
20/11/2006,1.2813,0.00846811,1.8965
21/11/2006,1.2843,0.00848464,1.8996
22/11/2006,1.2927,0.00856604,1.9137
23/11/2006,1.295,0.00860659,1.9156
24/11/2006,1.3086,0.00863259,1.9315
27/11/2006,1.3133,0.00861549,1.9373
28/11/2006,1.3189,0.00861400,1.9509
29/11/2006,1.3145,0.00859032,1.9447
30/11/2006,1.3247,0.00864005,1.966
01/12/2006,1.3333,0.00867077,1.9804
04/12/2006,1.3325,0.00866851,1.9797
05/12/2006,1.3327,0.00870852,1.9742
06/12/2006,1.3283,0.00868055,1.9652
07/12/2006,1.328,0.00867453,1.9621
08/12/2006,1.3203,0.00859254,1.953
11/12/2006,1.325,0.00855651,1.9585
12/12/2006,1.3274,0.00855285,1.9698
13/12/2006,1.3203,0.00850846,1.9658
14/12/2006,1.3153,0.00848608,1.9609
15/12/2006,1.3078,0.00846883,1.9515
18/12/2006,1.3096,0.00846668,1.9489
19/12/2006,1.3191,0.00847026,1.968
20/12/2006,1.3177,0.00844951,1.9644
21/12/2006,1.3174,0.00845165,1.9615
22/12/2006,1.3115,0.00840830,1.9663
25/12/2006,1.3135,0.00841750,1.956
26/12/2006,1.3097,0.00839489,1.9535
27/12/2006,1.3128,0.00842530,1.957
28/12/2006,1.3146,0.00840830,1.9627
29/12/2006,1.3191,0.00839842,1.9572
01/01/2007,1.3146,0.00840830,1.9627
02/01/2007,1.3287,0.00841609,1.9738
03/01/2007,1.3163,0.00837801,1.9504
04/01/2007,1.3085,0.00839771,1.9441
05/01/2007,1.3009,0.00843241,1.9302
08/01/2007,1.3019,0.00842247,1.9379
09/01/2007,1.3,0.00837801,1.9398
10/01/2007,1.2936,0.00835980,1.9328
11/01/2007,1.289,0.00830426,1.9448
12/01/2007,1.2921,0.00830633,1.957
15/01/2007,1.2935,0.00830082,1.9645
16/01/2007,1.2922,0.00829187,1.9624
17/01/2007,1.293,0.00828637,1.9689
18/01/2007,1.2958,0.00824810,1.9732
19/01/2007,1.2963,0.00824538,1.9733
22/01/2007,1.2953,0.00822300,1.9763
23/01/2007,1.3022,0.00822030,1.9826
24/01/2007,1.2958,0.00826787,1.9668
25/01/2007,1.2928,0.00825559,1.964
26/01/2007,1.2911,0.00822639,1.959
29/01/2007,1.2954,0.00820075,1.9592
30/01/2007,1.2961,0.00822233,1.9613
31/01/2007,1.3029,0.00828431,1.9638
01/02/2007,1.3021,0.00828706,1.9675
02/02/2007,1.2966,0.00826036,1.9674
05/02/2007,1.2928,0.00831047,1.9596
06/02/2007,1.2978,0.00832708,1.9703
07/02/2007,1.3006,0.00828843,1.9692
08/02/2007,1.3037,0.00826173,1.958
09/02/2007,1.3005,0.00822030,1.9505
12/02/2007,1.296,0.00820277,1.9468
13/02/2007,1.303,0.00825150,1.9456
14/02/2007,1.3124,0.00828020,1.9619
15/02/2007,1.3143,0.00838996,1.951
16/02/2007,1.3134,0.00838574,1.9503
19/02/2007,1.3146,0.00836120,1.9499
20/02/2007,1.3144,0.00833611,1.9552
21/02/2007,1.3141,0.00827335,1.9544
22/02/2007,1.3126,0.00822774,1.9564
23/02/2007,1.3162,0.00826241,1.9634
26/02/2007,1.3184,0.00829462,1.9641
27/02/2007,1.3236,0.00847601,1.9615
28/02/2007,1.3234,0.00844594,1.9638
01/03/2007,1.3195,0.00850484,1.9601
02/03/2007,1.319,0.00856384,1.9434
05/03/2007,1.3098,0.00863334,1.9223
06/03/2007,1.3123,0.00857559,1.9312
07/03/2007,1.3183,0.00859549,1.934
08/03/2007,1.3134,0.00853898,1.929
09/03/2007,1.3115,0.00846453,1.9318
12/03/2007,1.3188,0.00850267,1.9317
13/03/2007,1.3198,0.00860363,1.9281
14/03/2007,1.322,0.00854554,1.9352
15/03/2007,1.3232,0.00850195,1.9362
16/03/2007,1.3309,0.00856751,1.9418
19/03/2007,1.3299,0.00850267,1.9438
20/03/2007,1.3307,0.00852951,1.9605
21/03/2007,1.3383,0.00850412,1.9676
22/03/2007,1.3331,0.00846381,1.965
23/03/2007,1.329,0.00847098,1.9614
26/03/2007,1.3332,0.00846955,1.9697
27/03/2007,1.3349,0.00848104,1.9661
28/03/2007,1.3313,0.00855724,1.9617
29/03/2007,1.3333,0.00847601,1.9621
30/03/2007,1.3354,0.00849040,1.9672
02/04/2007,1.3364,0.00848968,1.9783
03/04/2007,1.3331,0.00841184,1.9747
04/04/2007,1.3368,0.00842743,1.9753
05/04/2007,1.3423,0.00842247,1.9708
06/04/2007,1.3371,0.00838082,1.9648
09/04/2007,1.3357,0.00838363,1.9615
10/04/2007,1.3425,0.00839560,1.9717
11/04/2007,1.3426,0.00838152,1.9754
12/04/2007,1.3481,0.00839912,1.9781
13/04/2007,1.3534,0.00839137,1.9864
16/04/2007,1.3546,0.00834794,1.9898
17/04/2007,1.3564,0.00833819,2.006
18/04/2007,1.3579,0.00843099,2.0056
19/04/2007,1.3601,0.00844808,2.0017
20/04/2007,1.3598,0.00842105,2.0037
23/04/2007,1.3572,0.00843241,2.0009
24/04/2007,1.3625,0.00842743,1.9999
25/04/2007,1.3639,0.00842459,2.0019
26/04/2007,1.3602,0.00836260,1.9912
27/04/2007,1.3641,0.00835840,1.9967
30/04/2007,1.3651,0.00836610,1.9994
01/05/2007,1.3617,0.00835282,1.9996
02/05/2007,1.3597,0.00832500,1.9895
03/05/2007,1.3554,0.00830357,1.9878
04/05/2007,1.3597,0.00832431,1.9931
07/05/2007,1.3603,0.00832778,1.9933
08/05/2007,1.3542,0.00833750,1.9888
09/05/2007,1.3527,0.00832708,1.9942
10/05/2007,1.3483,0.00834237,1.9785
11/05/2007,1.3527,0.00832431,1.9822
14/05/2007,1.354,0.00831324,1.9783
15/05/2007,1.3589,0.00831531,1.9853
16/05/2007,1.3519,0.00828157,1.9782
17/05/2007,1.3493,0.00824538,1.9744
18/05/2007,1.3505,0.00825423,1.9743
21/05/2007,1.3465,0.00823316,1.9702
22/05/2007,1.3465,0.00823316,1.9702
23/05/2007,1.346,0.00822097,1.9861
24/05/2007,1.3434,0.00823723,1.9858
25/05/2007,1.3449,0.00821557,1.9846
28/05/2007,1.3453,0.00821962,1.9832
29/05/2007,1.345,0.00822706,1.98
30/05/2007,1.3428,0.00822436,1.9758
31/05/2007,1.3453,0.00821895,1.9797
01/06/2007,1.3442,0.00819336,1.9821
04/06/2007,1.3487,0.00820950,1.9903
05/06/2007,1.3521,0.00824198,1.9919
06/06/2007,1.3504,0.00826309,1.9926
07/06/2007,1.3432,0.00825763,1.9771
08/06/2007,1.3362,0.00821827,1.9667
11/06/2007,1.3356,0.00821085,1.9694
12/06/2007,1.3316,0.00821287,1.9763
13/06/2007,1.331,0.00822368,1.9734
14/06/2007,1.3305,0.00813338,1.9693
15/06/2007,1.3378,0.00810110,1.9751
18/06/2007,1.3413,0.00808996,1.9835
19/06/2007,1.3423,0.00810569,1.9887
20/06/2007,1.3417,0.00809192,1.9945
21/06/2007,1.3387,0.00808603,1.9921
22/06/2007,1.3365,0.00807297,1.9992
25/06/2007,1.3466,0.00809323,1.9986
26/06/2007,1.3468,0.00811359,1.9992
27/06/2007,1.3444,0.00816326,1.9977
28/06/2007,1.3435,0.00811556,2.0013
29/06/2007,1.3534,0.00812743,2.0075
02/07/2007,1.3622,0.00817460,2.0172
03/07/2007,1.3617,0.00817060,2.0172
04/07/2007,1.3622,0.00815461,2.0156
05/07/2007,1.3599,0.00813868,2.0123
06/07/2007,1.3621,0.00810504,2.0105
09/07/2007,1.3624,0.00810832,2.015
10/07/2007,1.3741,0.00820748,2.027
11/07/2007,1.3759,0.00819000,2.0341
12/07/2007,1.3786,0.00816793,2.0296
13/07/2007,1.3785,0.00819403,2.0329
16/07/2007,1.3783,0.00820950,2.037
17/07/2007,1.3781,0.00817594,2.0461
18/07/2007,1.3795,0.00820479,2.0535
19/07/2007,1.3803,0.00819269,2.0487
20/07/2007,1.3824,0.00824878,2.0548
23/07/2007,1.3803,0.00824334,2.0577
24/07/2007,1.3821,0.00831877,2.0621
25/07/2007,1.3707,0.00829187,2.0513
26/07/2007,1.3743,0.00841679,2.049
27/07/2007,1.3641,0.00841679,2.0259
30/07/2007,1.369,0.00840053,2.0247
31/07/2007,1.3689,0.00841184,2.0345
01/08/2007,1.3655,0.00843668,2.0279
02/08/2007,1.3699,0.00838785,2.0364
03/08/2007,1.3815,0.00845594,2.045
06/08/2007,1.3795,0.00840972,2.0303
07/08/2007,1.3766,0.00842389,2.0248
08/08/2007,1.3797,0.00835491,2.0262
09/08/2007,1.3677,0.00845665,2.023
10/08/2007,1.3695,0.00845165,2.0218
13/08/2007,1.3619,0.00844808,2.0137
14/08/2007,1.3542,0.00848752,1.997
15/08/2007,1.3462,0.00854846,1.9925
16/08/2007,1.3403,0.00884095,1.979
17/08/2007,1.3474,0.00877192,1.98
20/08/2007,1.3481,0.00870246,1.9881
21/08/2007,1.3468,0.00875656,1.9823
22/08/2007,1.3535,0.00869414,1.9917
23/08/2007,1.3557,0.00862738,2.003
24/08/2007,1.3668,0.00859254,2.0134
27/08/2007,1.365,0.00861178,2.0133
28/08/2007,1.3626,0.00872448,2.0073
29/08/2007,1.3672,0.00860955,2.018
30/08/2007,1.3635,0.00863557,2.0135
31/08/2007,1.3638,0.00862366,2.0163
03/09/2007,1.361,0.00863259,2.0174
04/09/2007,1.3614,0.00860585,2.0146
05/09/2007,1.3653,0.00868583,2.0203
06/09/2007,1.3684,0.00867152,2.023
07/09/2007,1.3769,0.00882301,2.0279
10/09/2007,1.3806,0.00880591,2.0278
11/09/2007,1.3827,0.00874967,2.0313
12/09/2007,1.3909,0.00875426,2.0303
13/09/2007,1.3881,0.00868281,2.0286
14/09/2007,1.3877,0.00868583,2.0102
17/09/2007,1.3867,0.00868658,1.9939
18/09/2007,1.397,0.00860437,2.012
19/09/2007,1.3961,0.00861549,2.0012
20/09/2007,1.4073,0.00874737,2.0095
21/09/2007,1.4082,0.00866626,2.0201
24/09/2007,1.4084,0.00870549,2.0211
25/09/2007,1.4143,0.00873057,2.0179
26/09/2007,1.4133,0.00866325,2.0154
27/09/2007,1.4157,0.00864902,2.0268
28/09/2007,1.4268,0.00871535,2.0452
01/10/2007,1.4238,0.00863781,2.044
02/10/2007,1.4155,0.00863185,2.0416
03/10/2007,1.4106,0.00857044,2.0321
04/10/2007,1.4106,0.00857044,2.0321
05/10/2007,1.4149,0.00855798,2.0428
08/10/2007,1.405,0.00852079,2.035
09/10/2007,1.4102,0.00853315,2.0353
10/10/2007,1.4132,0.00852805,2.0411
11/10/2007,1.4183,0.00854043,2.0315
12/10/2007,1.4173,0.00850412,2.0344
15/10/2007,1.4199,0.00853023,2.0422
16/10/2007,1.4162,0.00856457,2.0313
17/10/2007,1.4184,0.00857780,2.0355
18/10/2007,1.4293,0.00857265,2.0448
19/10/2007,1.4295,0.00871080,2.0498
22/10/2007,1.4157,0.00876424,2.0286
23/10/2007,1.4257,0.00871763,2.0503
24/10/2007,1.4257,0.00876270,2.0494
25/10/2007,1.4319,0.00876731,2.0511
26/10/2007,1.4385,0.00875426,2.0519
29/10/2007,1.4424,0.00872676,2.0617
30/10/2007,1.4436,0.00871915,2.0683
31/10/2007,1.4485,0.00866851,2.0792
01/11/2007,1.446,0.00870397,2.084
02/11/2007,1.45,0.00871915,2.0889
05/11/2007,1.4469,0.00874431,2.0805
06/11/2007,1.4553,0.00872600,2.0866
07/11/2007,1.4635,0.00886524,2.1013
08/11/2007,1.4665,0.00887705,2.1085
09/11/2007,1.4665,0.00901631,2.0895
12/11/2007,1.4548,0.00909918,2.0638
13/11/2007,1.4601,0.00901875,2.0703
14/11/2007,1.4652,0.00896137,2.0546
15/11/2007,1.4617,0.00906536,2.0428
16/11/2007,1.4657,0.00902364,2.0513
19/11/2007,1.4668,0.00910332,2.0491
20/11/2007,1.4812,0.00911743,2.0659
21/11/2007,1.4864,0.00920979,2.0665
22/11/2007,1.4845,0.00921489,2.0625
23/11/2007,1.4835,0.00924641,2.0585
26/11/2007,1.4878,0.00932400,2.0708
27/11/2007,1.4845,0.00920132,2.0698
28/11/2007,1.4855,0.00909256,2.0811
29/11/2007,1.4753,0.00910083,2.0615
30/11/2007,1.4635,0.00899442,2.0567
03/12/2007,1.4671,0.00905305,2.0668
04/12/2007,1.4764,0.00909918,2.057
05/12/2007,1.461,0.00901631,2.0252
06/12/2007,1.4631,0.00897424,2.0276
07/12/2007,1.4654,0.00895175,2.0314
10/12/2007,1.471,0.00895575,2.0462
11/12/2007,1.4652,0.00903913,2.0336
12/12/2007,1.4717,0.00892458,2.0469
13/12/2007,1.462,0.00891265,2.0386
14/12/2007,1.4425,0.00881989,2.0154
17/12/2007,1.4394,0.00884799,2.0214
18/12/2007,1.4405,0.00882612,2.0133
19/12/2007,1.4381,0.00882223,1.9964
20/12/2007,1.4323,0.00884642,1.9814
21/12/2007,1.4357,0.00876731,1.9832
24/12/2007,1.4408,0.00873820,1.9778
25/12/2007,1.4392,0.00875963,1.9777
26/12/2007,1.4489,0.00874737,1.984
27/12/2007,1.4628,0.00879584,1.984
28/12/2007,1.4715,0.00886524,1.9927
31/12/2007,1.4587,0.00894694,1.9827
01/01/2008,1.4587,0.00894694,1.9827
02/01/2008,1.4722,0.00913826,1.9799
03/01/2008,1.4745,0.00914745,1.9751
04/01/2008,1.4772,0.00921998,1.9721
07/01/2008,1.4697,0.00917262,1.9711
08/01/2008,1.4707,0.00915583,1.9715
09/01/2008,1.4668,0.00910166,1.9586
10/01/2008,1.4791,0.00912242,1.9603
11/01/2008,1.479,0.00909918,1.9579
14/01/2008,1.4873,0.00923446,1.9567
15/01/2008,1.4827,0.00936154,1.9644
16/01/2008,1.4827,0.00936154,1.9644
17/01/2008,1.4671,0.00934579,1.9712
18/01/2008,1.4619,0.00937470,1.9554
21/01/2008,1.4441,0.00942862,1.9435
22/01/2008,1.461,0.00939496,1.962
23/01/2008,1.4609,0.00944019,1.9542
